,Tweet
0,"Our economic decline rests on the shoulders of every bureaucrat, governor and mayor who shut down or restricted our economy, but our recovery is wholly due to the pre-COVID foundation laid by President Trump and his post-COVID efforts to lead the great American comeback."
1,Do you plan on following COVID-19 health recommendations or restrictions that are instituted by bureaucrats for upcoming holidays?
2,"RT @JamesTodaroMD: In its October report on cloth masks, CDC reports that the only RCT on cloth masks does “not favor use of cloth masks.”…"
3,"Important op-ed from three highly regarded health experts, highlighting the urgent need for a science-based approach to fighting COVID-19.

Science and common sense has been severely lacking from the Fauci-Birx doctrine of destruction. https://t.co/CHWJdihzNL"
4,"These numbers should be rejected until more context is given.

- What is the sensitivity of the PCR tests used to detect ""cases""?
- How many cases are asymptomatic v severe?
- How many hospitalizations are from or with COVID?
- How many deaths are directly because of COVID? https://t.co/w23nAdrK3W"
5,"Panic setting in as large cracks forming on the mas(k)uerade that has been forced upon America.

Masks are a symbol of control. Nothing more, nothing less. They may work for some people, but not for the masses.

It's time to return to a science-based approach &amp; restore FREEDOM. https://t.co/jNzLL9aU89"
6,"RT @benshapiro: We have all gone insane. The latest CDC estimates of IFR by age:
0-19 years: 0.00003
20-49 years: 0.0002
50-69 years: 0.005…"
7,RT @RepAndyBiggsAZ: Who would win this 2-1 debate scenario on COVID-related issues?
8,Who would win this 2-1 debate scenario on COVID-related issues?
9,"Thanks to President @realDonaldTrump, the American &amp; Arizona economy was booming before state &amp; local governments shocked their economies due to COVID-19 hysteria.

And thanks to President Trump's leadership of the GREAT AMERICAN COMEBACK, AZ's economy is coming back to life. https://t.co/gieEt3q07K"
10,"RT @SWAtlasHoover: Epic failure of ""experts"" Death cert: “social isolation/fail. to thrive rel'd to COVID-19 restrictions.”  Nh res: “I wou…"
11,RT @Arizona_DPS: Happy National First Responders Day to all those who work tirelessly for the safety of others! We’re fortunate to work alo…
12,"RT @julie_kelly2: They refuse to admit these lockdowns not only failed but likely contributed to more cases as people sequestered at home,…"
13,"COMING UP: I'm about to join @JamesTHarris on the air to talk about the latest hysteria around COVID-19 in Arizona and why Dr. @SWAtlasHoover should be advising states instead of Fauci/Birx. 

Listen on @KFYI or online: https://t.co/C02VrqAte5 #AZ05"
14,RT @RepAndyBiggsAZ: Which experts do you want advising your state and local leaders on COVID-19 issues and opening recommendations?
15,"RT @SWAtlasHoover: Recommended a.m. Covid-19 read  for (fill in the blank with favorite ""expert"") - ""Why immunity is about more than antibo…"
16,"Prayers for the brave men and women here in New York City and all around the nation, who are standing up to lawless, criminal rioters to protect our communities.

We stand with the thin blue line - unequivocally. https://t.co/PriLKnCYU2"
17,RT @greg_price11: Philadelphia health officials have been telling people to cancel their Thanksgiving plans due to a recent surge of COVID…
18,"Health bureaucrats aren't giving you the full story or the truth about the measures they have taken this year. They have made life much, much worse for many Arizonans. 

It's time to stop the spread of bad information and mandates from health bureaucrats."
19,"Since the mask mandate went into effect in the county, almost 3.5x the number of COVID-related hospitalizations have occurred compared to the hospitalizations before the mandate."
20,"Are ""masks"" working to stop the spread of COVID-19 in Maricopa County?

If you believe the numbers that the county's health department is reporting (which are very suspect), the answer is NO. https://t.co/x37uMX6YhS"
21,Which experts do you want advising your state and local leaders on COVID-19 issues and opening recommendations?
22,"RT @yinonw: Let's take a brief journey into the success (or lack thereof) of masks in preventing the spread of coronavirus. 

Come with me…"
23,RT @RandPaul: In the last month in the US we experienced double the amount of daily COVID infections but half as many daily deaths or a 75%…
24,"RT @RepMattGaetz: A mask mandate, at the national, state, or local level, will only build resentment between public health officials and th…"
25,"Arizona, PLEASE call in Dr Scott Atlas for the path forward from COVID-19. We must restore freedom. We must protect and value all lives. 

That starts by following the @realDonaldTrump - @SWAtlasHoover doctrine of freedom. https://t.co/oRGi4Lxrt1"
26,RT @RandPaul: New COVID infections up 33% in Spain but mortality down 82%!  The Leftwing media reports the new cases but refuses to let any…
