,Tweet
0,"My op-ed via @FoxNews on the outstanding qualifications Judge Amy Coney Barrett brings to the Supreme Court and the alarming plan from Democrats to pack the Supreme Court with radical, left-wing judges who would legislate from the bench. #SCOTUS 
https://t.co/K5wkgyONmo"
1,"The Senate needs to pass the Protect and Serve Act, a bill I introduced that would create federal penalties for individuals who target law enforcement officers with violence. Officers put their lives on the line to protect us and we should do the work in Congress to protect them. https://t.co/5PmeBEnURn"
2,"My op-ed | @townhallcom  
""Congress must pass the Protect and Serve Act immediately, and proudly say that there is no escape from justice for dangerous criminals who intentionally assault and kill our hardworking, dedicated law enforcement officers.""
https://t.co/cCnSWOyZ1j"
3,"The agitators pushing to abolish the police have sown the seeds of discord in our country by disrespecting LEOs and disregarding their brave service. That’s why I introduced legislation that would punish dangerous criminals who target LEOs and harm them.
https://t.co/cCnSWOyZ1j"
4,"Bipartisan legislation to combat veteran suicide that included provisions I co-introduced was signed into law by President @realDonaldTrump, another important step forward to reducing the number of veterans who take their own lives.
https://t.co/i2UY4DmWdp"
5,Attacks like what happened to Officer Michael Sales are unacceptable and the dangerous criminals involved must be held accountable. I’m calling on Senate Democrats to join me to pass the Protect and Serve Act to punish criminals who target law enforcement. https://t.co/G0WA3Zla6U https://t.co/nDKO6huz5r
6,"I'm proud language from legislation I co-introduced that expands veterans’ access to mental health services was included in landmark legislation signed into law by President @realDonaldTrump, continuing to fulfill our promise to veterans.
https://t.co/i2UY4DmWdp"
7,"As a U.S. Senator, I have the honor of serving as a nominating source for young men and women who want to attend a U.S. Service Academy.

🚨A reminder that the application deadline for Academy Nominations is Tuesday, October 20, 2020. 🚨https://t.co/CSedckWqs9"
8,"I joined a bipartisan group of Senators to raise concerns with @HHSGov @SecAzar about changes in reporting requirements, which have the potential to create financial hardships and uncertainty for hospitals, especially those operating in rural areas.
https://t.co/Yzyuczu0z8"
9,I took a moment during the @senjudiciary hearing to encourage others who have recovered from COVID to join me to defeat this virus. I'm proud to be enrolled in two antibody studies and scheduled to donate plasma and hope you'll consider doing your part to end COVID. https://t.co/XvMW3HlEyv
10,"As we all know, COVID-19 is a very contagious and deadly virus, and I am proud to enroll in the antibody research study through @AtriumHealth and @wakehealth and volunteer to participate in @UNC Chapel Hill’s immunology study and help however I can to end COVID."
11,"I want to thank my doctors who provided guidance throughout my quarantine since testing positive for COVID-19. I feel very fortunate that I had a mild case with few symptoms, and I want to thank North Carolinians for their prayers and well-wishes. https://t.co/YiApznLuJI"
12,"Thank you @FEMA for awarding @CLTgov a $1.6 million grant to cover costs for taking Emergency Protective Measures to combat COVID-19, including training for response and providing supplies and commodities to hospitals, first responders, and other critical employees staff."
13,"Since work began to find a COVID-19 vaccine, hackers affiliated with foreign nations have worked to steal research from American companies and research institutions. I joined @MarshaBlackburn to introduce legislation to protect U.S. research from hackers.
https://t.co/FS4mAVOBoH"
14,"Tonight my COVID-19 test came back positive. I’m following the recommendations of my doctor. Thankfully, I have no symptoms and feel well. COVID is a very contagious virus. If you were exposed or start to display symptoms, please call your doctor, self-isolate, and get tested. https://t.co/fwc826dkvQ"
15,"On #GoldStarMothersDay, we recognize and honor the mothers who have lost a son or daughter in service to our country in the Armed Forces. Today, we honor their sacrifice and pray for their continued strength and courage. https://t.co/2Leu74iPcK"
16,"Judge Amy Coney Barrett is an excellent choice for Associate Justice on the Supreme Court and I support her confirmation. She is a strong conservative choice who would uphold the Constitution and interpret the law as written. #SCOTUS #ACB 
https://t.co/wbDAqbRIOF"
17,"We must do everything we can to make sure our law enforcement officers are protected and supported.
🚔 Introduced the Protect and Serve Act
🚔 Co-sponsored the PROTECT for Law Enforcement Officers Act
🚔 Co-sponsored the Stop Blocking Hospitals Act https://t.co/eQ4K4kx3qe"
18,"September is #SuicidePrevention month. We can all do our part to check in on our family, friends, and neighbors. You never know who may need that call. #BeThe1To #SPM20 

National Suicide Prevention Line:
https://t.co/2YH4MersVF

Veterans Crisis Line:
https://t.co/uWzGyQf0ZB https://t.co/sjN83M2Xju"
19,"This week, @SenateVA unanimously passed my landmark toxic exposure bill, the TEAM Act. This a positive step to ensure that all veterans are given a fair and uniform process to receive the health care and benefits to which they are entitled. #ToxicExposures https://t.co/9eeO8tXuyy"
20,"RT @GLFOP: Anyone who purposefully violently attacks #lawenforcement officers must be held accountable and face consequences. Thank you, @S…"
21,"I joined @SenatorShaheen to introduce the Emergency Support for Rural Water Systems Act to provide rural communities under financial strain caused by the COVID pandemic emergency assistance to repair, modernize, and renovate failing water infrastructure.
https://t.co/2bt45auDSl"
22,It's unfortunate a constitutional amendment is needed to prevent Chuck Schumer from adding new Supreme Court justices who would act as legislators from the bench and turn the Court into a rubber-stamp for left-wing policies that erode economic and religious freedoms. #SCOTUS
23,"Proud @SenateVA unanimously passed the TEAM Act, legislation I introduced that reforms and improves how veterans exposed to toxic substances receive health care and benefits from the VA. #ToxicExposures
https://t.co/nnyYS8LXEx https://t.co/qL0vuiSLG1"
24,"Today, @SenateVA unanimously passed my landmark toxic exposure bill, the TEAM Act. This a positive step to ensure that all veterans are given a fair and uniform process to receive the health care and benefits to which they are entitled. #ToxicExposures https://t.co/nnyYS93yw5"
25,Proud to support the CARES Act that included over $19.8 million in federal funding to support organizations like @NCYMCAAlliance who are offering remote learning support sites to provide a safe and healthy place for children to learn during the COVID-19 pandemic. https://t.co/hUGHofsi95
26,"The TEAM Act fundamentally reforms and improves how veterans exposed to toxic substances receive health care and benefits to which they are entitled from the @DeptVetAffairs. #ToxicExposures 
https://t.co/nnyYS93yw5 https://t.co/UHp33PftFH"
27,"Proud @SenateVA unanimously passed landmark legislation I introduced, the TEAM Act, that reforms and improves how veterans exposed to toxic substances receive health care and benefits from the VA. #ToxicExposures

Endorsed by @ToxicExposures and @DAVHQ. 
https://t.co/nnyYS8LXEx https://t.co/QVnf8muewF"
28,"As a member of @SenateVA, it's my priority to ensure the brave men and women who put their lives on the line receive the benefits they deserve which is why I co-sponsored the annual @DeptVetAffairs Cost of Living Adjustment. 
https://t.co/assZyIduYu"
29,"""Tillis said the Protect and Serve Act would address this problem by giving federal prosecutors the tools they need to hold those accountable who target law enforcement for assault and attacks."" via @FOX46News 
https://t.co/1KXSKjfaMo"
30,"Justice Ruth Bader Ginsburg was a pioneer who served our nation with distinction on the Supreme Court for 27 years, serving 23 of those beside her dear friend - but polar opposite - Justice Scalia. She demonstrated that we can disagree on fundamental issues but remain civil."
31,"RT @FLEOAORG: Across our nation, we’ve seen coordinated attacks on law enforcement officers who, in many instances, are simply in place to…"
32,Wishing everyone celebrating #RoshHashanah a safe and healthy new year. L'Shana Tova! https://t.co/2PHyUrvAK7
33,"I never would have imagined we would have to introduce the Stop Blocking Hospitals Act, legislation making it a federal penalty to block access to emergency rooms, but it must be made clear that actions like we saw in Los Angeles, will be punished. 
https://t.co/ykx82C9NiC"
34,"RT @SecWilkie: .@DeptVetAffairs salutes the more than 500,000 Americans who endured the horrors of being a Prisoner of War as well as the m…"
35,"RT @SenatorRounds: Our law enforcement officers are men and women with families just like ours, who put their lives in danger every day to…"
36,I'm committed to supporting law enforcement officers who swear an oath to protect us and I'm proud to introduce the Protect and Serve Act to create federal penalties for criminals who target LEOs. Grateful to have the support of @GLFOP @NAPOpolice @FLEOAORG @SBANYPD @MCSheriffs. https://t.co/NDuvazoWrC
37,"I introduced the Protect and Serve Act, legislation that creates federal penalties for individuals who target law enforcement with violence. It's time to pass this legislation and send a clear message that acts of violence like this are unacceptable.
https://t.co/G0WA3Zla6U"
38,"I applaud @SenateCommerce on passing the bipartisan RISE Act that would provide $26B to U.S. researchers impacted by the COVID pandemic. I'll continue working to pass this bill to support our world-class researchers, scientists, institutions &amp; labs in N.C. https://t.co/zGQrdNJyU3"
39,"Iran’s illegal practice of “hostage diplomacy” needs to end. All hostages, including American citizens Siamak and Baquer Namazi who have been unjustly imprisoned by Iran for nearly 5 years, must be released immediately. #FreeTheNamazis"
40,"I joined my colleagues to inquire about @Disney filming Mulan in Xinjiang where more than a million #Uyghurs are in camps. It's disturbing to cooperate with officials of the People’s Republic of China who are most responsible for committing atrocities. 
https://t.co/Tzo6BAO9xR"
41,"Read the latest update on legislation I introduced this week, the America First Vaccine Act, that will ensure Americans will be the first to receive any COVID-19 vaccine that was developed by an American company with the support of U.S. taxpayer dollars. 
https://t.co/dP9QwGQ56E"
42,"America is facing one of its greatest challenges with COVID-19 but we can't lose sight of the opioid epidemic that continues to ravage our nation. Proud to lead the effort to urge the DEA to keep the opioid epidemic a priority in the midst of the pandemic.
https://t.co/RHsCUWdhr2 https://t.co/VqvsCFJRyX"
43,"Proud to announce @fema is awarding North Carolina a $119 million grant to provide financial assistance to those who have lost wages due to COVID-19, allowing the state to provide an extra $300/week on top of regular unemployment benefits.
https://t.co/6HtFaM9rTQ"
44,"While North Carolinians and Americans across the country continue to work to rebound, Senate Democrats, once again, put partisan politics ahead of the physical and economic health of the American people. https://t.co/zPG646jPVQ"
45,"RT @SeemaCMS: Just met w/ leaders from the Greater Charlotte Healthcare Executives Group, Rep @virginiafoxx, &amp; the office of @SenThomTillis…"
46,"North Carolina’s housing authorities have been severely affected by the coronavirus pandemic and continue to be in dire need of assistance. @HUDgov's $49.9 million grant provides crucial relief to maintain services and support North Carolinians in need.
https://t.co/mYkFVGTtrQ"
47,Thank you @realDonaldTrump for including Allison Jones Rushing in the updated list of potential Supreme Court nominees. Judge Rushing is a western NC native I was proud to recommend to serve on the Fourth Circuit and a strong conservative choice who would uphold the Constitution.
48,"Today, I introduced the America First Vaccine Act, legislation that will ensure that Americans will be the first to receive any COVID-19 vaccine that was developed by an American company with the support of U.S. taxpayer dollars.
https://t.co/lEJRxD00q9"
49,"Read the latest update on how I'm working to support North Carolina’s medical institutions as they drive innovation to increase and improve COVID testing by promoting public/private partnerships.
https://t.co/2ozf3hq3mH"
50,"As U.S. Senator, I have the honor of serving as a nominating source for young men and women who want to attend a U.S. Service Academy.
 
Access the virtual information session, apply online, and submit questions to our academy nominations team. ⬇️
https://t.co/CSedckWqs9"
51,"The shift to remote learning due to COVID-19 has caused uncertainty for kids who rely on school nutrition programs. I applaud @SecretarySonny &amp; @USDA for providing flexibility to schools to ensure we can provide meals to students in need.
https://t.co/6JAibemQdF"
52,"When the COVID-19 pandemic began in the United States, many Americans noticed that prices on necessary, everyday items shot up. Learn more about my work to hold price gougers accountable and protect North Carolinians.
https://t.co/pFChEiCqqm"
53,"Proud to announce @fema is awarding the State of North Carolina a supplemental grant of $52.8 million to provide financial assistance to North Carolinians who are hurting the most and have lost wages due to the COVID-19 pandemic.
https://t.co/s2jE46n4LX"
54,"With the 2020 school year looking a little different for every family, it’s important to take care of those who rely on school meals. 

Read my latest update on how I'm supporting flexibility for school meals.
https://t.co/X59nSuMAh3"
55,"Read the latest update on my work to lead the bipartisan push for more funding for COVID-19 medical research and making sure the vaccine is accessible to everyone, including Medicare beneficiaries.
https://t.co/Gprt3ebFce"
56,The Africa region is certified wild polio-free! Now 90% of the world’s population is free of the wild poliovirus. Learn how @Rotary @ShotAtLife @CDCgov @USAID and partners make it happen: https://t.co/vt9ShNg0CO https://t.co/Z4t3WSrefL #EndPolio https://t.co/w2IujKqP4B
57,"Welcome to North Carolina, President @realDonaldTrump! Thank you for leading on reforms to protect patient rights, including health care price transparency. Proud to work with Sens. Braun &amp; Grassley to give Americans access to health care prices making it more affordable."
58,RT @CDCgov: #DYK? Your mask should cover your nose AND mouth to help protect others and slow the spread of #COVID19. Learn how to wear your…
59,"RT @ncdhhs: 🍎 ICYMI: With schools opening in-person and remotely across the state under new health and safety procedures, NCDHHS is expandi…"
60,"I applaud @SBAgov's disaster declaration for counties affected by Hurricane Isaias and was proud to work with SBA officials to approve the declaration to help North Carolinians who were affected get back on their feet.
https://t.co/ClNYFkLtlB"
61,"RT @HHSGov: As we all continue to prevent the spread of #COVID19, protect your community by wearing a mask if you need to be in public. Lea…"
62,"I joined a bipartisan group of Senators to urge Senate leadership to renew the push for inclusion of aid for charitable nonprofits in upcoming coronavirus relief legislation. 
https://t.co/FPPdlFQgXQ"
63,"August 18, 1920: The #19thAmendment was ratified into the U.S. Constitution, giving women the right to vote. Today we celebrate this historic milestone for our nation and all who fought for women's equality. #WomensVote100 https://t.co/FihkbZUtHM"
64,"As the school year begins and challenges brought on by COVID persist, I joined my colleagues to urge @USDA @SecretarySonny to continue providing flexibility to schools and sponsoring organizations for school meals and child nutrition. 
https://t.co/uUJrWUEfhk"
65,"I'm proud to work with my colleagues across the aisle to get the Safeguarding America’s First Responders Act signed into law to ensure family members of every first responder lost to coronavirus has quick access to the benefits they deserve.
https://t.co/EU8I9z7CMJ"
66,"RT @CDCgov: #DYK? You may spread #COVID19 even if you do not have symptoms. If your health department tells you that you have been exposed,…"
67,"I joined my colleagues to urge @JBarsaUSAID to protect American taxpayer dollars during the coronavirus pandemic from funding pro-abortion lobbying or advocacy efforts in other countries via the UN in violation of the Siljander Amendment.
https://t.co/3w5JVNUWs3"
68,"RT @ncdhhs: Did you know it's #WorldMaskWeek? Wearing a cloth mask over your nose and mouth can greatly reduce the spread of #COVID19, espe…"
69,"This week, I co-sponsored bipartisan legislation to provide states with more resources to increase testing, provide faster results, and allow states to enter into interstate compacts to maximize efforts to eliminate the spread of COVID-19.
https://t.co/QQQWDo6gPL"
70,"As we continue our fight against COVID-19, I’ve been leading the bipartisan push for more funding for hospitals and medical research. #COVID19NC

Read my latest newsletter on how I'm supporting North Carolina's hospitals and medical research &amp; development.
https://t.co/0Qn70oeF8h"
71,"I recently attended the grand opening of the Veterans Life Center in Butner with NC native, @SecWilkie. I was proud to stand alongside everyone who worked to get this project across the finish line, building a facility that will save the lives of our nation's #veterans. https://t.co/3EpO1qhb1s"
72,"I recently introduced legislation that fundamentally reforms and improves how veterans exposed to toxic substances receive health care and benefits from the @DeptVetAffairs. 

The Toxic Exposure in the American Military Act of 2020 ⬇️
https://t.co/5jnLNkIUCF"
