,Tweet
0,"Yesterday, I had the honor of attending the interment of Staff Sergeant Ronald Shurer at Arlington National Cemetery. Sergeant Shurer was a Medal of Honor recipient and U.S. Army veteran, who passed after a years-long battle with cancer earlier this year. https://t.co/Dcf1RUKnI6"
1,Getting a flu shot remains one of the best ways to protect your health through this fall and winter. You can learn more about how the flu shot keeps you and your community healthy and where to get one at: https://t.co/7jk596l5Mv
2,"Justice Barrett’s confirmation represents a threat to affordable health care, voting rights, civil rights, reproductive freedom, &amp; so much more. I'm committed to fighting for these important civil rights &amp; legislating for further protections for all of us. https://t.co/ifWeH9cktl"
3,Great to be in Watsonville this weekend to give thanks to some of the Central Coast’s hardest workers. Farmworkers remain on the frontlines of the pandemic and work day in and out to keep our communities fed. Our home would simply not be the same without them. https://t.co/sbJ3ujPgfR
4,Learn more @CDCgov: https://t.co/lrBcfvgJQK
5,"This year, getting the flu vaccine means keeping our communities healthy and reducing the strain on our healthcare system during the pandemic. https://t.co/XYro5vARSe"
6,"SNAP, also known as CalFresh, is helping families put food on the table during the pandemic and post-fire recovery on the Central Coast. I'm relieved by this decision, but we must continue to hold the Admin accountable to protect this program. https://t.co/veojJqYFMl"
7,Good to see @MayorCummings again after our recent visit with locals experiencing homelessness. We explored potential solutions to increase access to treatment for families and individuals living with substance misuse and mental health disorders on the Central Coast. https://t.co/JlqjH2zdxt
8,"On this #WorldFoodDay, I am grateful to the farmers and farmworkers on the central coast of California. These essential workers have shown up every day, in the midst of a global pandemic and one of the worst wildfire seasons to date, to put healthy food on our tables."
9,"Appreciated the opportunity to talk with constituents about the importance of the Special Diabetes Program, more funding dedicated to type 1 diabetes research, and innovations in technology that assists those who live with type 1 diabetes. https://t.co/did248HQXC"
10,Grateful to join Central Coast Early Childhood Advocacy Network and @first5monterey for a discussion on prioritizing children and families in economic recovery.  We must provide relief from this pandemic to keep families healthy and economically secure. https://t.co/T8gEM76voz
11,UPDATE: notifications have been made to residents in Santa Cruz and Monterey Counties who may be affected by a Public Safety Power Shutoff shut off due to hot and dry weather conditions that will develop Wednesday afternoon and continue into Friday morning. https://t.co/h9ydDYNmVa
12,This week I joined Santa Cruz community leaders to see firsthand what the local homeless population is experiencing. I have called on the administration to ensure those experiencing homelessness can stay healthy and safe during this pandemic and beyond. https://t.co/jR7qRH0wyn
13,Great to sit down with @ucsc Chancellor Larive today to hear about the Banana Slugs’ work to keep students safe this schoolyear during the pandemic. https://t.co/TwsjKsnfHm
14,"Today, @WFP was awarded the @NobelPrize for its efforts to combat global hunger during the pandemic. Earlier this year, I led a bipartisan call on congressional leadership to provide emergency funding for programs like WFP. I'll continue my work to advance their critical mission. https://t.co/6aIJNdsX8V"
15,"After my urging, the USDA and CalFresh are providing nutrition assistance to Central Coast residents who experienced adverse effects due to the wildfires that have affected our communities.  To learn if you qualify and apply, please go to https://t.co/UVEAnZYCpQ."
16,"I introduced the Inspire to Serve Act to build on our nation’s spirit of service to nurture, promote, and expand a culture of service. My legislation embraces those who want to serve &amp; ensures anyone ready to answer the call of duty can do so successfully.
https://t.co/3Ixh0EC7TK"
17,"Anyone who doesn’t believe in the climate crisis should come to California where it is having devastating effects right now. 4 million acres burned, homes destroyed, and lives lost this wildfire season. 
https://t.co/f6oTAja4v6"
18,"I wish the President &amp; First Lady a safe &amp; speedy recovery. This is an important reminder that COVID-19 is highly contagious, dangerous, &amp; can affect anyone. Please continue to follow health safety guidelines &amp; wear a mask, practice physical distancing, &amp; wash hands frequently."
19,"Last night, we in the House of Representatives passed another package of much-needed assistance to help Americans during this bruising pandemic. The House continues to do its job, but the Senate needs to act and pass this critical legislation. https://t.co/z1ByzyaXLW"
20,I am a cosponsor of these pieces of legislation and will continue to advocate for mental health resources that are accessible to all individuals.
21,"We in the House just unanimously passed the Mental Health Services for Students Act, H.R. 1109, and the Behavioral Intervention Guidelines Act, H.R. 3539.  These bills provide federal training and resources to assist schools in bolstering critical on-site mental health services. https://t.co/QmI2H1GD5B"
22,Glad to announce this funding to help prepare Latino Students at @ucsc and @CSUMB for readiness and success at the graduate level.  I commend the students who will benefit from this grant as they enrich the Central Coast with their achievements. https://t.co/JWVzOh3ypa
23,Glad to join @CSUMB for its Startup Investment &amp; Community Capital Expo today. I provided updates on Congress’ ongoing work to provide relief to small businesses during the pandemic and our efforts to address racial injustice on the Central Coast and in communities nationwide. https://t.co/8qSCVvoupB
24,"Let’s do our part to ensure the Central Coast is fully represented in the #2020Census. The Census is safe, confidential, &amp; can be completed by anyone who calls the U.S. home, regardless of immigration status. Fill out yours at https://t.co/RYSc6MUUPg. https://t.co/ryFLvypwnN"
25,"The Senate must do its job and reveal everything about this nominee’s judicial views when it comes not just to our healthcare, but also a potential contested election and our individual rights."
26,"It defies comprehension why this administration would strip away healthcare from millions of people, especially in the middle of a pandemic. However, with this SCOTUS pick, it’s clear that its goal is to obliterate the Affordable Care Act and Roe v. Wade. https://t.co/7Vo6MuAYCG"
27,"Today, I paid my respects to Justice Ruth Bader Ginsburg in the U.S. Capitol. We are lucky to have lived in her time and fortunate for those who will follow in her footsteps. May she rest in peace. https://t.co/qeCNRiJ1zX"
28,"Today, my colleagues and I #WearOrangeMasks to urge the Senate to take action on the House-passed H.R. 8 to prevent gun violence. It’s time to pass this life-saving bill. https://t.co/CkMVoo5Gpd"
29,Proud to join my colleagues to introduce legislation to strengthen federal government disaster assistance to ease the financial burden on state and local governments as they respond to natural crises exacerbated by the COVID-19 pandemic. Learn more: https://t.co/cOdxEYL6ls.
30,"This year, getting your flu shot is more important than ever to help conserve health care resources during the ongoing COVID-19 pandemic.  To learn more and find where you can get vaccinated, visit https://t.co/RA1nzz8tXr."
31,The loss of Justice Ruth Bader Ginsburg will be felt by the many who were touched by her work. Our nation is better for her steadfast devotion to our most sacred democratic ideals. May she rest in peace having strengthened our will to preserve her legacy of equality for all.
32,"Today, @USDA announced its second round of Coronavirus Food Assistance Program funding would expand eligibility to all grape producers. Earlier this month my colleagues &amp; I called on the USDA to make this critical expansion. Read our letter: https://t.co/s2q1uXxOYC"
33,Cooler temperatures continue to allow firefighters to make progress against the Dolan Fire.  I am grateful for all who continue to protect our communities on the Central Coast. https://t.co/D1zSjDMzrW
34,"Additional funding has been announced by @USDA for the Coronavirus Food Assistance Program (CFAP). 
 
Starting Monday, Sept. 21 to Dec. 11, USDA will accept applications for CFAP from agricultural producers who have been impacted by COVID-19. Learn more at https://t.co/fCNN4WICBl https://t.co/JM0OIiwfrU"
35,"On National POW/MIA Recognition Day we honor the men and women who have endured the greatest adversity as well as our servicemembers who have not yet made it home.  As a veteran, I am humbled by their sacrifice and service to our grateful nation. https://t.co/0tRuJiQu5N"
36,"I’m wearing purple in support of National #RecoveryMonth. Treatment is available and recovery is possible for Americans with substance use or mental health disorders. Find help today:
https://t.co/AkGL4TVaKF https://t.co/lqdzLh0ZOH"
37,"Today I joined @RiceNews to discuss the impact of COVID-19 and international trade on our rice industry. I'll continue to advocate for our farmers and farmworkers. Learn more about how CRC is keeping employees safe &amp; our food supply chain on track here: 
https://t.co/fx3MpcEjMb"
38,"We need an accurate Census that represents everyone who calls this country home.  If you haven’t filled out your 2020 Census yet, take a few moments to do so before Sept. 30 at https://t.co/do1FRFRpkA

https://t.co/9y2g0Foax8"
39,Great to join the Monterey County Food Bank team today. I’m grateful for their tireless work to keep our communities fed during the pandemic. Thank you for all you do. https://t.co/kWcifHvVf6
40,Productive discussion with the Monterey and Santa Cruz Medical Societies on their challenges during the pandemic.  I’ll continue my work to ensure future COVID relief packages give our health care providers the tools they need to keep the Central Coast healthy and safe. https://t.co/YrXhTykioc
41,Joined my @WaysMeansCmte colleagues for a hearing on the importance of additional COVID-19 relief and heard @tomcolicchio's perspective on how hunger is affecting our communities.  I discussed the need for the Senate to pass the Heroes Act to provide immediate relief. https://t.co/WsQVpx2Emr
