,Tweet
0,📻Tune in to @kslnewsradio today at 1:50! I’ll be talking to @LeeLons on Live Mic about my work to ensure dangerous and unnecessary explosive nuclear weapons testing does NOT resume. #utpol
1,Yesterday I spoke to health professionals on the frontlines of COVID-19. I’ll keep wearing a mask and social distancing for the doctors and nurses who face this virus every day. Grateful to them and to police and fire departments on #NationalFirstRespondersDay &amp; every day. #utpol https://t.co/FiKu1Hb3rs
2,"I led several House colleagues in urging that funding for explosive nuclear weapons testing be removed from the annual defense authorization bill. I am fighting for the health and safety of Utahns to ensure the unnecessary tests do not restart.
Read our letter ⬇
#utpol https://t.co/mx2HNEppTM"
3,I continue working to ensure unnecessary and dangerous explosive nuclear weapons testing does not resume. Utahns know all too well the catastrophic effects that nuclear weapons testing has had on those living downwind. #utpol https://t.co/tjLYeYaVQ4
4,Margarita Satini was a strong and effective community advocate. I am deeply saddened to hear of her passing from COVID-19. Sending my thoughts and condolences to Margarita’s family and friends. #utpol https://t.co/QnYJZuTym7
5,The President and Speaker should finalize a COVID relief deal this week. Hardworking Utahns continue to struggle with the public health and economic impacts of COVID-19. We can and should pass a targeted relief package to help those who need it. #utpol https://t.co/aLChwXQDG4
6,"Wishing a very happy birthday to Utah veteran and ""Candy Bomber"", Gail Halvorsen who turns 100 today! When WWII ended, Gail served missions dropping food supplies to hungry Berliners. When he noticed the kids didn't have anything sweet, he also dropped candy to them. 🇺🇸
#utpol https://t.co/nJInOOAZaA"
7,"Thank you to @UtahCleanEnergy and steering committee members @AScottAnderson, Christian Gardner, @SenJones, @lovecommslc, and Sarah Wright, for coordinating a strong commitment for a healthy climate and clean air.
#utpol https://t.co/9htrAJAEIe"
8,"Just some of those joining in to discuss our collaborative commitment towards clean air and a healthier environment. Proud to be a part of the Utah Climate and Clean Air Compact. 

@UtahCleanEnergy #utpol https://t.co/w1wIb0tgUm"
9,"@GovHerbert Thank you Governor Herbert for this declaration. We all must come together to improve mental health resources and remove the stigma of mental illness. In Congress, I’m working to improve access to mental health treatments and to reduce suicides. #utpol"
10,I’m keeping Senator Lee and his family in my thoughts and prayers. Wishing you a speedy recovery and return to good health. #utpol https://t.co/M6pV5k6WKf
11,I voted ‘no’ on the partisan COVID package that was voted on last night. It’s a hollow gesture. Americans need support now. Let’s not get distracted from our responsibility to enact meaningful legislation that will get support to people who need it. #utpol
12,"Utahns are struggling with the health and economic impacts of COVID-19. We need a bipartisan deal that can become law and get help to those who need it. #utpol
https://t.co/NCQIfvPkUz"
13,"Julie and I are keeping the President and First Lady in our thoughts and praying for their speedy recovery. As someone who has had this virus, I know how terrible it can be. I continue to urge everyone to follow public health guidelines so we can reduce the spread. #utpol"
14,"Glad COVID relief talks are continuing. There’s a deal to be made. Put partisanship aside and make it happen. 

All sides must come together on a bipartisan bill that can be pass, be signed into law, and respond to the public health and economic crisis facing us. #utpol"
15,"We must do more to save our nation’s veterans who are at risk of suicide. By knowing more about the connection between high-altitude and suicide we can create effective treatments and save lives. 
#utpol 
https://t.co/pSbzhqHuiA"
16,"I’ll discuss my bill to continue my work combating the high rate of suicide among our nation’s veterans, at a news conference today at 10am. Joining me will be suicide prevention experts and a Utah veteran who has struggled with suicide. #utpol"
17,"TWO of my bipartisan bills for clean energy jobs, a healthy environment, and better air quality passed in the House today.
🔆Solar Energy Research and Development Act 
🔆Background Ozone Research Study Act

#utpol 

https://t.co/pWFtKUQXfv"
18,"Happy #RoshHashanah to all who celebrate. Wishing you a happy and healthy new year. #ShanaTovah!

#utpol #RoshHashanah2020 https://t.co/T8Zv3KAkrH"
19,"Today I stood with Sheriff Rosie Rivera to announce my proposal that supports police training, including de-escalation training, and other community safety programs like drug and behavioral health treatment and support for crime victims. #utpol @SLCO_OOTS 
https://t.co/uFMf1HUb8b"
20,"Today at 10am, I’m announcing my plan that calls for greater investment in what we know works. Continued support for police by boosting funding for hiring, training officers, crime prevention, and behavioral health treatment. #utpol"
21,"I am so grateful to our nation's Founding Fathers who, on this day in 1787, signed our United States Constitution. 
To all my fellow Americans, Happy #ConstitutionDay! 🇺🇸📜

#ConstitutionDay2020 #utpol https://t.co/ECtGT5bUJL"
22,"A nuclear weapons expert and Utah downwinders agree: resuming explosive nuclear weapons testing is unnecessary and dangerous. I'll continue fighting to ensure tests don't restart and harm even more Utahns. #utpol
https://t.co/ZCdAw2W01s"
23,"We will #neverforget the tragedy of September 11, 2001. Today we remember the lives taken too early and the brave first responders who ran into danger to save others, showing us all what courage, selflessness, and love for country looks like. 🇺🇸
#September11 #UnitedWeStand #utpol https://t.co/vNvtWnIxtS"
24,"Today at 11am, join me and nuclear weapons testing experts with Utah Downinders to discuss why we must stop any future explosive nuclear weapons testing. Still time to register here: https://t.co/Q3BlQjzJVp

#utpol"
25,"A big thank you to the first responders, public works crews, and @RMP_Utah who’ve been working hard to restore safety and power to our communities after the windstorm. Please, check on your neighbors and look out for one another.
#utpol #utwind #utahwind 
https://t.co/jrVdwgBcoM"
26,POSTPONED DUE TO WEATHER AND POWER OUTAGES: The virtual roundtable discussion on efforts to stop the resumption explosive nuclear weapons testing will be rescheduled for a date TBD. #utpol
27,"Sending gratitude to the men and women who built our nation and continue working hard for us every day. Wishing everyone a fun and safe #LaborDay. Happy Labor Day!

#utpol https://t.co/nhP7RUw7he"
28,"I'm working to improve access to mental and behavioral health treatment. We must make help more easily available to those coping with depression, anxiety, or thoughts of suicide. This bill would improve Utahns overall health and help save lives. #utpol https://t.co/RY9RdqFXNl"
29,"#OTD #WWII officially ended when Japan surrendered aboard the USS Missouri. I am grateful to all our nation’s soldiers who fight for Americans’ safety and freedom. 🇺🇸

#VJDay #VJDay75 #utpol https://t.co/lAPP7ol9h9"
30,"Increasing mental and behavioral health professionals will prevent senseless suicides and help to improve the overall health of Utah families and individuals.

#utpol 

https://t.co/Cb18aUtG9A"
