,Tweet
0,"The U.S. economy grew at its fastest pace ever!

📈GDP up a record-breaking 33.1% in Q3 

America is resilient, and we'll come back stronger than ever before. We must continue our focus on safely reopening the country. Government imposed economic lockdowns are not the answer. https://t.co/DVrlRMcThL"
1,"I then talked about how Fort Smith boasts the confluence of a strong business environment, education, infrastructure, healthcare system, and more. A great example of this point is the fact that Fort Smith is being considered to host an Air Force defense mission. @ftsmithchamber https://t.co/9Sf5vn0IAi"
2,"Our region has made smart CTE investments. Projects like the PEAK Innovation Center will help build our pipeline of skilled workers. @ftsmithchamber also hosted a signing ceremony to celebrate people accepting positions in technical, manufacturing, and health fields. Congrats! https://t.co/eZEFCKFPIj"
3,"The meeting is a nexus for community and business to discuss news, ideas, and solutions. During my keynote, I gave an update on the latest from Congress, COVID-19 negotiations, local priorities, and the need to renegotiate the consent decree. @ftsmithchamber https://t.co/165QlGlOio"
4,"RT @SteveScalise: 🚨🚨 Today Chuck Schumer and Senate Dems once again BLOCKED a clean COVID relief bill.

Don't let them blame @realDonaldTru…"
5,"RT @SenateGOP: Senate Democrats just BLOCKED a clean covid relief bill. 

(again)

RT so America knows the truth. https://t.co/YnEVySTVOh"
6,"Great schools are shaped by those who lead them. Extremely proud that Crawford Elementary Principal Shavon Jackson was 1 of 10 U.S. principals awarded the Terrel H. Bell Award for Outstanding School Leadership. She is empowering students to learn, grow, and reach their potential. https://t.co/ITzLdwuTh2"
7,"RT @HouseVetAffairs: ICYMI 🚨 On Saturday, @POTUS signed S. 785, the Commander John Scott Hannon Veterans Mental Health Care Improvement Act…"
8,SPRINGDALE ROTARY ➡ Appreciated updating Rotarians on the latest news from Washington. We also talked about the incredible young men and women from Springdale who are currently attending military service academies and @CoachSamPittman's class act coaching of @RazorbackFB! https://t.co/qG6632DGYw
9,"The federal government continues to work with @AsaHutchinson and state officials to support our communities. Rapid testing allows for quick results for infected patients, and the distribution of these tests will help Arkansas increase our ability to screen residents. https://t.co/qvVPzVtAQ9"
10,RT @WTCArkansas: @rep_stevewomack &amp; @TomCottonAR listen to #NWArk community and business leaders gathered @WTCArkansas about COVID-19’s imp…
11,"Local companies like @Rocklineind are critical to our supply chain and economy. The power of Arkansas #manufacturing was on full display today: quality production, strong workforce, and a commitment to aiding the fight against the coronavirus. Learn more: https://t.co/DtN91Kg9zj https://t.co/lzURqCWYfx"
12,"At the start of the pandemic, I helped @Rocklineind navigate govt regulatory policies to quickly re-tool some of their manufacturing to better support COVID-19 response. They swiftly produced millions of disinfectant wipes and made donations to #AR3 healthcare providers. https://t.co/QdowJgC1pc"
13,Great to see @TysonFoods partner with @MarathonHealth on a new employee health and wellbeing program. They're opening a local clinic that will allow Green Forest and Berryville workers and their families to easily access healthcare services and screenings. https://t.co/rkidJ2RuxF
14,"President Trump just shared a good update! Continued prayers for him, the First Lady, and our entire nation as we combat the coronavirus together. https://t.co/2Zd9cO9d7u"
15,RT @GOPLeader: Pay attention to who votes for this bill tonight—It would hand out taxpayer-funded checks to illegal immigrants while removi…
16,"Today’s bill is déjà vu all over again. Speaker Pelosi keeps trying to disguise a liberal agenda as COVID-19 relief. 
➡️ Federalize elections
➡️ Stimulus checks for illegal immigrants 
➡️ Multi-employer pension bailouts
➡️ Repeal of SALT deduction cap
➡️ Anti-work provisions https://t.co/Mwa9INmX9g"
17,"RT @HouseGOP: .@China_TaskForce's report is a roadmap to:
+ Hold the CCP accountable for their role in the COVID-19 pandemic
+ Bolster our…"
18,"RT @AsaHutchinson: I received notice from the @WhiteHouse that Arkansas will receive 59,000 COVID-19 point-of-care rapid tests over the nex…"
19,RT @arkansasccc: Complete the #2020Census to help shape the next 10 years for health care and infrastructure. There’s still time to respond…
20,"Each generation, our nation is blessed to have young men and women pursue a path of service. If you're a Third District high school student who is planning on applying to a service academy, the application deadline for a nomination is Nov. 2nd. More info: https://t.co/EofMr1Yem7 https://t.co/TNB4w27nB3"
21,"PASSED → The Competitive Health Insurance Reform Act, legislation that I cosponsored, passed the House this week. This bipartisan bill will increase competition in the healthcare industry to create more consumer choice, support patients, and lower the cost of care."
22,"RT @stevenmnuchin1: Today, @USTreasury is taking further action to hold accountable regime supporters in Venezuela who are attempting to st…"
23,".@acheedu announced its plans to develop state-of-the-art health &amp; wellness spaces, which will make ACHE the largest research institution of any osteopathic school in the nation! This investment will have a great community &amp; economic impact in Forth Smith. https://t.co/RSU9vbpWCW https://t.co/9tl8haS2LT"
24,"The U.S. has officially extended the U.N. arms embargo against Iran, a state sponsor of terror. By instituting the snapback mechanism and imposing new sanctions, we are sending a clear message: America will not tolerate Iranian aggression or those who support this rogue regime. https://t.co/EELeSOnmmz"
25,"Congrats to Corwin Stites—a @FayettevilleHS graduate—who was named a @NavalAcademy 2021 Admiral Frank Bowman Scholar. Corwin, who is seeking an assignment in the nuclear Navy, will now participate in tailored research that will eventually result in a masters degree. Great work!"
26,"On #POWMIARecognitionDay, we remember America's service members who endured as prisoners of war and those who never returned home. We pray for them and their families and vow to never forget the sacrifices made for freedom. They answered the call to serve, and we will #HonorThem. https://t.co/hrx8bIvRYr"
27,"The @HouseGOP Commitment to America is focused on restoring, rebuilding, and renewing. Together, we will set the U.S. on a strong path forward. 
→ Defeat this virus
→ Rebuild our economy
→ Ensure the safety of communities 
→ Modernize infrastructure 
https://t.co/Tak1CY9t1d https://t.co/UMA9tlTz5p"
28,#AR3 is strong because of the people who answer the call to help others. The @cacbentonco does that each day. I'm incredibly honored to receive their Empowering Kids Award for Outstanding Community Partner – but the real heroes are the staff of the CAC. https://t.co/dGDYoXH94o https://t.co/d9wz80M9yT
29,"Arkansas agriculture supports families and our economy. September is #NationalRiceMonth, and the #NaturalState is one of the top U.S. rice producers - boasting millions of acres of the crop. Thank you to all the hardworking farmers whose grains go from the field to our tables! https://t.co/8CICJ3QAz3"
30,"The 9/11 attacks were meant to break America. Though we hurt, the unyielding spirit of our nation showed that freedom is always stronger. We'll #neverforget those lost and the heroes who sacrificed everything to help others. Let us pray and reflect together. #UnitedWeStand https://t.co/Q7yfQYzJzF"
31,"RT @WhiteHouse: On September 11, 2020, President @realDonaldTrump will award the Medal of Honor to Sergeant Major Thomas P. Payne, whose ex…"
