,Tweet
0,Free COVID-19 saliva testing will be available at Roy Wilkins Auditorium in St. Paul starting today. Weekday hours are 12pm to 7pm and weekend hours are 10am to 4pm. Here’s what you need to know: https://t.co/GYmxxK7jg6
1,"I’m glad to see this commitment from Dr. Marks at @US_FDA to ensuring the development of a COVID-19 vaccine is done with integrity, so the American people can trust that it is safe and effective. https://t.co/YZJcXhMFAb"
2,"Past &amp; present governors show us what being a Minnesotan is all about. Let’s all vote, be patient with the election results, and #MaskUpMN! https://t.co/lHQMmU4DXR"
3,"As we in MN struggle with a COVID-19 surge and new cases are at record highs across America, Pres. Trump considers ""ending the COVID-19 pandemic"" as one of his first-term accomplishments. 
 
He continues to fail at taking this virus seriously. https://t.co/V2cA4Gtize"
4,"I joined @WCHSMN to dedicate the headstone of James Carter, a formerly enslaved man who joined troops returning to Stillwater in the 1870s after the Civil War. Though a beloved member of the community, no marker was laid at his gravesite until his story was rediscovered recently. https://t.co/pA0p3YVnnG"
5,"It’s disappointing to lose @CityPages and its award-winning community-based coverage of the arts, culture, and public life. Local media is vital, yet extremely vulnerable, especially as we endure this pandemic. https://t.co/4yr6nktmrq"
6,"Coronavirus cases are on the rise in Minnesota, so don't let COVID fatigue settle in – I echo @GovTimWalz’s call to stay vigilant about wearing a mask, physical distancing, and avoiding large crowds to stop the spread of COVID-19. Let's #MaskUpMN! https://t.co/mkpqOlocMm"
7,"This Thursday (Oct. 29) and Friday (Oct. 30) from 2-6pm, free COVID-19 testing is available in St. Paul – no insurance or ID required. Find more details &amp; sign up for an appointment here: https://t.co/celKjrbcuN"
8,I commend @SenAmyKlobuchar &amp; @SenTinaSmith for opposing Trump’s extreme SCOTUS nominee. @SenateGOP rushed through a sham process while ignoring the unprecedented COVID-19 crisis devastating American families.
9,"“White House gives up on trying to slow virus’s spread.” 

“We’re not going to control the pandemic.”

“It is what it is.”

Republicans are waving the white flag on stopping COVID– but @HouseDemocrats know Americans can't just give up. We'll keep fighting. https://t.co/82pjoQWnu2"
10,"Many local nonprofits have helped families who are struggling due to the pandemic. @newbrightonmn has now opened up its COVID-19 grant relief programs to these organizations, using federal #CARESAct dollars. https://t.co/xy62AKASj8"
11,SNAP benefits are vital to support families in need of food assistance. Thank you Hmong American Partnership for helping to get these benefits into the hands of those who need them – especially during COVID-19. https://t.co/tKOIAWLaTP
12,Tribal leaders are working to protect their nations as new COVID-19 cases among Native Americans in Minnesota grew by about 75% in the past month. Health inequities &amp; other disparities are being exacerbated by the pandemic – let's continue to #MaskUpMN! https://t.co/Er0PMbbCzu
13,"RT @RamseyCounty: Tomorrow: Free masks will be available Saturday, Oct. 24 as part of the A Mask for Everyone initiative:

📍 Sears Parking…"
14,The COVID-19 pandemic threatens to erase economic gains made by women over the past several decades. The House did its part to help working mothers with the #HeroesAct – the Senate must do its job and take action. #momsbailout
15,Thanks to the Minnesota stakeholders who joined me this morning for an update on the status &amp; next steps for the House-passed FY 21 Interior funding bill which represents the largest investment in our environment and our communities since 2010. https://t.co/p5wAlkKmPZ
16,"Increased testing is important to identify people who are sick, so they can quarantine &amp; stop the spread of the disease. Glad that $14 million in federal #CARES Act funds is helping to increase testing capacity through this Oakdale facility. https://t.co/uOnbkvRboh"
17,".@senatemajldr is urging Trump to oppose a COVID relief bill because “any deal they reach could disrupt the Senate’s plans to confirm Amy Coney Barrett to the Supreme Court."" He cares more about rushing through this confirmation than saving American lives. https://t.co/e3mO6X7Rx1"
18,"Despite a court order to reunite families who were separated at the southern border because of Pres. Trump’s callous policy, 545 children have yet to be reunited with their parents. Abhorrent. #FamiliesBelongTogether https://t.co/UNBKrhLiVc"
19,Dan Knuth was a dedicated and effective legislator who used his scientific expertise to protect our health and our environment. My thoughts &amp; prayers are with his daughter Kate and all his loved ones. https://t.co/4HvIxXDaAG
20,"Need a mask? Ramsey County residents can pick up free masks in St. Paul this Saturday (10/24) from 11am-3pm. You can also reserve a mask in advance, which must be done by today (10/20) at this link: https://t.co/S7NlV0BBvZ 
https://t.co/5mJh1nhQAk"
21,"“Cultural brokers” like Kacher act as liaisons, connecting members of the Karen community to resources to help them navigate schools, health care, and now – COVID-19. https://t.co/gxfiR6EnCg"
22,"Once again, Pres. Trump is choosing to attack our leading scientists rather than actually addressing COVID-19. Instead of disparaging heroes like Dr. Fauci, Pres. Trump should listen to our medical experts and focus on how we can get out of this crisis. https://t.co/CZA5j8Yrjs"
23,"RT @TristaMatas: Ramsey County will host a second “A Mask for Everyone” distribution and donation event:

Saturday, October 24, 2020  
11:0…"
24,"Happy 102nd birthday, Raymund Hahn! I’m glad the community found a COVID-safe way to celebrate this Stillwater WWII veteran. 
https://t.co/LJ62Od0Dia"
25,"October is #BreastCancerAwarenessMonth. Mammograms save lives, and getting regular screenings is important – especially during this pandemic. https://t.co/epEO70thTU"
26,The decline in @EPA enforcement under the Trump administration means big polluters have been getting away with violating the laws that protect public health and our environment – boosting their bottom lines at the expense of our communities’ wellbeing. https://t.co/dou1omdp8M
27,"Scientists agree that herd immunity is a ""dangerous fallacy"" that would lead to needless suffering &amp; more deaths–yet the White House bolsters it as a real strategy. As MN &amp; our nation grapple with a resurgence in COVID-19 cases, we must follow the science.
https://t.co/AXsLMmD7Ed"
28,"Medicare Open Enrollment begins today (10/15) and runs through 12/7. This is an opportunity for any Medicare beneficiary to join, drop, or switch their health &amp; prescription drug plan coverage. Learn more here: https://t.co/DIwvMxLfm3 or call the Senior LinkAge Line 800-333-2433."
29,"Congress passed #CARESAct earlier this year to help those impacted by the COVID-19 pandemic. Cash assistance is now available for small businesses in St. Paul, with a focus on live music venues, movie theaters, and food halls. Deadline to apply is Oct. 21. https://t.co/RZBv872QqD"
