,Tweet
0,"I'm pleased the Paycheck Protection Program helped 100,000+ workers keep their jobs in the 5th District during this pandemic. But, we've got more work to do to help small businesses, especially mom-and-pop shops. @SenateGOP must pass my bipartisan #RELIEFforMainStreet Act, now."
1,"Joining @America_Forward right now for a live #wholelearner chat on the importance of ensuring every child in Michigan, regardless of the zip code they were born into, has the resources they need to succeed in school. Watch live:

https://t.co/2tifi7OQis"
2,"When it comes to passing an economic relief package to help families through this pandemic, Senate Republicans have refused to act for MONTHS.

Yet, when a Supreme Court vacancy happens, they drop everything to rush an appointment.

Shameful."
3,"RT @America_Forward: The 3rd in our series of conversations about #wholelearner approaches to education will feature @RepDanKildee, Peter S…"
4,"In the richest country in the world, every American deserves access to quality, affordable health care. @HouseDemocrats are working to expand health care coverage and lower costs for families, seniors and workers. #ForThePeople https://t.co/EyMDtekQ0z"
5,"President Trump &amp; Republicans are asking the Supreme Court to eliminate health coverage for those with pre-existing conditions. During a recent @WaysMeansCmte hearing, I discussed why repealing the Affordable Care Act is wrong: https://t.co/1yGdeFh2pb"
6,"This pandemic is not over—Michigan is seeing an increase in the daily number of COVID-19 cases.

Let's listen to the science, wear a mask and practice social distancing to help save lives. https://t.co/nXyjPwRNQV"
7,"As our mid-Michigan students and teachers begin returning to in-person classes, they shouldn't have to worry about risking their own health. That's why I'm a proud co-sponsor of the #PPEforSafeSchools Act - ensuring our schools are protected and provided with the funds they need. https://t.co/jHu0HDZ8sx"
8,"Afterschool programs play a significant role in supporting our students, families and communities across Michigan. In Congress, I supported bipartisan emergency relief to increase afterschool childcare options during this pandemic and make sure we keep the #LightsOnAfterschool. https://t.co/B5BSYgXuZk"
9,Stopped by @GenHealthSystem's Mobile Testing Unit in Flint to thank our frontline health care workers. This pandemic is not over—we must ensure free coronavirus testing is available in every community. https://t.co/g81t16ZUy0
10,RT @GenHealthSystem: Thank you to Congressman Kildee for dropping by to tour our mobile medical unit and to meet the team that serves on th…
11,President Trump and Republicans have no plan and want to kick millions off their health care—in the middle of a pandemic. https://t.co/Hp5rjupRgs
12,RT @midmichigannow: Congressman Kildee announces over $28K in grants for local libraries amid pandemic https://t.co/U2hD0h95M7
13,"Where is the empathy from @senatemajldr and @SenateGOP?

Michiganders and small businesses are struggling during this pandemic and they are suggesting families wait even longer, until after he installs a new Supreme Court justice. The American people need help now! https://t.co/Ji1xq5tvfb"
14,"This pandemic is not over. Michigan families, workers and seniors are still struggling to pay their bills, put food on the table &amp; pay rent. The House passed the #HeroesAct to help Americans most in need.

@senatemajldr, Michiganders cannot wait. They need help NOW. https://t.co/9Cuh5oPqF4"
15,"Last night I spoke with @northflintnac and constituents who expressed the importance of investing in our communities, families and small businesses. In Congress, I will continue to work to bring home federal resources to help build a stronger and prosperous mid-Michigan. https://t.co/BGxBQGNOBD"
16,RT @MLive: Kildee wants CDC explanation for drop in lead testing of kids https://t.co/tQZgFrRRgQ
17,Conspiracy to kidnap @GovWhitmer &amp; terrorize our state is shocking. I'm glad our governor &amp; her family are safe. Those who participated in this plot should be prosecuted to the fullest extent of the law. Thanks to state &amp; federal law enforcement who thwarted this horrific attack. https://t.co/5cW9Fc8p5m
18,"Michigan families, seniors &amp; small businesses are still struggling to pay their bills during this pandemic. @ComsumersEnergy has committed to providing $12 million to help Michiganders &amp; small businesses with their energy bills. To learn more call: 211 or (800) 477-5050. https://t.co/FRYCiGNoqF"
19,".@realDonaldTrump paid $750 in federal taxes for government-run health care. All while he's suing to take away insurance for those with pre-existing conditions.

Now the President tells everyone else not to let the virus ""dominate"" you, when 210,000 Americans are dead.

Shameful. https://t.co/8TMHtoILgQ"
20,"Small businesses &amp; their workers have been hit hard by this pandemic. We must get them additional support.

The House passed my bipartisan bill, the #RELIEFforMainStreet Act, to provide $15 billion in support to the smallest businesses that need it most.

https://t.co/eoObU3ff07"
21,"The coronavirus is real, serious and deadly. We all have a role to play to crush this virus.

Wear a mask.

Practice social distancing.

Wash your hands."
22,"Such terrible news that @realDonaldTrump and @FLOTUS have contracted this serious, real and deadly virus. I hope the President and First Lady quickly recover from their COVID-19 diagnosis. https://t.co/FJ56Rv01jq"
23,"House Democrats have passed hundreds of bipartisan bills #ForThePeople that are stuck in the Senate. Bills to lower health care costs, raise wages for workers and rebuild our economy.

They are all collecting dust on @senatemajldr’s desk. https://t.co/thP8mAXKC4"
24,"Michigan small businesses, including restaurants, have been hit hard by the coronavirus pandemic and are still struggling to make ends meet. My bill, the #RELIEFforMainStreet Act, would provide more support to Michigan restaurant owners and workers during this difficult time. https://t.co/t1KWpyKWap"
25,"So much is at stake with the Supreme Court vacancy:

- Affordable health care
- Women's rights
- Workers’ rights
- LGBTQ+ rights
- Human rights

In @senatemajldr's words from 2016, the American people should have a voice in the selection of their next Supreme Court Justice."
26,RT @freep: Michigan voter who wants to cast an early ballot? You can start now https://t.co/3GHYCsT3jV
27,"The last thing needed during this global pandemic is a government shutdown that would cost our economy billions of dollars &amp; lead to thousands of federal workers laid off. I'm glad the House reached a bipartisan agreement, which I voted for, that will avert a government shutdown. https://t.co/XPRUqrevkE"
28,"200,000 of our fellow Americans have now died from #COVID19. The U.S. has more deaths than any other country.

Every number represents someone who had birthdays, holidays and life moments cut short. Behind every number is grieving family members and friends. https://t.co/xzOSm00XTU"
29,Shana Tova to all those in Michigan and around the world celebrating #RoshHashanah! May the Jewish New Year bring good health and happiness to all. https://t.co/8ArkHDoVJK
30,"The deadline to respond to the #2020Census is right around the corner—September 30th!

When you're counted, you help bring federal dollars to your community through investments in housing, education, health care and more.

Visit https://t.co/rk1LiWZJE0 to #GetCounted today. https://t.co/bukutl3kE6"
31,"The virus doesn’t know red states or blue states. For goodness sake, we are all Americans—and nearly 200,000 of our fellow citizens have died. Where is the empathy and respect for others? https://t.co/VCGSBRApWL"
32,President Trump and Republicans are suing in court to eliminate protections for Americans with pre-existing conditions. During the middle of a global pandemic. https://t.co/YWmwBnqux5
33,"This pandemic is still here—&amp; evictions are starting again. 123 days ago, the House passed the #HeroesAct, which included housing assistance to renters &amp; homeowners. @SenateGOP must put #FamiliesFirst &amp; pass another coronavirus relief bill that helps people stay in their homes. https://t.co/DAbB18hi3o"
