,Tweet
0,"Small businesses are the backbone of our economy, and as #COVID19 cases surge to record levels, it’s clear they need our help more than ever. That's why I've introduced a bill to provide them an extension on the debt relief received through the #CARESAct. https://t.co/vZe3bH3iuZ"
1,"Indiana has just hit its highest number of #COVID19 cases ever. Hoosiers are hurting and need help. The House responded months ago by passing the #HeroesAct, which provides trillions more towards fighting the pandemic. What is @senatemajldr waiting for? Pass this bill ASAP! https://t.co/yH8XO6raUs"
2,"Due to the #COVID19 pandemic, @CDCgov has issued a moratorium on evictions for many Americans. The city of Indianapolis has created an online tool to find out if you qualify. Please be sure to utilize this important resource!
https://t.co/arzY0TfV0b"
3,"#COVID19 has made it clearer than ever that everyone needs reliable, high-speed broadband. Today, the #TrumpFCC doubled down on repealing #NetNeutrality. If you agree that internet access should be a right, not a privilege, join us in fighting to restore a free and open internet. https://t.co/KV7KNrAz7h"
4,"When #COVID19 first hit our country, Trump described himself as a wartime President. Now, his Administration is waving the flag of defeat.

They’re surrendering when it’s more important than ever to keep fighting. https://t.co/PC2YQWpG4f"
5,"Hoosiers — #COVID19 cases are up in our state, and we’ve got to stay vigilant. Wear a mask. Be smart. Take care of yourselves and others. Together we can beat this virus."
6,The ongoing #COVID19 crisis has highlighted students' need for great teachers and inspiring mentors to help get them through these tough times and beyond. I've introduced two pieces of legislation that help meet this need. Read more here: https://t.co/6Go8SsYCMc
7,"On #IndigenousPeoplesDay, and every day, we honor the Indigenous People who have shaped Indiana and our country for thousands of years. Our country must do more to recognize their rich cultural legacy, past achievements, and current contributions."
8,"Attention! @IRSNews is holding a live webinar tomorrow, October 9th, to help Hoosiers receive their #COVID19 Economic Impact Payment who haven't already. Don't miss this helpful and free opportunity! Register here: https://t.co/N7PceJf65c"
9,"Access to healthy &amp; affordable food should be a right, not a luxury. Unfortunately, many neighborhoods -- known as food deserts -- lack this necessity. That's why I have reintroduced the Food Deserts Act, to help facilitate more locally-owned grocery stores in these communities. https://t.co/RlPsxmcz7V"
10,"Pres. Trump claims that Americans shouldn’t live in fear of #COVID19.  

What he doesn’t realize is that taking steps to protect ourselves &amp; loved ones from the virus isn’t cowardly. It’s smart. 

The only thing we (rightfully) fear is his disastrous response to this pandemic."
11,"RT @Scout_Finch: The White House has access to the best testing, the best physicians (Ronny Jackson notwithstanding), the best scientists a…"
12,RT @LeaderHoyer: The jobs report shows that recovery we experienced from this pandemic’s job losses slowed. More than 10M Americans are une…
13,"I'm praying for President Trump, the First Lady, and everyone who is battling #COVID19. This virus is extremely serious, and we are all at risk. Please, please be safe and take care of yourselves."
14,I was honored to preside over the House of Representatives tonight as we passed an updated version of the #HeroesAct. This $2.2 trillion dollar relief bill strengthens our fight against COVID-19 and its economic devastation. I urge the Senate to pass it immediately.
15,"This new version of the #HeroesAct is estimated to provide Indianapolis with more than $293 million in funds to help fight #COVID19, protect our workers, strengthen our local economy, and much more. I will proudly vote YES and urge my Republican colleagues to do the same. https://t.co/pThwjgLRuu"
16,"While hard working people across America pay their fair share of taxes, Donald Trump cheats the system and keeps it rigged to help his rich friends get ahead. We deserve a President who wants to give more, not less, to the country he leads. https://t.co/LgeVuaJBRH"
17,"The Administration’s reckless rush to nominate a #SCOTUS Justice threatens our freedoms like never before. It’s part of their plan to pack the court with far-right judges who will take away our health care, our voting rights, reproductive rights, &amp; more. We can’t let that happen."
18,"The #COVID19 crisis has proven how essential Hoosier small businesses are to our community. Four months ago, the House voted to provide them more relief by passing the #HeroesAct. The Senate needs to also pass this vital legislation immediately. #SmallBusinessWeek"
19,"The Jobs and Justice Act focuses on poverty alleviation, housing, development, access to quality education, criminal justice reform, environmental justice, health equity, and voting rights. #JobsandJustice2020"
20,"Today I spoke on the House floor to honor the 200,000 Americans we have lost to #COVID19. We can’t bring them back, but we can prevent future loss of life by passing the #HeroesAct immediately. https://t.co/VoTthWSP1c"
21,"Big news! The House just passed the Maternal Health Quality Improvement Act, which includes my bipartisan bill with @RepLarryBucshon that helps to reduce maternal mortality through new programs and training."
22,Republicans are STILL trying to repeal the #AffordableCareAct. Now -- just weeks before the election -- they want to push through a far-right #SCOTUS nominee who will support their plan to rip health coverage from millions. This is a danger to our well-being and our Democracy!
23,RT @RepValDemings: The right of American women to control their own bodies is at stake. Your right to vote. Your right to health care. Your…
