,Tweet
0,"Tonight, President Trump is swearing in Judge #ACB at a large event, even when five White House staffers have recently tested positive.

What could *possibly* go wrong? 

#coronaVIRus #SuperSpreader"
1,#MaskUpDC https://t.co/teOxVffTud
2,Charges were filed against the officers who killed Bijan Ghaisar in 2017. A Fairfax County police dashboard camera caught it all on tape. A bill I introduced along with @RepDonBeyer would require federal police officers to wear body cameras and have dashboard cameras. https://t.co/VbYpHHPHY8
3,Thank you Fairfax County Commonwealth's Attorney Steve Descano for finally filing charges against the two @USParkPolice officers who killed Bijan Ghasair.
4,"Early in the pandemic, I joined colleagues in sending a letter urging #House leadership to support museums in future #coronavirus response legislation. I'm pleased the updated #HeroesAct includes $135 million to support museums and libraries with COVID-associated costs. https://t.co/OnTB5kMva3"
5,"Thanks to the @NationalZoo for keeping #DC residents informed, via the giant panda cam, about our new neighbor, who is growing up quickly. Initiatives like this are why I strongly support our museums and zoos."
6,RT @Annie_Andersen: ICYMI: Congresswoman @EleanorNorton speaks on the White House covid outbreak and the HEROES Act during an interview on…
7,"Tomorrow evening at 6:30, join me and the @DCBarFoundation for #AvenuesToJustice, a virtual event examining systemic racism, the impact of #COVID19, and pathways to justice for people of color in the US.
 
Register here: https://t.co/iCJCXwqC0X"
8,"Trump pulling the plug on #coronavirus stimulus talks means two things: He doesn't care about the needs of struggling American people, and he is incapable of negotiating. 
 
#ArtOfTheDeal, indeed.
 
@HouseDemocrats will continue to fight #ForThePeople."
9,"NOW: I'm participating in an @OversightDems subcommittee hearing on the IRS in the #pandemic and why so many stimulus checks for DC residents have been unacceptably delayed.

Watch here: https://t.co/5997IznvrH"
10,Read my joint statement with @LeaderHoyer @RepDonBeyer @GerryConnolly @RepRaskin @RepAnthonyBrown @RepWexton and @RepDavidTrone on controlling the White House #coronavirus outbreak in our region. https://t.co/BX8uWJEINm
11,"The White House’s actions regarding its #coronavirus outbreak + its refusal to follow up with contact tracing risk the health + lives of DC residents.

I wrote @WhiteHouse Dr. Conley asking for answers to help protect DC residents.

Read it here: https://t.co/Pc4Gm23835"
12,#MaskUpDC https://t.co/FliDAmsSAd
13,"The House passed my Women Who Worked on the Home Front World War II Memorial Act, which would authorize the establishment of a memorial on federal land here commemorating the efforts of 18 million American women who kept the home front running during World War II. https://t.co/ahz9B9lbeS"
14,"I wish the President and First Lady a speedy recovery from Covid-19.  
 
This unsettling moment in history reminds us all that no one is completely free from contracting this virus, and we all must take the necessary precautions to stay safe."
15,"""We're working to ensure that when #COVID19 vaccines become available, they're available to everyone, regardless of citizenship.""

--Jesus Garcia, @LULAC"
16,"""We provide comprehensive medical services, as well as mental health and substance abuse treatment. Our on-site services have stayed open since the #pandemic began.""

--Catalina Sol, @LaClinica2"
17,"""Even before the #pandemic, the immigrant community has been battered by this administration. We're concerned about what protections we can provide so people know what their options are.""

--Abel Nunes, @CARECENDC"
18,"I'm about to speak on the #House floor during debate on two bills that I expect to pass today: My Women Who Worked on the Home Front WWII Memorial Act and the Stop Sexual Harrassment in Transportation Act.

Watch on @CSPAN."
19,"""I became a citizen in 1995 and now have three children who are registered to vote here. With all the misinformation out there, we try to fact-check for the #Latinx community."" -- Director Jackie Reyes-Yanes, @OLADCGov"
20,"Who I really want to hear from are the distinguished speakers on this panel. Karla Garcia, from the D.C. Board of Elections @Vote4DC, plays an important role in the District's elections."
21,"I want to welcome the residents who have come to participate in this event. We have a very distinguished and informed panel, and I'd like to get right to them."
22,"I'm looking forward to hearing from Bijan's mother, who will be testifying today.

Watch here: https://t.co/5LU6GwnKpC"
23,Yesterday’s revelations further expose the hypocrisy of the man who currently holds the highest office in the country.
24,"I was proud to reintroduce my resolution honoring the life of Mary Church Terrell, the daughter of freed slaves who graduated from @DubnarHSDC, helped break segregation in #DC, and was a founder of the @NAACP.

Read the resolution and my statement here: https://t.co/xOHHt8k7QM"
25,"This week marks the reopening of Martin Luther King Jr. Memorial @dcpl, a place of special importance to me and #DC residents. The library is beautifully improved.  

We're especially grateful it's open to the public, even with limited hours and services, during this pandemic. https://t.co/f9EfTVvz5U"
26,One of the most powerful tools in the field of transportation and construction to assist people who have routinely been left out or left behind is the U.S. Department of Transportation’s Disadvantaged Business Enterprise (DBE) Program.
27,"Over the last few months, the vulnerability of people of color has been unmistakably demonstrated as we ride wave after wave of crisis – a global pandemic, a tanking economy, and systemic racism repeatedly manifesting as physical violence."
28,RT @TransportDems: “One of the most powerful tools in the field of transportation and construction to assist people who have been routinely…
29,"Today, we reached a deplorable and avoidable landmark: More than 200,000 Americans have died from COVID-19; 622 of them in #DC. We can and must do more to save the lives of Americans from this cruel virus."
30,"DC requested $97.1 million.

It is particularly outrageous that the Republicans have, once again, shortchanged the District when it is facing increasing expenses and decreasing revenue due to the #coronavirus."
31,"That's why I made sure that our House-passed Transportation bill increases fed. investments in bike and pedestrian infrastructure in DC and the country. 
 
Thanks &amp; congrats on 10 years in #DC, Capital @Bikeshare. And for all those riding: Stay safe. Wear a mask and your helmet."
32,"I'll be on @CuomoPrimeTime tonight talking about the historic life and legacy of Justice #RBG, who I introduced at her Senate confirmation hearing when she was nominated to the Court.

Watch on @CNN at 6:30."
33,"I have had the honor of arguing before the Supreme Court, but today I'm headed to the Court to speak about the contributions of #JusticeGinsburg, who I knew well."
34,Shana tova to all who celebrate. We wish you a happy new year. May it be a sweet one. https://t.co/1C5iPvJYnw
35,"Today I introduced the 11th annual National Dance Day resolution marking Saturday, September 19, 2020, as National Dance Day.  I look forward to Saturday’s virtual celebrations and I applaud the DC dance groups who will dazzle us this year."
36,"As residents run out of vital benefits, Republicans must come to the table with real solutions for the continuing #coronavirus health and economic crisis.

See my full statement here: https://t.co/7IcpEWCMXg"
37,"Today marks the four-month anniversary of House passage of the #HeroesAct, which provides equal coronavirus response funding to DC."
38,#MaskUpDC https://t.co/r8bOz1z6a3
39,"RT @councilofdc: A: This DC delegate will NOT yield
Q: Who is the now Jeopardy-famous Eleanor Holmes Norton

PS: Immediately watch and re-w…"
40,"The #DC students who died 19 years ago on #September11 would be adults now. Teachers, doctors, counselors – maybe even Members of Congress.

Today we honor their lives."
41,"The pandemic has worsened food insecurity, as 12% of DC adults report their households lack enough food, and Black and Latino children face high rates of hardship. To combat hunger, USDA has extended its summer meal programs to December 31st. 

Read more: https://t.co/pk5mxofQ6E"
42,"NOW: I'm asking @Amtrak's president about problems in continuing service during this pandemic.

Watch here: https://t.co/v1jEAsG6Uz"
43,"At 11:00, I'm participating in a @TransportDems hearing about @Amtrak’s response to #COVID19.

Watch here: https://t.co/cwhxrY3gHs"
44,".@SenateGOP has hit a new low – and far too late – with today's #coronavirus response proposal.

The #miniature Republican bill compounds the death and damage visited on our nation under #Republican leadership."
45,"SOON: In the 5:00 PM hour, I'll be on @Fox5DC speaking to @FitzFox5DC about Trump's memo calling to defund cities, including DC, that allow #protesting.

#SpoilerAlert: Trump won't get his way."
46,"Watch: In the 5:00 PM hour, I'll be on @Fox5DC speaking to @FitzFox5DC about Trump's memo calling to defund cities, including DC, that allow protesting."
47,"""The pandemic has brought our school community closer together, but a few things are on my mind. I teach elementary. Some of our students are struggling with the tech, but slowly getting it. I'm lucky to work at a school that is a meal site.""-- Brittany Frownfelter, @WTUTeacher"
48,"""There's the ability to get tested here in the District, because of the strong foundation of health care we're fortunate enough to have."" @AnkoorYShah"
49,"UPDATE: Today at 5:00PM, I'm hosting a virtual discussion with DC parents, teachers, students, public health officials and school administrators on children going back to school.

It *will* be live streamed on https://t.co/2FWUsjz8Fj."
