,Tweet
38,It’s official - the radical left has taken over the Democrat Party and it’s no mystery what their agenda is and what it’s about. I hope America realizes this is who controls Joe Biden. These are the people who say “anything is on the table”. https://t.co/9yd3Zw4kkz
39,"The mirage is lifting from far-left Democrats who’ve only pretended that separation of powers and respect between three, co-equal branches of government actually existed.

They’ve never held those beliefs and they’re showing America it’s about absolute power and control. 
👇🏼 https://t.co/e46ZuMiHwE"
40,"The Founding Fathers believed this nation was given to us all by God and that we have many inalienable rights and liberties, among those our freedom of religion. I greatly appreciate Jim Caviezel and his comments about our rights as Christians during COVID
https://t.co/CyacKXOnRD"
41,RT @realDonaldTrump: .@GOP  We were put in this position of power and importance to make decisions for the people who so proudly elected us…
42,"While many are respectfully mourning the loss of Justice Ginsburg and her time of public service, others are grotesquely calling for violence and destruction over the vacancy. Democrat leaders must condemn those who spew such words or be accountable for enabling them."
43,RT @GOPLeader: Justice Ruth Bader Ginsburg was a trailblazer who served the Supreme Court—and the country—faithfully for 27 years. My praye…
44,Anyone who devotes their lives to public service deserves our respect and admiration. Justice Ginsberg served our nation on the highest court and adjudicated cases that affected countless Americans. May her family find peace in her passing. #RIP
45,It’s despicable that Nancy Pelosi and her lieutenants are holding America’s Ag-producers hostage in the CR negotiations. She’s telling those who kept us fed and our shelves full during a pandemic to go pound sand. Just when you thought she couldn’t go any lower! #FundCCC
46,Where was the Speaker for the many nights of riots in Portland? What about Kenosha? Or New York City? Rochester? All of a sudden she has the temerity to be against those who are ruining small business owners lives and those of their community? Guess she had a hair appointment 🤷🏻‍♂️ https://t.co/hh9TW9W1uU
47,"How wrong was this guy? Here’s a guess... every way possible. Keep trying, John. Meanwhile, the rest of us who want peace and bad actors held to account will keep pressing onward. #PeaceAccord #AbrahamAccords https://t.co/C6AlDorgYJ"
48,RT @PatrickMcHenry: Gig workers have been a lifeline for Americans throughout the #coronavirus pandemic from delivering groceries to a home…
49,"America’s national security is tied directly to us being food and fiber secure. Today, I introduced legislation that would further prioritize our efforts to keep America safe from those who would want to do us harm. #AgriTalk #agriculture #NatSec

https://t.co/uwJB8fKumy"
50,"As this day keeps moving along, so do the number of nations who could choose peace over generations of disagreement and violence. Saying there were detractors to the President is an understatement. Saying he’s done negotiating peace agreements? That’s one, too! #PeaceAccord https://t.co/uuoOhoyirC"
51,"As it has been said, there is nothing new under the sun. Nancy Pelosi has been doing this for some time. Even those in her own party are sick of it.

Let’s hope more Americans see it for how he sees it... a charade. https://t.co/IKMRy85Khw"
52,"September marks the 30th annual Rice Month, where we celebrate the 125,000 folks who play a role in producing America's favorite grain. I'll be posting some fun facts on twitter throughout the month but be sure to check out my Instagram story for trivia Tuesdays. #ARrice https://t.co/M8oFDNTLG3"
53,"Morally bankrupt doesn’t begin to describe the actions of those preventing the ambushed officers from receiving life-saving care. I hope the evil that committed this act is brought to justice, as well as those who tried to prevent them getting care. Absolutely sickening! https://t.co/AkkoQF0Mxp"
54,"This incident has been totally condemned, as it should be. These police officers were there to protect and serve. They were ambushed without provocation and are fighting for their lives. Those who want to “Defund the Police” should cease their efforts immediately. No more! https://t.co/UagD3xEmbv"
55,"Great game by @AStateFB and picking up the win in Manhattan! Proud of the whole team, fighting to the end! 🐺🆙 #HowlYes"
56,"RT @kdamp: Because of COVID-19, our @CityofJonesboro Fire Department was unable to participate in the annual 9/11 Stair Climb event in Nash…"
57,Has the Middle East been more peaceful over the last several decades than it is now? Has Israel had more doors opened to peace and cooperation than now? For those who said the President would usher in harm to our allies this certainly demonstrates the total opposite!
58,RT @afspnational: A8: You can find mental health and suicide prevention resources on our website at https://t.co/5yUjZMp0GS! #BeThe1To #WSP…
59,"RT @TransportGOP: As today’s #Amtrak COVID response hearing continues, a reminder that Ranking Member @RepRickCrawford introduced a biparti…"
60,I find it repugnant that anonymous sources would malign the character of the President when those who were with him during that visit categorically deny it ever happened. The President has done more for our troops and veterans than has been done in some time!
61,"First it was Joe Biden who was avoiding the press and not taking any questions. Now, the Speaker of the House - third in line to the Presidency - cancelled her press conference. They must be realizing how bad it’s getting for them and their policies... #NotASetUp"
62,"It’s game day and our whole family is excited to see my son, Will, play tonight. They get away from you quick and grow up way too fast! #ProudDad https://t.co/PyRYD4tI71"
63,"Americans expect law and order. They expect those who commit crimes to be held accountable and those who are innocent to be acquitted. They expect leaders to stand up for those who aren’t able and support those who want safe and strong communities. 
https://t.co/ZJ3zGZAjor"
64,"It’s often the elitists who want others to abide by rules they believe are not meant for them. The luxuries they enjoy and the rules meant for others never match up, guaranteeing inequity and disadvantage.

It’s their story, for all to see. 

https://t.co/YaQdezAZdn"
65,"RT @GOPLeader: Americans have shuttered businesses, complied with local orders, and sacrificed everything to defeat the virus.

But Nancy P…"
66,"Too bad Joe ran out of time at his speech today answering questions that he didn’t get to answer one about incidents like this in cities who are cutting funding for police. Maybe they’ll get to ask him about it another day... 
https://t.co/Hx48rtup49"
67,"This is some of the best, if not the best, news that happened this week that the media isn’t reporting. Thanks to dedicated law enforcement and investigators, these children are safe. Those who committed these crimes should be prosecuted to the fullest extent possible. https://t.co/xZxdqppBdA"
68,"If mobs and anarchists will do this to our men and women in law enforcement, what will they do to their fellow citizens?

This is the movement Joe Biden has built and enabled. These are the people they support and who control them. 

God bless those who protect and serve! https://t.co/WAtxzfNSuK"
69,"There are those who have spent their lives building up our great nation for current and future generations and there are some who are doing everything they can to tear it down. 

God bless those who’ve built this nation up and those who will continue where they left off! 🇺🇸 https://t.co/hcqtuIKjUC"
70,Today’s announcement by DOJ regarding the decisions by some states to require COVID patients to be placed in long term care facilities is vitally important. Our seniors are some of our most vulnerable and any action that imperiled our elderly should be fully investigated.
71,"Nancy is controlled by the far-left. She continues to say things that escalate division in this country and now she’s labeling those who are in a different political party “enemies”. Nancy, you once said our words should calm and unite. What changed?
https://t.co/SjrD8nmfwT"
72,"The President is doing all he can to ensure anyone who contracts COVID has the best care from the best equipped caregivers. This development in therapeutics should save more lives and ensure we have the best available treatments for all Americans.
https://t.co/7vByD51KLz"
73,"RT @HouseGOP: Speaker Pelosi has called the House back today to vote on her contrived ""emergency” on unfounded conspiracy theories.
 
But s…"
74,"RT @rep_stevewomack: The House has been called back for an “emergency” session. What are we voting on?
 
Not COVID-19 assistance
Not small…"
75,.@HouseDemocrats cannot explain away the fraud currently occurring in New Jersey and the uncertainty in primaries of their own members whose races include significant numbers of “mail-in-ballots” that haven’t been counted. This manufactured...
76,"Yesterday, I had a busy day in Stone County. Highlights of the day include: 
🇺🇸Flag Presentation at the county courthouse 
🧳Visited a business that didn’t have to file for bankruptcy thanks to the CARES act 
📰Chatted with the local newspaper about USPS, and COVID relief https://t.co/zgnzfdEcBp"
77,"The USPS processed 103 billion pieces of first class mail in 2000. 
In 2019, they processed 54 billion pieces of first class mail.  But, there is a conspiracy being peddled by @SpeakerPelosi that the President is subverting the election. What a joke.
https://t.co/l44wHTsEEc"
78,RT @SteveScalise: Don’t let Dems spin this differently: Pelosi fabricated a conspiracy theory about the postal service to attack @realDonal…
79,RT @Melvintorresark: Let us learn from this #Pandemic and focus #America's efforts on #diversifying our #SupplyChain and partnering with ou…
80,"[USMCA], now the most successful free trade agreement the U.S. has, along with the supply chain disruptions during the COVID-19 pandemic, is proving that the next logical step for the USMCA is a robust [Latin America] free trade agreement bloc. #Trade 
https://t.co/cPZllQAeyp"
81,"RT @RepStefanik: 100 YEARS AGO TODAY: the 19th Amendment was ratified. Today, we celebrate all of the women suffragists who fought to give…"
82,"As a father to a son who plays football, I am incredibly saddened to hear of Hunter’s passing. Our prayers are with his family and entire team who are mourning his loss today. https://t.co/ABcOzH8O3o"
83,A great company and a great group of people who help support American agriculture. It’s also great they call the First District home! #agriculture https://t.co/0PFAlZiOt7
84,RT @MemphisVAMC: Vet compliments Memphis VA staff on surviving COVID-19 https://t.co/PApPH1DueD https://t.co/2uUV42O3ZW
85,"The images from the Midwest after yesterday’s storms are hard to see and demonstrate how important support programs are for our Ag-producers. For our friends whose corn, soybeans, and other crops that are lost or badly damaged, we stand ready to help how we can."
86,"Unfortunately, treatment for the opioid epidemic is difficult in rural areas where resources are often very limited. This week @HHSGov announced that Arkansas will be receiving $2,000,000 in grant funding to help with opioid addiction response. #opioidcrisis"
87,It’s hard to imagine what another president would have done or how they would have fared when faced with the unprecedented challenges of COVID. President Trump beat expectations and is fighting hard to restore our country and economy. Chuck and Nancy? No where close.#JobsReport
88,"The heartbreaking conclusion today with the admission by the woman who killed Linda Collins-Smith does not bring her back to her loved ones or friends. However, it shows justice is always served and will always be pursued. May God give Linda’s family continued peace and comfort."
89,"As we send prayers to those who have been affected by the deadly blast in Beirut, let us be mindful about the need to protect our supply chain. Food security is national security, and the U.S. must be ready to feed ourselves &amp; the world. #Beirut 
https://t.co/oMj9xurKzN"
90,"RT @RepDavidTrone: I don't care if it costs a buck more to buy masks that are made in Maryland or Texas -- it's the right thing to do.
The…"
91,"Through this expansion, rural healthcare will change, for the better, for the long haul. Since his actions are hardly reported, it’s important we all see how important this has been and how much rural America will benefit. #Telemedicine #healthcare https://t.co/fjikHzoIDJ"
92,"President Trump has vastly expanded and improved access to healthcare through his actions on #telehealth. In rural areas like Arkansas, this is life-saving when rural hospitals and clinics are struggling to stay afloat. https://t.co/bxPnsWddoP"
93,"Every American who has used @tiktok_us has all of their info run through China. The #CCP controls companies that are based in China, Tik Tok included.

It’s great to see the President banning the app and preventing them from doing any more harm to American citizens. #tiktokban"
94,The invisible enemy has taken another life and deals another blow to a family and loved ones who now mourn like so many who have dealt directly with #COVID. Herman Cain sought the highest office in our country to better the lives of many. Prayers of comfort for his family.
95,".@HouseDemocrats are complicit in China’s genocide of 
Uighurs that is on full display for the world to see and China’s role in #COVID wreaking havoc across the world. Now, they are enabling them to steal from American taxpayers. What are they hiding?"
96,I offered an amendment that would keep tax dollars from being used by those who have ties to #China. The above examples are the tip of the iceberg and congress must protect and defend our country. @SecPompeo said as much earlier this year (6/x): https://t.co/AJhv5CiXDM
97,".@FBI Director Wray has stated they open one new counterintelligence case against #China every ten hours. Of the nearly 5k active cases, many of them relate to our colleges/universities (5/x):
https://t.co/LfwdCw6qUH"
98,".@MayorPerrin has been a great friend for many years and I have been honored to work with him on many important projects for Jonesboro and the entire region. I know he didn’t easily decide to retire but his health is critical. Thank you for all you’ve done, Mayor!"
99,"If Basement Biden believes the “protestors” in Portland are peaceful (who are also calling for the the overthrow of America), what would he say is “dangerous” or “out of control”? His answer is critical to know and too dangerous for us to find out. https://t.co/V1TQKf3SWE"
100,.@GOPLeader this is perfect timing as @TheJusticeDept indicted two Chinese nationals for hacking and attempting to steal vaccine information. China will do anything to get ahead of a virus they’re fully responsible for and the damage it’s caused. https://t.co/YYqYO07JSF
101,"Good to see CFAP payments are making it to our farmers. More needs to be done to ensure they are reaching producers who need it the most. Please contact my office if you have questions about applying. #CFAP
https://t.co/dXbBwGwC20"
102,"There is absolutely no reason for the NY Times to do this, unless of course it is to intimidate Tucker Carlson - or anyone who has views like him. This isn’t “reporting” and should be condemned by any news entity who has any credibility left. https://t.co/BZlIgowIYT"
103,"RT @realDonaldTrump: We are United in our effort to defeat the Invisible China Virus, and many people say that it is Patriotic to wear a fa…"
104,"Learning this morning that John Lewis passed away is yet another heartbreaking chapter in 2020. @repjohnlewis exemplified the character of someone who sought equal treatment and justice for all, in all he did. Please pray for his family as they mourn his passing. #RepJohnLewis"
105,"Serving a warrant for a Constitutional right, on someone who was on *their* property as a group of protestors paraded by on *their* property? This action by the prosecutor is unconstitutional and cannot stand. I’m disgusted by this and will never support such actions. #2A https://t.co/rKDtvExQzc"
106,"You can’t make this stuff up. Reports indicate that a Chinese company - based in Wuhan - bought a pharmaceutical company in S Carolina. And, it was in the early stages of providing DOD items for #COVID19. China buying critical companies must stop! 

https://t.co/JreyJT1nXf"
107,"Religious liberty was the victor today at #SCOTUS as two cases affirmed the rights of those whose religion is a guiding factor in how they operate their organization. It is important that we always honor this aspect of our Constitution, as well as all aspects, as a free people."
108,The system that Rep Omar wants to dismantle is one that has fast-tracked a vaccine for #COVID more quickly than any other nation and an economy that is recovering faster than any other country in the world. She can’t see America for what it is - great and getting better! https://t.co/oI0wZ8mdFb
109,"If an organization is going to cover up and lie about another country’s cover up’s and lies, why should we be party to such corruption? Withdrawing from the @WHO is an important action in accountability for our country and for all countries who’ve suffered due to COVID. https://t.co/AoMCxs2pNc"
110,"Charlie Daniels was an amazing artist, dedicated man to his family, and a national treasure. I enjoyed so much of what he did as a musician and also as a believer in God. I hope his family and everyone who love him will find peace after his passing this morning."
111,Happy Independence Day! Today we celebrate our freedom and those who have fought and continue to fight to protect it. I hope everyone has a safe and happy Fourth of July. 🇺🇸🎆🦅 https://t.co/9RcZnDRYOL
112,"When the President touted HCQ as a possible &amp; promising drug therapy for #COVIDー19 he was ridiculed &amp; cast as being “dangerous”. Here’s a study showing #Hydroxycloroquine as saving lives. The MSM wanted you to think one way, not for yourself:
https://t.co/628RV8pJOH"
113,"If it wasn’t for @RepMcCaul many in the press &amp; more would still believe @WHO &amp; their claims that China didn’t cover up the start of #COVIDー19. Sadly, they will probably find ways to make excuses for the lives lost &amp; economies that have been wrecked.
https://t.co/otV2vXmq6s"
114,"It’s only chaos when you realize your party leadership is about to give away tax dollars to the worst human rights abusers, not to mention how dishonest #China has been regarding COVID, and so much more. America, these are the policies of Nancy Pelosi.
https://t.co/ZRsbx6lFpC"
115,"Agriculture helps to ensure we have the products we need. During the initial months of the pandemic, there was a shortage of hand sanitizer and PPE. While the production of these goods has been largely done overseas, the inputs for both are readily manufactured in the US. #China"
116,"We need to strengthen our position as a reliable counterweight to the CCP in key regions, promote our values, and secure the supply of needed goods and materials for ourselves and others. It's time to do business with those who share our values and ideals. #China"
117,"Unfortunately, today we are not here to debate a well crafted infrastructure bill. This legislation ignores the economic realities of COVID-19, embraces environmental radicalism, and weaves green new deal mandates through its core programs. #MyWayOrTheHighway https://t.co/r471hQJZqp"
118,".@SecretarySonny is right. Restricting global food exports related to COVID-19 transmission is not consistent with the known science of transmission. We think certain countries would better understand that considering the events of recent months. #COVID19 
https://t.co/KyhVeyx701"
119,.@RepDougCollins once again brings out those in the Deep State who are trying to perpetually tarnish and undermine the President. Maybe this will show up in the mainstream media... but I won’t hold my breath. https://t.co/CcGTc4vRzF
120,The Speaker has repeatedly used disgusting rhetoric like this before when she said Republican efforts to make healthcare more affordable would result in people dying. Those words led to a lunatic shooting up a baseball field. She’s at it again and it’s no less disgusting. https://t.co/8xJFfpwPCl
121,"It’s pretty telling that China, of all people, would be worried about a large number of COVID cases at a Tyson’s plant that they would halt imports. I guess it’s expecting a little too much that the country responsible for the virus would act better.
https://t.co/M2j8Oh9I2X"
122,The President’s EO today for law enforcement agencies will further support those departments who are keeping communities and citizens safe and hold accountable ones who are damaging the public trust through transparency and accountability. Critical reforms for all Americans!
123,"RT @agripulse: Washington Week in Review: June 12, 2020: @RepRickCrawford talks COVID-19 recovery, trade, dicamba https://t.co/ipZi4p3DJf h…"
124,"How we improve law enforcement in ways that respect the rights of all Americans, and provides essential support to our men and women in blue who protect and serve our communities."
125,"Seventy six years ago, General Eisenhower warned that our troops would face a well trained, well equipped enemy that were battle-hardened. The savagery they experienced was no match for the bravery and determination of those who fought on D-Day. #DDay76 #GreatCrusade https://t.co/5FsE10HDnF"
126,"As demonstrated in Hong Kong, the Chinese Communist Party continues to show its true motives. It is vital we support our partners and ensure the CCP is not able to further erode freedom, health, and prosperity around the globe. #CCP #HongKong
 https://t.co/ILHvzofXCR"
127,Yesterday @USDA began accepting applications for their Coronavirus Food Assistance Program. You can find more information on how to apply here: https://t.co/ZaLKSPjWYH
128,"Unfortunately the price of freedom is a costly one. Today, we pause to remember those who have given their all to defend our great nation. Because of their acts of heroism we are able to live in the greatest country in the world. May God bless our fallen. 🇺🇸 #MemorialDay https://t.co/h5FWxHVc0Z"
129,"While our relationship with China is important for American farmers, we need to support our allies and strategic partners like Australia as we look for the truth behind the COVID-19  outbreak. #Covid_19 #China https://t.co/EHWz5K4fmH"
130,"Thanks to the leadership of @realDonaldTrump, Arkansas has received: 
✅ $684.7 M in COVID allocations
✅ $78.1 M in testing assistance 
✅ $3.3 B in loans to small businesses
✅ $2.1 B in economic impact payments
✅ $82.7 M to public transportation"
131,"The pursuit of truth has always been a non-partisan issue and some segments of our country always sought that out. Sadly, some of them will have nothing to do with that in this case. There is a reckoning coming for those who orchestrated these events.
https://t.co/HceG2KUGQz"
132,"✅ 145,100 N95 Masks
✅ 3,085,300 Surgical Masks
✅ 56,100 Eye and Face Shields 
✅ 1,457,200 Surgical Gowns
✅ 87,658,000 Surgical Gloves https://t.co/tNGVfwRXT5"
133,".@realDonaldTrump isn’t afraid to stand up to organizations such as the @WHO when their actions have not only killed Americans, but far too many across the world. The days of standing idly by are over and rooting out global corruption are upon us. https://t.co/M32IHouKVA"
134,"RT @HouseGOP: America is stronger, safer, and more secure thanks to our brave sailors, soldiers, airmen and women.
 
THANK YOU to all who h…"
135,Arkansas is a fantastic place because of folks like Clay Young and I’m proud to represent such a great community. Thank you @realDonaldTrump for recognizing the Americans who have stepped up at a tough time. #InItTogether https://t.co/O4wZRbBjCJ
136,"The so called “HEROES” Act provides no additional funding for the Commodity Credit Corporation, a vital resource to rural communities. However, it does provide funding for sanctuary cities. Clearly @SpeakerPelosi has a twisted idea of who “heroes” are...#HEROESAct"
137,"It’s great to see Michael and what he’s doing in the Farm Corps initiative we started in Arkansas. There are many producers in AR and across the country who need more employees like Michael. I hope this grows and more find it as fulfilling as he has!

https://t.co/BsnHPFTQXI"
138,"At this point, we have to recognize that China has weaponized every aspect of the #Covid_19 epidemic and their actions demonstrate to the world they are seeking maximum harm to everyone in this diseases wake. https://t.co/OOy4AykN3t"
139,"I would like to wish a #HappyMothersDay to all the moms out there who are doing so much to keep households going and a place of comfort. My wife Stacy is one of those as she keeps so many aspects of our home joyful and happy. Thank you, Moms!"
140,".@MZHemingway outlines the days and players leading up to the inauguration of the President who were “successful” in launching the Russia Hoax. The coordination in the media with some of the (former) top brass at the FBI shows how deep it went. Sickening!
https://t.co/LQd8a29DFl"
141,I hope you’ll take time today for the #NationalDayOfPrayer and ask for Gods protection on all of those fighting against #COVID19 here in AR and across the world. I hope you’ll also pray for our communities as we work to build our country back in the coming weeks.
142,"RT @Region8News: if you hear the skies rumbling Friday afternoon, pause to look up and honor those on the frontlines of the COVID-19 pandem…"
143,"Today, @AsaHutchinson announced a commitment by @CDCgov to provide 90k testing kits and swabs to further increase our awareness of #COVID19 and where it is in AR. America continues to scale up testing so we can fight this invisible enemy. Thank you to @VP and @realDonaldTrump!"
144,Those who are self-employed or independent contractors will be able to apply for Pandemic Unemployment Assistance starting tomorrow in Arkansas. Apply online every day 6am-6pm at https://t.co/FvSbzwvpQg or by phone at 1-844-908-2178 between 6am-4pm.
145,". @phillyrich1 has put together a timeline of #COVIDー19 that everyone should take a look at. China was buying *so much* PPE, they actually had a trade deficit. For those who choose to run their propaganda about what has taken place, history is watching:

https://t.co/cophw5fdaX https://t.co/ghxqGu8zgz"
146,". @GOPLeader has put forward a workable, fully reasonable plan along with @RodneyDavis and @TomColeOK04 to open up the People’s House in order to function and work in this #COVIDー19 environment. 
https://t.co/1vvPxJN81E"
147,RT @USDA: Agricultural producers impacted by #COVID19 are now eligible for the @SBAgov's Economic Injury Disaster Loan (EIDL) &amp; EIDL Advanc…
148,". @ArkansasDWS is testing the new unemployment application for self-employed and other 1099 workers waiting for Pandemic Unemployment Assistance, and they’ve opened up the application this weekend from 6am-6pm. Click here to apply: https://t.co/MhPHY4r0m1 #PUA"
149,RT @LtGovTimGriffin: I’ll be live at 6pm tonight on Facebook with @RepRickCrawford as we discuss #China &amp; the #COVID19 pandemic. Be sure to…
150,"RT @EliseStefanik: Devastating flashback clip of Comey just aired on @marthamaccallum show.

When asked who went around the protocol of goi…"
151,RT @LtGovTimGriffin: Please join me tomorrow at 6pm as I discuss #China &amp; the #COVID19 pandemic with @RepRickCrawford. We will discuss Chin…
152,RT @JohnBoozman: Don Edmondson's kindness was legendary. He was a true giver who had a profound influence on Arkansas through his leadershi…
153,. @USDA and @SecretarySonny will ensure we have a secure food supply with this very important decision by the President. A nation who isn’t food secure is compromising their national security. We must always ensure we are food secure. #ag #nationalsecurity https://t.co/EL1yB1CxUU
154,"The Presidents actions to ensure our nations food supply is strong comes at an important time in our fight against #COVID19. By deploying these important resources, he is working to mitigate any further disruptions for producers and the American people. #agriculture"
155,". @ConawayTX11, @AustinScottGA08, @RodneyDavis, @RepTomEmmer, @GOPLeader, @SteveScalise, @RepLizCheney, and I sent a letter to the President requesting #COVID19 relief for Ag-producers to be adequate for the losses they will be facing. Read more here:
https://t.co/bXrA9ejF4y"
156,"property, manipulate their currency and economically menace the global market place. And now, it’s clear that they’re playing an active part in suppressing their own role in the global pandemic - exposing themselves in the process as the economic opportunists and..."
157,"It’s great to see my friend @RepTrentKelly launch @corps_farm in Mississippi! At a time where Ag-producers are beginning their crop year, this is another tool for them to weather the storm #Covid_19 has made. 
https://t.co/8yFgxaIOhK"
158,It’s great to see Alabama Farmers Federation working to find ways to support our producers and those who have been laid off. #FARMCorps  https://t.co/KrUAOLbTN6
159,The President and @stevenmnuchin1 are exactly right about asking for money back from big companies and entities like Harvard University who have significant means of funding that small businesses do not. Taking advantage of a program isn’t good form - leave it to the small ones.
