,Tweet
0,"If Breonna Taylor were a 26-year-old innocent, unarmed White woman who was killed in the middle of the night when Black police officers intruded into her home, would her death be a tragedy or a crime? 

#BreonnaTaylorMatters"
1,"Tonight, we mourn the loss of Justice Ruth Bader Ginsburg, a trailblazing attorney and activist who was a stalwart in the fight for women’s rights. In what many perceived to be a man’s world, she had the courage to stand strong as a woman’s woman. Her legacy will transcend time."
2,"Shanah Tovah to the Jewish community! This weekend as you celebrate #RoshHashanah among family and friends, I wish you a safe and healthy New Year!"
3,"The Nobel Committee WILL NOT AWARD the Peace Prize to a person who denigrates #BlackLivesMatter, separates babies from parents, finds 'very fine people' among anti-Semites, demeans African countries as sh*tholes, bans trans persons from the military &amp; Muslims from the country."
4,"Despite Pres. Trump's attempt to derail diversity &amp; inclusion efforts as anti-American, Jane Fraser's appointment is an historic moment for women; but we still have a way to go to achieve diversity &amp; inclusion that captures the whole of our nation.
https://t.co/YaOLEurcCo"
5,"That President #TrumpKnew the dangers of this deadly virus and intentionally downplayed it, further validates that he is unfit to be president. Of the nearly 190K lives lost and 6.3M+ positives, how many would be spared had our president not treated this crisis like a “hoax”?"
6,"A happy first day of school should be safe. Many schools will open their doors today w/o much needed equipment to mitigate COVID-19 spread. The Senate must pass the Heroes Act, which includes $58B for K-12 schools. The lives of students, faculty, &amp; staff could depend on it."
7,"Labor Day is not a random day off; it’s the recognition of unions' labor and strategic, persistent organizing. As we enjoy this day, let's thank our local unions for their efforts to ensure employers offer a safe, fair work environment for all, even during COVID-19. #LaborDay2020"
8,"For all who have died at the hands of injustice, let us march on 'til victory is won. 
#MarchOnWashington"
9,"Just as wearing seatbelts saves lives, wearing masks saves lives. You can put yourself in harm’s way, but you have no right to transfer that harm to others. There have been more than 5M COVID-19 cases and 160K+ deaths in the U.S.
This virus kills.
Save lives.
🗣WEAR YOUR MASK"
10,Cutting Social Security and Medicare would cut retirement and health care security for many seniors across our nation who have worked hard throughout their lives. We cannot allow this President’s executive order to rob them of these necessities.
11,"This pandemic has threatened our lives and our livelihoods. Too many Americans are on the brink of financial ruin without the HEROES Act and @RepMaxineWaters' Emergency Rental Assistance Act. As Senate Republicans stall, Americans continue to suffer needlessly. Rent is due."
12,5000+ evictions have been filed in Harris County since the pandemic began. 40% of Houstonians can't afford rent. Senate Republicans must #StopEvictions and implement #RentReliefNow. Stop this tsunami of evictions and looming housing crisis from destroying countless lives.
13,"Yesterday we laid to rest an American hero and Civil Rights icon. Today, we must honor his memory by urging the Senate to pass the Voting Rights Advancement Act. Our commitment to ensuring ALL who are eligible can vote without barriers is how we continue the legacy of John Lewis."
14,"Tune in now to the @HomelandDems hearing on, “Examining the National Response to the Worsening Coronavirus Pandemic: Part II.” 

https://t.co/XHt8IIRky1"
15,"HAPPENING NOW: Virtual Hearing - Protecting Homeowners During the Pandemic: Oversight of Mortgage Servicers’ Implementation of the CARES Act
@FSCDems 
https://t.co/agwNYdHyU9"
16,HAPPENING NOW: @FSCDems is discussing expanding capital and financial access for women and minority-owned businesses during and beyond the #coronavirus pandemic. Join the LIVE virtual hearing here: https://t.co/dO8gQ5qG4F.
17,"Join me now with the @homelanddems for our LIVE virtual hearing, “Examining the National Response to the Worsening Coronavirus Pandemic.” I’m introducing Dr. Shah from @hcphtx now. He’ll shed light on this national pandemic. Tune in!"
18,"HAPPENING NOW: Rep. Al Green Joins Taiwanese Chamber of Commerce for Donation of 250K Masks to Local Nursing Homes

https://t.co/Q07lZR2Qbz"
19,"#COVIDー19 “totally harmless,”Mr. President? Ask the loved ones of the 129K+ victims in our country who’ve lost their lives due to this virus. During this pandemic crisis, you consistently fail to provide coherent, effective leadership. Either lead, follow, or get out of the way!"
20,"RT @RepSylviaGarcia: The world wants to know what happened to Vanessa Guillen, who has now been missing for 68 days.

We demand answers for…"
21,"As Texas and other states see their highest numbers of #COVID19 cases, the President asks #SCOTUS to invalidate the Affordable Care Act. This disgraceful President would see an estimated 20 million Americans w/o healthcare coverage during a pandemic in favor of his own interests."
22,"RT @RepGonzalez: .@GovAbbott must reinstate public mask mandates, require social distancing protocols and consider reinstating a stay-at-ho…"
23,"RT @RepGonzalez: Today, I, along with eight Members of the Texas Congressional Delegation, called on @GovAbbott to reinstate tougher COVID-…"
24,"Catch us live on Facebook, distributing 10K masks donated by local community leaders to two TX09 nursing homes - Paradigm at Westbury and Garden Terrace of Houston."
25,"Watch @FSCDems address “America’s Renters and the Housing Impact of COVID-19” LIVE here: 

https://t.co/61DQV86o5c"
26,"Today, we have lost a legend. A truly free man, who made every effort to liberate and mold the minds of the generations of leaders behind him. Dr. Thomas F. Freeman was not only a great debater but a great husband and father, a great minister, a great man, and a great friend."
27,"Keeping your knee on the neck of a person who's handcuffed and pleading for his life is not done by accident; it's done to intimidate and send a message.
That message: We can punish you with impunity. 
Our response: Being fired is not enough. You must be #prosecutedandpunished."
28,"Keeping your knee on the neck of a person who's handcuffed and pleading for his life is more than a crime. It is cruel and unusual punishment, constituting a violation of human rights - the right to life - for which the perpetrators must be #prosecutedandpunished."
29,"On 4/22, Joshua Johnson was killed under questionable circumstances by an undercover Sheriff's deputy. We cannot allow the urgency of this #pandemic to overshadow the tragedy of questionable officer-involved shootings. Both demand our attention. 
#JusticeForJoshua
#WeAreDoneDying"
30,"Once again, @realDonaldTrump has propagated his legacy of unrepentant bigotry. When will bigotry become a breaking point for those who continue to support an unfit president?

https://t.co/QXrwEUJzzp"
31,Hope you’re tuned in to “Coronavirus and Homeland Security Part Five: A Panel Discussion on Health Disparities with Dean Michelle Williams and Samantha Artiga.” https://t.co/mS2Y7BYk8S
32,"RT @HomelandDems: TOMORROW: @RepUnderwood, @RepAlGreen, and @JacksonLeeTX18 will hold a virtual forum on health disparities with @HarvardCh…"
33,Just joined Fort Bend County Judge KP George &amp; HHS Director Dr. Jacqueline Minter to announce the opening of a testing site at Marshall High School in Missouri City. @ Thurgood MarshallHigh School https://t.co/CHga6ys6ES
34,"RT @RepAlGreen: 🚨SUNNYSIDE🚨
You asked, and we’re delivering! Tomorrow at 1 PM CST my friends and I will distribute food and masks to 500 Su…"
35,"🚨SUNNYSIDE🚨
You asked, and we’re delivering! Tomorrow at 1 PM CST my friends and I will distribute food and masks to 500 Sunnyside residents and families. If you or someone you know is in the Sunnyside area and needs food and masks, please come out tomorrow. https://t.co/SBp1huoj0A"
36,"To whom it may concern:
If we know that African-American communities have a disproportionate concentration of deaths due to coronavirus, why aren't we concentrating more of our response on combating coronavirus in African-American communities? #BlackLivesMatter"
37,"After making this statement on the House Floor last week, President Trump has #finally decided to limit his participation in coronavirus press conferences. #AtLast https://t.co/ETRNvY9JMb"
38,"Missed my House Floor speech on the next #coronavirus relief measure?
Watch it here: https://t.co/Zw6QW5bkZF"
39,Hope you are watching the House Floor on @cspan. I'll be sharing my thoughts on the next #coronavirus relief measure soon.
40,RT @rolandsmartin: Anyone With The Virus Is A Threat To Everyone: @RepAlGreen On Dire Need For COVID-19 Testing In The African American Com…
41,RT @rolandsmartin: RIGHT NOW! @RepAlGreen joins us on #RMU to discuss the Senate passing the  $484B COVID-19 relief package and coronavirus…
42,Increasing mobile testing units in vulnerable communities would help us to track and mitigate the spread of COVID-19. @RepSylviaGarcia &amp; I are fighting for mobile testing units in communities that need it most. Read our statement here: https://t.co/1TPKMnvk9K
43,"RT @RepSylviaGarcia: 2/ Expanded testing capabilities is how we’ll save lives, reduce the likelihood of additional waves of infection, and…"
44,"We need more mobile testing units in our communities. We must know where the virus is so that we can take better care of the people that we’ve sworn an oath to serve. I promise you, the fight for more mobile testing units is on in Congress."
45,Thank you to the religious leaders who are choosing to keep their doors closed this #Easter to protect their lives and the lives of their congregants.
46,Thank you @HarrisCoJudge &amp; @houmayor for your courageous leadership during the #coronavirus pandemic.
47,"As we commemorate #Passover, #Easter, and #Ramadan both now and in days to come, remember that these sacred holidays will be best spent at home protecting our loved ones and people across our nation from #COVIDー19. 

We must all work to flatten the curve and defeat coronavirus."
48,RT @rolandsmartin: .@RepAlGreen joins us on #RolandMartinUnfiltered to discuss how COVID-19 is impacting the African American community and…
49,"Tune in LIVE. I’m on discussing the alarming, disproportionate death rates of African Americans due to COVID-19. https://t.co/hUTVNKMFb1"
50,".@realDonaldTrump, in the midst of the #COVID19 pandemic, America needs leadership now more than ever during your presidency. Refusing to work with and then firing the Inspector General just adds to your track record of dishonorable conduct. 

Do the honorable thing - RESIGN."
51,"At Southern News Group with Chairman &amp; CEO Mr. Wea Lee, distributing 10,000 procedural masks to the City of Houston. Watch live at the link below!
https://t.co/TZYCf0Gr1E"
52,"If you have a small business that has been impacted by #COVID19, join us TOMORROW at 12 noon CST to learn about the opportunities for which your business may qualify. https://t.co/tTENPLOZ7b"
53,RT @JohnBonifaz: Trump's reckless response to this pandemic is an impeachable offense. Given that Trump is a direct and serious threat to o…
