,Tweet
0,"My sympathies are with Walter’s family. His life mattered to his mother who was pleading to de-escalate the situation, to Walter’s wife who is expecting another child, to his children who will be without their father &amp; to the community that grieves. He should be alive today."
1,"1/4 My statement on Walter Wallace, Jr’s death: 

A mental health crisis should not be a death sentence. And yet, yesterday, I watched the graphic video of the killing of Walter Wallace, Jr. A family’s call for help should never end this way. 
 
Walter’s life mattered."
2,"RT @SenWarren: Republicans have shown that they will violate any rule, precedent, or principle to confirm a nominee who will dismantle the…"
3,"Now is your chance to ask questions in advance for our first ever Drive-in 🚙 Town Hall. I’m looking forward to speaking directly with you all &amp; hearing about your concerns. 

We will be following all COVID-19 guidelines &amp; safety precautions.

https://t.co/7oxYo2lHfr"
4,"RT @HouseDemocrats: The facts are CLEAR.

🇺🇸 210,000+ Americans have died from #COVID19
👩‍✈️ MILLIONS are out of work  
📉 Our economy is fa…"
5,"It’s time for our first ever...
🚗Drive-In Town Hall🚗 

So bring your mask and your questions😷 👍
Or ask your question in advance: https://t.co/3JY2Qsua8x https://t.co/Fsi04aeSyN"
6,"Remember: The GOP prefers packing the court and stripping millions of Americans of their healthcare in the midst of a pandemic. Yet —  no appetite for a relief deal for struggling Americans. 

🤦‍♀️ Priorities"
7,"I joined colleagues and postal workers outside of the Lindbergh Boulevard USPS Facility ahead of Postmaster DeJoy’s visit this evening. 

We need to protect USPS &amp; stop the significant delays — especially during a pandemic that makes many Americans more reliant on the services. https://t.co/IGGEn4vWjh"
8,"RT @RepSylviaGarcia: 210,000+ have DIED.

7.49+ million have gotten SICK.

12+ million still UNEMPLOYED.

Americans are hurting. What is he…"
9,"RT @HouseDemocrats: Want to know the best part about wearing a mask 👀 ? 

You’re protecting yourself AND others! 🙅‍♀️🙅‍♂️"
10,"RT @RepBarbaraLee: Trump only wants quality, comprehensive health care when he’s the one receiving it."
11,"UPDATE: The 2020 Census deadline has been extended to Oct. 31.

The Census is essential in the allocation of funds for schools, roads, transportation, hospitals, and more. Your response counts.

Complete the Census below ⬇️
https://t.co/itzQJTE4bS"
12,"This is deeply sad news, and a reminder that no one is immune to this highly contagious and dangerous virus. I pray for the President and the First Lady — and wish them a speedy recovery. https://t.co/28SJsgetcA"
13,"RT @RepEscobar: “It’s going to disappear. One day, it’s like a miracle, it will disappear.”

“99%” of COVID19 cases are “totally harmless.”…"
