,Tweet
0,".@COVIDOversight released reports on the White House Coronavirus Task Force showing #TrumpKnew about widespread #COVID19 cases, yet continued to downplay the threat of the virus &amp; put people at risk by hosting crowded events. Now, more than HALF the US is in the “red zone."" https://t.co/3xEQeTZlzg"
1,"RT @HouseDemocrats: #COVID19 is STILL wreaking havoc on our communities.

House Democrats passed the #HeroesAct to: 

Crush the virus…"
2,"To families across New Mexico, each one of these cases is a loved one. Let's protect our communities. Wear a mask when you're out, keep a safe distance from others, wash your hands, and stay home if you can. #COVID19 #MaskUp https://t.co/AkEXQZigV9"
3,"As #COVID19 cases rise in NM, we’re calling on federal agencies to provide full transparency regarding NM’s share of stockpiled PPE.
https://t.co/xeAe2kbxz9"
4,"There are food assistance programs specifically made to help families during the pandemic. I added them to my website’s #COVID19 Info Center. 
More info here:
https://t.co/WkOGekcA1K"
5,"It’s a shame that the President has been more preoccupied w/ SCOTUS &amp; his rallies, rather than the health of people &amp; families in this country. Thanks for pressing this issue, @CongressmanRaja. https://t.co/m0c1EEIgn2"
6,"I’m proud to have introduced this bill with @RepSlotkin &amp; my colleagues across the aisle, to increase testing &amp; tracking of PFAS contamination so we can continue protecting our military service members and their families. 
https://t.co/BM6sL6SCDc"
7,Black lives matter. We need meaningful police reforms that ensure people with mental health challenges are getting the help they need not shot by police. https://t.co/MZzQkDxUNk
8,"Meanwhile, the Senate GOP refuses to help families during this pandemic.  It’s clear that their priority is to put politics over people. smh https://t.co/n9d7cCRiTx"
9,"Access to the outdoors improves health outcomes, but 67% of Latinos live in ‘nature deprived’ areas. That’s why @RepGraceMeng &amp; I introduced a bill to increase access to our public lands for communities of color.
https://t.co/zETfqMjybq"
10,"We can all play a part in keeping this virus under control. Be sure to wear a mask, stay home if you can, keep a safe distance and wash your hands. #MasksSaveLives https://t.co/C7xRZQLBYA"
11,"This year #Halloween is going to be a little different, but that doesn’t mean you can’t get dressed up. I used to make Somah’s costume every year and we had a blast. It’s a great project to do safely at home, instead of increasing the risks of #COVID19 by trick-or-treating. https://t.co/e3ruPZDysH"
12,"Historically Black Colleges and Universities embrace the strengths &amp; resilience of Black communities. Now, they’re doing work to help fight #COVID19 disparities. #HBCUDay https://t.co/oWExAKy9uJ"
13,"RT @HouseDemocrats: Early voting and vote by mail have started.

Do your part.

Cast your ballot.

And make sure to WEAR A MASK if you go t…"
14,"My office’s #COVID19 info center now has bilingual information on how to spot #COVID19 scams. 

Protect yourself &amp; your family with info here: https://t.co/WkOGekubqk"
15,".@WhipClyburn &amp; Dr. @KrutikaKuppalli make staying healthy while making your voice heard at the ballot box easy as 1, 2, 3. #Vote https://t.co/4KlooEtcSS"
16,"RT @prismreports: ""I ran for Congress for those that came before me and for those who come after. Today I proudly represent not only myself…"
17,"80% people who left the workforce last month were women. To help those working moms &amp; families during this crisis, the House passed the #HEROESAct2.
Now it’s time for the Senate to do the same. #momsbailout"
