,Tweet
0,"It can't be understated: @realDonaldTrump's strategy is to restrict and suppress the vote.
 
Frivolous lawsuits.
Intimidating voters at the polls.
Spreading disinformation.
 
This is a stain on the President and every Republican who goes along with him.
 
https://t.co/cWTvUQpFcs"
1,"🚨 The USGS Director targeted employees in blatant violation of federal whistleblower protection laws, including by retaliating against a whistleblower who filed an IG complaint about him.

Director Reilly is not fit to hold public office. He must resign.

https://t.co/jBzmaUazTX https://t.co/UIjRE46dmt"
2,"Hundreds were left abandoned in freezing temperature after Donald Trump's rally in Omaha last night. Invitations to his next one might as well say “come for the COVID, stay for the hypothermia."""
3,"🚨 I know there's a lot going on, but there's a massive scandal underway that needs attention:

Trump signed an EO creating a new class of federal employees who could be more easily fired and replaced with diehard Trump loyalists.

Our bill reverses it:

https://t.co/xqTb9x1TXU https://t.co/Zaz52XKHWA"
4,"With this vote to confirm Amy Coney Barrett to #SCOTUS, Mitch McConnell has forever sealed his legacy as the man who broke the US Senate.

This egregious power grab will be remembered and responded to."
5,"Jared Kushner was born into wealth and he married into wealth. He’s never had to “want” success, let alone earn it. All he’s had to do is be in the right place at the right time. 

This is a breathtaking insult to the hardworking people who actually make this country great. https://t.co/zULedm8Hk9"
6,"Another outbreak in the Administration and VP Pence - head of the President’s Coronavirus Task Force -  still travels to superspreader events across the country. For that crowd, politics always trumps science and protecting your family. 

https://t.co/kJaaYkwpLw"
7,"In Trump’s mind, this is “turning the corner.” He is once again downplaying the seriousness of this disease for his own selfish, political benefit. All while still holding superspreader events. A total failure in leadership by the President.

Please everyone, wear a mask. https://t.co/bDGIYtrVaU"
8,"Hosting my 8th annual Senior Issues Forum virtually. Sharing important updates on COVID-19, Social Security, and county resources. https://t.co/R36emJVm3W"
9,"Joining @hr_indivisible’s monthly meeting tonight. Giving a Congressional update on COVID, election security, and protecting our most vulnerable communities. https://t.co/LUzywyNP3Z"
10,"The President spews this hateful venom as frivolously as he's spread this virus. 

Between this overt racism and @SenDavidPerdue's cruel mocking of Kamala Harris's name, this rally is a bigot's dream. https://t.co/kBFxuxM0MS"
11,"Every super-spreader event Donald Trump holds is an insult to the 220,000 Americans who have died under his watch.

The health and well-being of you and your loved ones depend on this man’s removal from office. https://t.co/EqcFCTmH3G"
12,"The President is lying to you.

Please, please wear a mask. This will not end if you don't. https://t.co/VtboJKPZOk"
13,"Cases of domestic violence are heavily underreported in our military. And when they are reported, victims are not offered the same protections as civilians.

We owe servicemembers and their families better. Thanks to @WAVY_News for highlighting our important legislation. https://t.co/TZJKQeaF9C"
14,"A pandemic. 

There’s a pandemic going on. Though you must not have noticed, considering I just watched a video of you boarding Air Force One without a mask. https://t.co/IC8RVBJASf"
15,"And to add insult to injury, he’s again using the White House for a blatant political purpose. 

The president is void of ethics and morals — though, considering he’s speaking to a crowd of hundreds while COVID positive, I think we already knew that."
16,"The DC area has worked tirelessly to contain #COVID19, no thanks to Donald Trump. Now, with this second super-spreader event, he threatens to erase all the progress we’ve made.

Donald Trump’s pathological need for praise and adoration is putting our people at significant risk. https://t.co/KiXRXq42qI"
17,"OMB is right: there is plenty of chaos, destruction, and death. But to blame Democrats is just more projection:

Chaos, destruction, and death are the three pillars of this administration. 

First, Trump forced cities to fight  #COVID19 alone. Now, he’s trying to bankrupt them. https://t.co/88aqWaaRG4"
18,"To the rest of us, COVID-19 is the monster that put a partner out of work. Or permanently diseased a friend’s lungs. Or killed a grandparent. 

To President Trump, it’s a “blessing in disguise.” https://t.co/Gie1ocd9bY"
19,"The president, contagious with a dangerous disease, is forcing staff to be near him in an enclosed room so he can be briefed on talks that he himself blew up last night.

This WH couldn’t govern its way out of a paper bag, let alone a pandemic. And the consequences are deadly. https://t.co/sSyE4Dg3vt"
