,Tweet
0,"The Hill needs to call it like it is. This isn't just a ""rosy outlook."" @POTUS isn't merely trying to ""downplay the severity of the pandemic that continues to rage nearly uncontrolled across the country."" He's lying. People have died because of his lies. https://t.co/DOcbiczzxA"
1,"A vote for Justice Barrett was a vote to deprive Americans of health care, reproductive freedom, voting rights, civil rights, &amp; more. Barrett obfuscated &amp; refused to answer basic questions, but her record was clear.

The American people will be even clearer in their dissent. https://t.co/8eCIPFtvZv"
2,"In his interview with @LesleyRStahl @POTUS showed who the real Donald Trump is: Incompetent, Impudent, Ignorant, Illogical, Idiotic, Immature, Imbecilic, Irresponsible and all about “I”"
3,"Bravo to San Francisco &amp; @LondonBreed for leading the way for the country in recognizing the value of science, medicine, &amp; facts in combating COVID. We’re not out of the woods yet, &amp; this has been tough on everyone, but if we continue to do what’s right we can end this pandemic! https://t.co/EvjXNpyBL0"
4,Good morning. 54 million Americans - 40% of those who voted in 2016 - have already voted in this election and Senate Republicans are still ramming through a Supreme Court nominee to take away your health care amid a pandemic.
5,"If we were watching these antics in a 3rd world country we would decry them, but not here &amp; not now: 12 days before the election ends, w/42 million votes already cast, @senjudiciary Republicans advanced Judge Barrett's SCOTUS appt to destroy health care amid a deadly pandemic. https://t.co/FS7JVGMVZg"
6,80% forced out of work last month were women. 1 in 5 working-age adults is unemployed because COVID-19 upended #childcare w/women 3x more likely than men to stay home w/the kids. The House passed the #HEROESAct to help working moms. What's the Senate waiting for?! #momsbailout
7,"How is this a democracy when we eliminate 21,000 polling places across the country heading into Election Day? It may be harder to vote than get a COVID test on November 3. https://t.co/rvpa0XK1hV via @vice"
8,.@POTUS’s Dr. Atlas heading the coronavirus task force is blocked on Twitter for denying the effectiveness of masks. He will probably say bleach works very well. He is as reckless as POTUS and as ignorant.
9,Senator Kamala Harris is right! People are scared that the ACA will be overturned and 7 million Americans who have contracted COVID-19 will have preexisting conditions and can be rejected by insurers. That's what this Supreme Court appointment is all about.
10,RT @lyzl: Every man praising Amy Coney Barrett's motherhood supports a president who ripped children away from their mothers at the border
11,"Justice Barrett shared in her opening statement how Justice Scalia shaped her judicial philosophy. It was Justice Scalia who said, “Certainly the Constitution does not require discrimination on the basis of sex. The only issue is whether it prohibits it. It does not.”"
12,"Senate Republicans keep lambasting Democrats’ desire to confirm “activist judges,” yet @POTUS is the one who pledged to confirm judges who will overturn Roe v. Wade &amp; stole a Supreme Court seat nearly a year before the 2016 election. The hypocrisy &amp; gaslighting is mind boggling."
13,"This International #DayOfTheGirl, let’s remember that 2/3 of youth not in school, employment, or training are women &amp; recommit ourselves to girls’ education, freedom from violence &amp; access to healthcare &amp; nutrition.

Our world is more peaceful &amp; prosperous when women are equal!"
14,"We’re in a she-cession. 73% of those dropping out of the workforce in September were women. If POTUS cares at all about women he’ll pass child care stabilization &amp; help crush the virus so we can safely reopen schools &amp; the economy. Instead, he bloviates! https://t.co/knrrvsuZkC"
15,“A slaughter”—a frightening description by an esteemed epidemiologist and former CDC official of the US response to the COVID 19 pandemic. We have no plan! We need a mandatory mask wearing policy now.  https://t.co/UwOsFnZ9Dn
