,Tweet
0,"SCOTUS just ended the #2020Census early.

@realDonaldTrump’s obsession with stopping the census will have lasting effects for years to come. 

Countless communities will be denied the federal funds needed to recover from the COVID-19 pandemic.

This will hurt a lot of people."
1,"I’m shocked the President would abandon the American people in this time of crisis by ending #COVID19 relief negotiations.

210,000 are dead. Families are suffering. Millions are unemployed. Rent is due. 

The President can end this suffering. Why wait? https://t.co/lEOKKjRZ8h"
2,"I wish the President and First Lady a speedy and safe recovery.

This virus continues to be a threat we should all take seriously.

Remember to wear a mask, wash your hands, and continue practicing social distancing.

Together we can beat #COVID19."
3,"Working-class families in our community have been hit hard by the COVID-19 pandemic.

These families need help now. This legislation will help struggling families survive.

The Senate must immediately take up this bill. My constituents cannot wait any longer. https://t.co/Zm9m7LM9m4"
4,"Wishing a healthy, happy &amp; sweet new year to all celebrating Rosh Hashanah

Shana tovah u’metukah – may you have a joyous and sweet new year."
5,"Neighbors helping neighbors during Covid 19:
https://t.co/EUO7tmsy19"
6,"I’ve been to Belleau Wood and Aisne-Marne American Cemetery. I’ve laid wreaths on their tombs and heard the stories of their bravery. 

These men are heroes who marched into certain death for their nation. They deserve our respect and honor.

👉🏽 https://t.co/mF3Thy6A8I"
7,"I’m pleased to announce Children's Hospital of Orange County has been awarded a $1,102,794 federal grant to help train future doctors! 

This critical money will help @chocchildrens continue to protect children and save lives in our community."
8,"COVID-19 claimed another victim on Main Street in #Anaheim.

After 16 years of serving our community &amp; training the #USA Olympic volleyball team, American Sports Centers is closing their doors.

We must do more to help our struggling job creators &amp; the people that depend on them."
9,"President Trump just confirmed what many of us have suspected all along. He is defunding the US Post Office to prevent Americans from voting by mail this November. 

All Americans have the right to vote without risking exposure to COVID-19. https://t.co/XbkcbsO0YR"
10,"The White House is already walking back the President’s COVID-19 executive orders. 

Empty promises help no one.

Pass the #HeroesAct. https://t.co/JAu5cAkvbp"
11,"Congress passed the Heroes Act, Covid - 19 assistance, months ago.  It sits in the Senate. Let’s get it done.  Our small businesses are dying.  These jobs are not coming  back. https://t.co/PYJ0HXKugc"
12,"Four million children in California depend on their schools for free and low-cost meals.

I joined my colleagues in urging the @USDA to protect students and ensure schools can continue feeding children throughout the pandemic. https://t.co/wTHpqWX6NZ"
13,"I sent a letter with 22 of my colleagues urging Speaker Pelosi to protect funding in the #HeroesAct for medical schools that serve diverse and underserved communities.

COVID-19 is devastating minority communities. We need doctors to fight back! https://t.co/XjJl2XywGo"
14,"Checking in on our forgotten heroes, our frontline farm workers, that continue working during Covid-19. https://t.co/1awOmZ7Rdy"
15,Providing PPE to our frontline farm workers that are continuing to feed our families during  Covid-19. https://t.co/dOz9dWKsZS
16,"Healthcare professionals, schools, and small businesses around the country are in vital need of masks, gloves, and gowns right now. 

I asked FEMA’s director when Americans can expect the USA to have enough PPE. His response: “I’m not telling you that.” https://t.co/SIr8FBO2ts"
17,"If you lost your job because of the coronavirus pandemic, you know how critical the extra $600 in federal unemployment is for you and your family. 

Unfortunately, this vital safety net is about to end because of the Senate's inaction."
18,"✅ Dedicates $1 trillion in local and state communities to fund health care workers, public safety workers and others vital to our communities;
✅ Invests $75 billion in testing, tracing, and treatment resources needed to reopen safely."
19,"The President and his Senate allies are finally considering helping families struggling to get by during this pandemic. 

Lucky for them, the House passed the #HeroesAct in May! It will:"
20,"Proud to be honored by @CALifeSciences. 

Our life science firms are leading the world in medical research, developing Covid-19 medicines, and creating great paying jobs in Orange County.

It’s a privilege to work together &amp; develop the tools of tomorrow here in OC. https://t.co/PtidHVktkB"
21,RT @HomelandDems: Chairman @BennieGThompson and @RepLouCorrea sent a letter calling on @TSA to immediately make masks mandatory on planes a…
22,"Vanessa Guillen’s murder is tragic. Words cannot express the depth of my sorrow for her mother &amp; family.

I am joining my colleagues in demanding action. This act of violence &amp; everyone who enabled it must be held accountable. 

Congress must grab hold of this evil &amp; root it out. https://t.co/L8ZHvYDb6c"
23,"While COVID-19 rages across the USA, President Trump has:

❌ Ended government-funded testing sites,
❌ Denied critical science &amp; repeated misinformation,
❌ Filed to terminate the ACA permanently.

As usual, the Administration is picking politics over solving the crisis upon us."
24,"Today at noon, I will be taking a moment of silence to remember the 100,000 American lives lost to COVID-19. 

If you are able, join me and help keep the memories of those we’ve lost alive. 

#DayOfMourning https://t.co/XV5IH144IS"
25,"This is completely heartless &amp; wrong.

@realDonaldTrump diverted funds from the National Guard’s budget to pay for his border wall.

Now he’s withdrawing Guardsmembers fighting a pandemic one day before they qualify for early retirement &amp; educational benefits. 

Just wrong… https://t.co/nQifYktXsK"
26,"🙌🏽 VICTORY!! 🙌🏽 

My bill, the Leave No Taxpayer Behind Act, is included in The Heroes Act—the latest COVID-19 relief bill!

After being excluded from the CAREs Act, taxpaying ITIN holders will finally have access to the resources they so desperately need.

Stay tuned!"
27,"I sent a letter w/ @RepJayapal @RepRaulGrijalva &amp; 84 of our colleagues demanding @BetsyDeVosED include student immigrants in our coronavirus relief efforts. 

COVID-19 does not differentiate between students &amp; neither should the government. 
 
Read more: https://t.co/5k5myXehXK"
28,"Despite my efforts to protect immigrant families, Washington has deliberately excluded these taxpayers from coronavirus relief.

Thank you, Gov @GavinNewsom, for stepping in where the federal government failed and helping our families.

No one should be left out. https://t.co/fjhWemDZFd"
29,RT @RepMarciaFudge: I’m proud to cosponsor a resolution introduced today by @RepEBJ &amp; @RepLouCorrea recognizing the harmful health disparit…
30,"RT @RepEBJ: Today, for National Minority Health Month, I led a resolution w/@RepLouCorrea and 91 Members demanding action on the disproport…"
31,"Today @RepEBJ &amp; I led 91 of our colleagues in denouncing the harmful health disparities faced by minorities.

With #COVID-19 disproportionally impacting people of color in the USA, there has never been a more critical time to talk about health disparity.

https://t.co/zQzThYvgeL"
32,"RT @GGomezD9: ¡Esta noche, a las 6:00! Acompáñame el la Asamblea Pública Sobre el Coronavirus por teléfono. https://t.co/ByRM0GKxrR"
