,Tweet
0,"Great news: The House just passed S.4116, to extend the #PaycheckProtectionProgram (PPP) application period to 8/8. In NJ, the PPP has already provided 144k+“no payback loans”, a lifeline to sustain businesses &amp; pay workers during COVID-19. The extension lets more bizz get help. https://t.co/NSoXxExU8T"
1,"W/today’s PPP Flexibility Act we ensure that 🇺🇸 businesses/workers get continued relief as we battle back from COVID-19 econ impact. 131,000 NJ businesses have received &gt;$16b in forgivable loans. This bill extends the lifeline for 16 + weeks as we rebuild. https://t.co/ag63s08Txk"
2,"In observance of Memorial Day, we pay tribute to the brave men and women who gave their lives to defend freedom and liberty. We are forever indebted to their patriotism, courage, valor, and sacrifice. https://t.co/xDnxQDBcnu"
3,"After working this past week to win a safe easing of COVID-19 restrictions on for-hire fishing boats, yesterday I met w/captains &amp; customers in Pt. Pleasant as they boarded party boats &amp; kicked-off the 2020 fluke fishing season. 

Click🔗for press release: https://t.co/xNpnRhi8BK"
4,"Global Magnitsky sanctions should be imposed on those Chinese government officials who lied and suppressed the truth about #Covid_19 and committed #humanrights abuses against individuals who sought to alert the world about #coronavirus.

https://t.co/p3A1H4wHMU"
5,"The Chinese gov't—through its propaganda organ the Global Times—has threatened me &amp; a handful of U.S. lawmakers &amp;officials seeking to legally empower COVID-19 victims to bring lawsuits in U.S. courts against the Chinese gov't.
Click🔗to read press release: https://t.co/p3A1H4wHMU"
6,"Beijing cannot threaten enough to silence those of us demanding transparency and #humanrights, and an end to cyber-hacking and crimes against humanity. Sanctions will not silence me/anyone who wants real answers about the COVID virus's transmission.

https://t.co/dcrtqUnAPa"
7,"Thank you @ALZIMPACT. Great to host a virtual town hall with @alzassociation to discuss federal efforts to #endalz &amp; address #COVIDー19 impact on #Alzheimer's patients &amp; family caregivers, a larger percent of whom are women.
 
https://t.co/RZgzkSy1qA https://t.co/SJqgCl3g24"
8,"This #NationalPoliceWeek, we thank all who serve(d) in law enforcement—during #COVIDー19 &amp; always. At great personal risk they are always there, a line of demarcation, stopping criminals, protecting our communities &amp; keeping us safe. We thank them for their service. https://t.co/GCsCsb8vbI"
9,"TY @ecpatusa for the recognition &amp; for all you do to promote #onlinesafety. Bottom line, the #Covid_19 pandemic has put women &amp;children at higher risk. We must respond. Click below to read @ecpatusa 's statement &amp; my press release:
https://t.co/yJT4s7SXoQ

https://t.co/J0mqanCyiD https://t.co/dwEZJY4d8B"
