,Tweet
0,"Today I had the honor of casting a historic vote to confirm Judge Amy Coney Barrett to the Supreme Court. She is a brilliant, fair jurist who will bring a stellar judicial temperament to the bench. I look forward to seeing her take her seat on our nation's highest court. https://t.co/y3UKtpMhuv"
1,"I joined @SteveDaines in urging the Treasury to give tribes more time to use the Coronavirus Relief Fund so they can complete their most significant pandemic response projects, including the construction of health care facilities &amp; improvement of water infrastructure."
2,"Congratulations to @GilbertYourTown, which will become the ceremonial hometown of the new USS Arizona submarine following a recent city council vote. What a wonderful way to honor the 1,177 brave servicemembers who died while serving on the USS Arizona at Pearl Harbor."
3,"I introduced a bill today to modernize @VAVetBenefits's digital benefits platform so student veterans no longer experience disruptions to their education benefits. As we work to combat the fallout of this virus, this update is more critical than ever.  https://t.co/pzVSVhPRsJ"
4,"Congratulations to the @uarizona team who led the historic mission to the asteroid Bennu!
https://t.co/XyiV53AK6q"
5,"Honored to receive the Guardian of Small Business Award from @NFIB for my strong, pro-small business voting record. I will continue fighting for our Arizona small business owners who power our economy. https://t.co/EvqgbZUuTQ"
6,"Today, I had the pleasure of sitting down with Judge Amy Coney Barrett, whose grace and incredible command of the law are as evident in person as they were during her confirmation hearings. I look forward to voting in favor of her historic confirmation. https://t.co/m4uheFusM8"
7,"It is undeniably clear that Judge Amy Coney Barrett is a principled jurist who will execute the duties of justice faithfully. As a woman who broke barriers and challenged stereotypes myself, I look forward to voting in favor of her confirmation. https://t.co/Ukga5rppT7"
8,"Every veteran is impacted by their service differently. My bill will allow veterans to seek innovative therapies to combat PTSD and other mental health issues.
https://t.co/AYaS3k7L9j"
9,"Reminder that there are refundable payroll tax credits available to small and mid-sized businesses to reimburse them, dollar-for-dollar, for the cost of providing employee leave related to the COVID-19 outbreak. https://t.co/IGZgzM6rzK"
10,"My prayers are with the family and friends of former Navajo Nation President Thomas Atcitty, who passed away this week.
https://t.co/dmwQO0d0cf"
11,Arizonans living with chronic diseases often face cost barriers in getting the medical care they need. Our bipartisan bill would allow individuals with high deductible health plans to exercise greater flexibility and better manage their health at lower costs.
12,"Happy 245th birthday to our @USNavy! Thank you to all the Sailors who've served, and currently serve, our great country.   🇺🇸 https://t.co/22UsacoUoY"
13,I’m urging the @DeptVetAffairs to expand vital telehealth care at VA facilities to support our veterans.
14,"On #NationalFarmersDay, we recognize the Arizonans responsible for putting food on our tables. Thank you for all you do! I’ve fought for relief for our farmers throughout this pandemic and will continue to do so. https://t.co/gIREudOpyI"
15,"Today, we honor Kayla Mueller’s extraordinary life spent serving others as a humanitarian in the darkest of places. AZ will always remember her bright light, and owe a debt of gratitude to our U.S. Special Forces who brought justice to the Mueller family last year. https://t.co/dK1dFcE816"
16,One of the best steps Congress can take to better protect our seniors right now is to pass my bill to provide increased personal protective equipment and COVID-19 testing to our senior care facilities.
17,"Telehealth has become an increasingly vital to Arizonans during this crisis. Since March, I’ve worked to permanently expand telehealth services so Arizonans can stay connected to their health care providers. https://t.co/EE1CdSbCHV"
18,My prayers are with Rep. Sierra and his family as they battle this virus. https://t.co/zEs6uYgtco
19,"ICYMI: I introduced a bill to prevent catastrophic wildfires by restoring Arizona’s forest health. My bill incentivizes the removal of dangerous overgrowth and promotes low-carbon biomass energy development. 
 
https://t.co/r4RRcfkwKx"
20,No one asks the men who will take care of the kids when they are nominated to the Supreme Court. https://t.co/I6IlAHEzWp
21,"On #NationalVFWDay, I want to recognize my fellow veterans who continue to serve our country through @VFWHQ! Thank you for all you do for our veterans and their families. Last year, I had the pleasure of welcoming VFW AZ members to DC. https://t.co/qAjwYzoMXd"
22,"Since it was created in 1997, the Special Diabetes Program for Indians has shown great success in reducing the rate of type 2 diabetes in tribal communities while improving overall health. Thank you to @lisamurkowski for cosponsoring my bill to reauthorize this important program. https://t.co/Nbtgasiifq"
23,"The deadline to claim your one-time coronavirus relief check is October 15. If you are eligible and have not yet received your check, claim it here ⬇️
https://t.co/v1I9N5eHsw"
24,"We live in a free country because of the tremendous sacrifices made by our #GoldStar families &amp; their loved ones. Today, we honor the incredible strength of the mothers whose sons and daughters gave their lives while serving our country. https://t.co/BvSxyjvIgV"
25,"Judge Amy Coney Barrett is a highly qualified nominee, who I look forward to meeting with and evaluating in the upcoming weeks.

My full statement ⬇️
https://t.co/lfRfcSXG2d"
26,A @SenFinance report this week confirms what we already know—we must do more to protect Arizona seniors during this pandemic. One of the best steps Congress can take is to pass my bill with @ChuckGrassley and @SteveDaines. More ⬇️ https://t.co/DFipRwal2q
27,"I asked the @DeptVetAffairs today to expand telehealth coverage at VA facilities in Arizona. Now more than ever, our veterans need access to this critical care.
https://t.co/XIKLaQVehK"
28,"Now let's pass critical Association Health Plan legislation to help small biz owners get affordable insurance for them, their employees, and their families, many with pre-existing conditions, who can't afford health insurance under ACA!"
29,Arizona’s own Sandra Day O’Connor was a trailblazer whose legacy continues to inspire. https://t.co/NVwcehggPa
30,"Arizona is great because of small business owners like Diane Babb in Prescott, who successfully fought to keep her two businesses open this year. I’m standing with her and all our other hardworking small business owners. #SmallBusinessWeek https://t.co/RmQUGhxlr5"
31,".@netflix needs to explain its choice to partner with a Chinese author who has defended the Chinese Communist Party’s suppression of Muslim Uighurs. U.S. companies should not actively or tacitly allow the normalization of, or apologism for, these crimes. https://t.co/83JYIPa8jM"
32,"During #SmallBusinessWeek, we’re celebrating small business owners like Sam Szeto, who owns Dragon Wok in the East Valley. Sam worked with his community to give back this year by delivering food to our police officers and distributing masks to Arizonans. https://t.co/vjDOPex47r"
33,"Clean energy development in Arizona is creating a brighter, healthier future for our country. Last year, I visited AZ's Palo Verde Nuclear Generating Station, our nation's largest nuclear plant, where Arizona is investing in our low-carbon future. #CleanEnergyWeek https://t.co/yLr1K2KFlL"
34,"Our @AZNationalGuard has been doing herculean work during this very challenging year. I led a letter asking for the federal government to maintain 100% cost-share for AZ National Guard units, so our Citizen-Soldiers and Airmen can continue assisting Arizonans who need it most. https://t.co/Twrbg5Px73"
35,"Today, we honor the lives of the more than 81,000 servicemembers who are MIA, &amp; we honor the legacy of those who endured the unimaginable as prisoners of war, including our own Sen. John McCain. We will never forget their sacrifices. #NationalPOWMIARecognitionDay https://t.co/fKkB3mB3f8"
36,"Thank you to Arizona’s firefighters who saved almost every home this summer, despite facing two of the largest fires in our state’s history. I’m leading on solutions to better manage our forests &amp; today I’ll announce a new bill to protect our forests. https://t.co/69QKdI6uxh"
37,RT @claremcory: @SenMcSallyAZ - thank you for making time to meet with us today and hear directly from constituents whose lives are impacte…
