,Tweet
0,"The coronavirus pandemic has caused disastrous economic impacts. Despite borrowing and spending trillions of federal dollars to provide direct financial assistance to the American people, many families still find themselves in precarious financial positions. (5/6)"
1,"With these new emergency savings accounts, individuals would be able to deposit and withdraw money from that account tax-free when they use it for qualified expenses, such as mortgages, rent, utilities, property taxes, child care, and health care. (4/6)"
2,"Congratulations to our newest Supreme Court Justice, Amy Coney Barrett!

Judge Barrett is an exemplar legal scholar &amp; judge with an impeccable record who holds the Constitution in high regard. She will continue to be a great public servant for America as a Justice."
3,.@SenatorLankford and I are seeking to empower states to end federal subsidies for abortion providers and to ensure quality healthcare is made available to women. (4/4)
4,"For too long, abortion providers have operated on the taxpayer’s dime, while performing elective abortions in the name of ""healthcare."" @SenatorLankford &amp; I introduced the Women’s Public Health and Safety Act to address this issue. 

Read more here ⬇️(1/4)
https://t.co/qqHnDZRcSn"
5,The U.S. should take a global leadership role in developing AI. Doing so will help put our country on a stronger footing as we recover from the coronavirus pandemic and rebuild towards a better future. That's why I joined @HurdOnTheHill's resolution as an original cosponsor. https://t.co/BYkIYCuWF4
6,"RT @GOPoversight: Dr. Jay Bhattacharya, a medical doctor and healthcare economist, explains how the Trump administration's Operation Warp S…"
7,"We remember those who put their lives on the line when signing the Declaration of Independence and those who have worked through the generations to preserve and advance these liberties. We have so much to be grateful for as Americans.
 
Happy Independence Day!! (2/2)"
8,Most concerning is the CDC assumed”contact tracers would get consent from patients. I authored a letter to HHS requesting they correct the record clearly and quickly. Americans must be protected from encroaching government surveillance. https://t.co/Y7ClI46HbF
9,"While contact tracing can be an effective method of identifying potential cases of COVID, the CDC has not provided substantial parameters for how contract tracers should use smartphone technology with respect to individual privacy."
10,"I toured Goudeau Farms and JD Hudgins Ranch to catch a glimpse of the hard work they put in each and every day.

They're ready for whatever comes their way, whether it's a pandemic or economic downturn. They’re constantly working to be stronger &amp; better than before! https://t.co/2ZNWFuuLND"
11,"Many have faced economic and physical hardships as a result of COVID-19. I volunteered with @foodbankofGC to help meet some of those needs. Thanks to the folks at the food bank, hundreds of families in the Golden Crescent have been served. https://t.co/aNblfkbkBT"
12,"Farmers &amp; ranchers whose operations have been impacted by COVID-19 can apply for direct financial relief through the Coronavirus Food Assistance Program. More info here: https://t.co/BN3Hj4xw64

I am grateful for their work – especially throughout the pandemic."
13,It’s important in times like these that we remember what matters most and continue to honor those who’ve sacrificed so much for our nation. Outdoor activities like this one carry an extremely low risk of exposure and are completely voluntary. https://t.co/CAS9V5A4MW
14,"RT @NateOnTheHill: .@RepCloudTX: WHO has ""turned a blind eye to COVID-19 propaganda from the Chinese Community Party &amp; at times parroted th…"
15,"Millions in taxpayer dollars sent to the WHO, as they've seemingly turned a blind eye to COVID-19 propaganda from the Chinese Community Party and at times parroted the same talking points.

Why should the U.S. fund an entity that does not further the interests of our republic? https://t.co/Kg1cFfw96F"
16,RT @HouseVetAffairs: 🚨🚨🚨 ATTENTION #Veterans: The @IRSnews just announced that the deadline for eligible veterans and/or students who use t…
17,"The Small Business Administration reopened the Paycheck Protection Program this morning. Small business owners should apply to this loan program as soon as possible. 

I want the families across our part of Texas who depend on small businesses to know there is help available."
18,"The government of China has taken advantage of the good will the U.S. has shown for years. Now the Chinese Communist Party has manipulated the coronavirus pandemic at every turn — in spite of the heartbreaking human toll. 

Discussed the latest with @OANN:
https://t.co/fESJzfp05x"
19,"Small businesses owners in Texas and across the country: more funding is available to deal with the economic shutdown imposed by coronavirus.

Next up – reopening our economy. https://t.co/NMHeE5dclp"
20,"Social Security beneficiaries with dependent children under age 17 who did not file a tax return in 2018 or 2019 need to go the IRS Non-filer tool at the link below so they can receive the $500 payment for each child. Deadline is TODAY.

https://t.co/qUo1NxKvML"
21,"Good news for today ➡️ Cheniere announced it has pledged more than $1 million to organizations that provide essential services to those most in need and at risk during the COVID-19 outbreak.

https://t.co/vnDpTR1x2v"
22,"The Paycheck Protection Program is serving as a lifeline to our nation’s small businesses and workers during this pandemic. Now it's run dry. Congress should prioritize American small businesses and families instead of political agendas. What’s the hold up, Speaker Pelosi?"
23,"You can submit your information at the link below if you did not file taxes in 2018 or 2019 in order to receive your rebate check. 

No further action is needed by taxpayers who filed tax returns in 2018 and 2019 and most seniors and retirees.
https://t.co/WvVm6dXc08"
24,RT @WaysandMeansGOP: TAX DAY IS POSTPONED. In light of #coronavirus @realdonaldtrump pushed the tax filing deadline to July 15th—allowing A…
25,"RT @stevenmnuchin1: .@USTreasury &amp; IRS just launched the free Get My Payment App, which allows Americans who don’t have their direct deposi…"
26,"As we work to mitigate COVID-19, we must be careful to ensure our constitutional rights are preserved.

Joined my @freedomcaucus colleagues in signing this letter to @POTUS encouraging individual privacy protections be respected — even by Big Tech — and especially in a crisis. https://t.co/2oWdjlCF6N"
27,"This week, I've spoken with a number of healthcare providers across south Texas. These folks are daily on the frontlines of the national response to COVID-19. I'm working to ensure their story is being heard. 

I signed onto this letter to ensure they get the support they need: https://t.co/0L2yOPGhdO"
28,"The American spirit has been evident despite the COVID-19 pandemic as communities all across the country have pulled together to take care of each other. 

Here's a good news story from Jackson County:
https://t.co/RG33tVVQM3"
29,RT @GOPoversight: “The communist government of China has intensified the spread of the coronavirus through coverups and lies. China’s autho…
30,"RT @SBAgov: Stay updated on #COVID19 programs and resources for small businesses. Here's how:
👉 Go to: https://t.co/18P7pOPxWI
👉 Get email…"
31,"The government acted to effectively shut down our economy to fight the coronavirus. So, it is critically important that we provide this much needed assistance to the American people as quickly as possible to act as a bridge to the other side of this crisis. (2/2)"
32,"Our country is facing an unprecedented epidemic that threatens our public health and our economic security. While I have reservations about some of the provisions in the CARES Act and the enormous cost, I was on the House floor and answered yes to the voice vote. (1/2)"
33,"Small businesses across the nation and at home in Texas are suffering as a result of the coronavirus. I've heard from many local business owners who don't know what the future may hold.

There is more in the works, but @SBAgov is offering disaster loans: https://t.co/ODB1LFoCfE"
34,"After decades of unethical trade practices and human rights violations, the coronavirus crisis should be the final straw against China’s case for global leadership.

Read more in my op-ed:

https://t.co/6HISEInORn"
35,"As the federal government continues to mitigate issues arising from the spread of the coronavirus, please be aware of this good news:

Tax Day has been changed from April 15 to July 15. 

https://t.co/kIr6bHJ9lR"
36,RT @cityofcc: The Corpus Christi-Nueces County Public Health District will provide drive-through testing Thursday for those with symptoms l…
37,"RT @cityofcc: Annette Rodriguez, Director of the Corpus Christi-Nueces County Public Health District, says residents who believe they belie…"
38,"I explained in more detail why I voted no on the Families First Coronavirus Response Act in the @Vicadvocate :

https://t.co/kLhdKRoms5"
39,"RT @HouseGOP: Follow these coronavirus guidelines from the @WhiteHouse to keep our families and communities safe:
▪️ Practice Social Distan…"
