,Tweet
0,"Before the pandemic, this was a life threatening problem demanding comprehensive action. This shows that especially during a pandemic, underfunded public services put lives at risk and undermine our push for equity in our communities. https://t.co/6EG2H6gRSZ"
1,"👀 Join me on Thursday at 5:30 p.m. for my virtual health symposium #WinterIsComing on #COVID19, the potential vaccine and #MedicareForAll. 

I’m happy to be joined by medical experts and my sister-in-service  @RepRobinKelly.

Register ⬇️:
https://t.co/LpFU1FRB5M https://t.co/9dI68WOvAX"
2,"LGBTQ rights matter today and every day, which is why I’m proud to receive a perfect score in the @HRC’s Congressional Scorecard for the 116th Congress. I’ll keep fighting for my constituents no matter who they are or whom they love. https://t.co/LX2SyCELmV"
3,"With cases rising and the economy continuing to struggle, now is not the time to play politics with the American people. Democrats passed the Heroes Act months ago and met Republicans halfway as a part of good-faith negotiations. Republicans did nothing and people died. https://t.co/RJsrGGNc4M"
4,"Proud to join my House colleagues to condemn the medical procedures performed on immigrant women at ICDC, including mass hysterectomies.

These procedures are nonconsensual, disturbing and inhumane. We owe it to the women whose lives are at stake to fight for them at all costs. https://t.co/dygGYyXOg5"
5,"A potential COVID-19 vaccine is not a silver bullet to solve this pandemic overnight. We must not relax our public health protocols during this time. Let's continue to socially distance, avoid large indoor gatherings and WEAR MASKS! We are in this together. 

cc: @EnergyCommerce https://t.co/U6JPFpov5A"
6,"It's the first of the month. Rent is due.

When the moratorium ends, back rent will be owed. 

We need to cancel rent and provide aid to keep people in their homes for the long haul. We need to help those struggling from this pandemic now."
7,"There are more safety risks that we must be aware of due to the COVID-19 pandemic. However, that should not stop our civic duty of voting. 

To find out have to receive your early voting or absentee voting ballet by mail, click the link ⬇️: https://t.co/bSFx3snLzS"
8,"Today, I send my best wishes to my Jewish friends and constituents who are observing #YomKippur. G’Mar Chatima Tova- May we all strive to be inscribed in the Book of Life."
9,"Millions have lost their jobs during the #COVID19 pandemic and with it, their health insurance. The cost of a provider’s visit and out of pocket expenses for a prescription can put birth control pills out of reach. #FreeThePill"
10,"We need to indict and convict all of the officers who fired shots at a defenseless, unarmed woman and let her die without receiving medical attention. 

This is outrageous. I am heartbroken. #JusticeForBreonnaTaylor https://t.co/pIKUhTasVU"
11,"RT @SpeakerPelosi: Nearly 200,000 Americans have died. Almost seven million Americans have been infected. The sudden removal of CDC guideli…"
12,"#RoshHashanah is an opportunity for us to reflect on the previous year, to thank God for our blessings and to prepare for the future.

In these unprecedented times, I pray for the prosperity and good health of my community. L’Shana Tova! https://t.co/11oRXwtkJp"
