,Tweet
38,"For Americans who usually 𝑑𝑜𝑛'𝑡 file a tax return, the Treasury Department and IRS launched a new tool to help you receive your emergency aid rebate. 

https://t.co/99S7WrPyF0"
39,"Last month @DeptVetAffairs mental health providers completed more than 34k appointments with veterans using the VA Video Connect.

Learn more about #telehealth &amp; #VA response to #coronavirus: https://t.co/5JKJrnvDwC https://t.co/Prpe0UGvsI"
40,"Great to see our #Dalton community stepping up to help those on the front lines fighting the spread of #coronavirus. Thank you! #InItTogether @ajc

https://t.co/gulfKcPfDl"
41,"He is Risen! Wishing you and your family a happy, healthy, and safe #EasterSunday. https://t.co/yT7OvXUZIS"
42,"#CARESAct added a $600 per week across-the-board payment increase through the end of July. In addition, for those who need it, the bill provides an additional 13 weeks of benefits beyond what states typically allow."
43,"RT @GovKemp: Just announced plans to extend public health state of emergency thru May 13. We'll publish it shortly. Other executive orders,…"
44,"Great news for our #Dalton community - $255,543 in Community Development Block Grant funding to combat the spread of #coronavirus. 

From @dailycitizen https://t.co/DdS6ZVY4Ov"
45,"RT @WhiteHouse: On World Health Day, 2020, ""we reaffirm our commitment to do our part to stop the spread of this virus, care for the sick,…"
46,"""Social Security beneficiaries who are not typically required to file tax returns will not need to file an abbreviated tax return to receive an economic impact payment."" 

More here: https://t.co/qt2KfL9lpP https://t.co/bvKb6JB97c"
47,RT @GovKemp: Here are some commonly asked questions about the statewide shelter in place order. #COVID19 #gapol https://t.co/SH8Tt5tFy1
48,"RT @SBAgov: 🚨STAY VIGILANT 🚨

There’s no fee to apply for a #PaycheckProtectionProgram loan. Be aware of fraudulent actors who may charge p…"
49,"For small biz: Starting Friday 4/3, you can apply for the Paycheck Protection Program through @SBAgov. The program will provide 8 weeks of cash-flow assistance to small employers who maintain their payroll during this emergency. 

More here: https://t.co/RszNuKNaGN"
50,"My website has a page dedicated to housing impt federal &amp; state resources to help you during this public health crisis. 

Visit https://t.co/fEvlaCi6Jk &amp; don’t hesitate to reach out if we can help you in any way. https://t.co/cvl09bLBGV"
51,RT @SocialSecurity: Check out this important update from #SocialSecurity on the #COVID19 pandemic. https://t.co/28NXXbI8kk https://t.co/OYc…
52,To all of the doctors in our communities working to keep Americans safe and healthy during this crisis – thank you. #NationalDoctorsDay https://t.co/R8G6mhpNhU
53,"RT @GeorgiaEMA: Vendors interested in providing supplies or services to support Georgia's COVID-19 response, click on the link below to fil…"
54,"If you don’t have equipment to donate, but you have a medical license, you can register to volunteer as a health professional. To sign up or to read more about this @HHSGov volunteer program, visit: https://t.co/VkBVDztkLn."
55,".@fema is looking for help to fight against #COVID19. If your business has medical supplies or personal protective equipment (PPEs) to donate, please fill out this form: https://t.co/JFZhePY2r6."
56,"RT @GovKemp: In times of crisis, Georgians who are experiencing anxiety, distress, or need someone to talk to should utilize @DBHDD Georgia…"
57,"RT @WhiteHouse: To minimize the impact of Coronavirus on our nation’s students, @usedgov is temporarily waiving all interest on federally h…"
58,"""They want the hand sanitizer to go to those who aren't able to work from home and wash their hands often so they can stay safe and healthy.""

Awesome news out of #Dalton – thanks for stepping up to help our community! @WRCB #InItTogether 

https://t.co/k99875xN5X"
59,"RT @HHSGov: Together, we can slow the spread of #COVID19. Here are the most recent guidelines for Americans from the @WhiteHouse and @CDCgo…"
60,"RT @CDCgov: Do you or does someone you know communicate using American Sign Language? Watch videos on coronavirus disease 2019 #COVID19, pa…"
61,@PiedmontCycling Thank you for your kind note. John is doing really well. Far exceeded all expectations. He was released from the hospital last Friday and began outpatient recovery yesterday. Still a ways to go but he’s a determined young man who’ll be back 🚴🏼before we know it. https://t.co/fA7dTWHDiW
62,"More info here: https://t.co/XpFRWiIWWa
 
Applicants may also call @SBAgov's Customer Service Center at (800) 659-2955 or email disastercustomerservice@sba.gov for more information on SBA disaster assistance. 

Individuals who are deaf or hard of hearing may call (800) 877-8339."
63,BUSINESS RELIEF: @GovKemp &amp; @SBAGov announced that small businesses across #GA can apply for low-interest federal disaster loans. The loans can provide working capital to help ease the economic burden businesses are experiencing because of the #coronavirus.
64,"THREAD: As #coronavirus continues to affect businesses, travel, schools &amp; our health care systems, there are a number of helpful federal &amp; state resources you can access for help &amp; info. 

As always, please reach out if we can help you navigate this path forward."
65,Did you know @GaDPH launched a hotline to help answer your questions about #coronavirus? ☎️ https://t.co/p7ceW19s8n
66,"As more info and news about #coronavirus becomes available, you can check out https://t.co/fEvlaC0vRM for helpful resources. 

Please reach out to my office if we can be of assistance navigating this path forward. We are here to help."
67,RT @HouseVetAffairs: The @DeptVetAffairs is here to help in the midst of this pandemic and is posting regular updates on their website for…
68,"#Coronavirus is having a major impact on employers, employees &amp; biz. If you are currently job searching, or are facing suspended or reduced hours because of #coronavirus, @employgeorgia is a great resource. Right now there are more than 101k jobs posted on https://t.co/PUZdweXRU5"
69,"You can check out this page on my website for info about #coronavirus, D.C. tours &amp; international travel over the next few weeks. If you have any questions, please get in touch. We are here to help. 

https://t.co/IqOPSazLbt"
70,.@GaDPH has a number of pages dedicated to information about #coronavirus in our state. Check it out here: https://t.co/rPTGtmAvaM
71,"As info &amp; updates about #coronavirus becomes available, my office will work to share resources with you. 

https://t.co/ZrlplGRrBm has helpful steps for how to stay healthy &amp; what to do if you think you may be sick. https://t.co/Py4CwrG8xz"
72,"Effective 3/13/20, the offices of Rep. Tom Graves will be under a modified operating status due to the public health emergency. The D.C. staff will be teleworking during normal business hours until further notice. The Dalton and Rome offices will be closed to the public."
73,"While #US monitors the #coronavirus you can stay up to date on the latest developments and travel advisories from @CDCgov.

https://t.co/slInuLbgtG"
74,"Today @realDonaldTrump signed the emergency funding #congress passed this week to combat #coronavirus. This $ will help speed the development of vaccines, increase access to testing &amp; treatments &amp; expand access to telemedicine to combat this disease."
75,How hackers could take advantage of the coronavirus scare: https://t.co/A2szssaWm5
76,"It will help speed up the development of a possible vaccine &amp; help provide testing kits. It will also provide more support for state and local response efforts. 

You can stay up-to-date with the latest developments and tips for staying healthy at https://t.co/qqLGt2yZ7w. https://t.co/B3clKFJHrI"
77,"Today I supported bipartisan emergency funding to provide resources to @CDCgov &amp; other govt agencies fighting #coronavirus.

Though the risk to many Americans remains low it's impt that we are prepared &amp; fully equipped to combat the spread of this disease. https://t.co/HVVni0dCas"
78,RT @Georgia_AG: .@GovKemp and I want Georgians to watch out for scams related to the #Coronavirus. These include websites selling bogus pro…
79,Kicking off #FSGG @AppropsDems @HouseAppropsGOP hearing with @stevenmnuchin1 @USTreasury. I’d like to learn more about #Coronavirus effect on #US economy &amp; how the financial sector deals w #cyberattacks.
80,"RT @GeorgiaEMA: Two cases of Novel Coronavirus have been confirmed in Georgia, but the risk of transmission is low. @GaDPH has created the…"
81,"If you're looking for the most up-to-date info on #COVID19, check out @CDCgov &amp; their website for tips and any new developments. https://t.co/fxtCAGSliy https://t.co/pIJz3GyzvW"
82,Thx @realdonaldtrump &amp; @VP’s #coronavirus task force for keeping #US updated &amp; informed. Next step - Congress shld support resources that allow the task force to keep up w their work &amp; stay steps ahead of this virus. Stay up to date here: https://t.co/BI7qOA4nAX
83,"Today @houseappropsgop @AppropsDems kick off our first #FSGG hearing of 2020. 

We'll hear from two officials who represent #US judiciary. 

Tune in live:   https://t.co/H1DZogtVjx"
84,"Our first round of recommendations aimed to “open up” Congress. The work we do here in Washington is for our constituents &amp; they should be able to easily access information about votes, bills &amp; who is lobbying Congress.

What happens here should be just a click away."
85,"RT @HouseGOP: Today we honor the presidents who have made America the greatest country in the world and have preserved our freedom.
 
Happy…"
86,"To help biz owners protect themselves online, @RepJoshG &amp; I introduced the Active Cyber Defense Certainty Act (#ACDC), a bipartisan America First cybersecurity bill that gives authorized individuals the legal authority to leave their network &amp; protect against hackers. https://t.co/Su2YFY1kRW"
87,"RT @RepTimmons: We are not going to fix the debt, immigration, or healthcare in our country if we’re only working 57 days a year in Washing…"
88,".@RepJoshG &amp; I are passionate about #cybersecurity so we got together to talk about our bill, the Active Cyber Defense Certainty Act (ACDC). https://t.co/hOdDbqGrf7"
89,That’s why @RepJoshG &amp; I introduced the Active Cyber Defense Certainty Act (ACDC) to do just that – provide consumers &amp; biz the active measures they need to stop attacks &amp; retrieve stolen data.
90,"Time to level the cyber battlefield. Active cyber defense shld be a part of the solution set.

#Iran #CyberSecurity #ACDC #China too https://t.co/O5Ln3fuu1s"
91,"""The United States is ready to pursue peace with all those who seek it."" - @realDonaldTrump 

Well done, Mr. President."
92,"Here we go, a new conspiracy.🙄

.@IlhanMN was so silent when sovereign U.S. territory &amp; personnel were threatened by Iranian terrorists. And so loud &amp; offended when these terrorists are brought to justice. 

We shld all be on the same team-one in favor of keeping Americans safe. https://t.co/fdXdwSE0MA"
93,"Begs the question; whose property are YOUR data (location, interests, interactions, habits, etc) and do you really care?  Either way it’s creepy...😱
@nytimes https://t.co/I2CB9RG73d"
94,"I welcome Ms. Loeffler to the GA delegation &amp; look fwd to getting to know her better. She's a proven biz leader who I trust understands the challenges that await her. Grateful to @SenatorIsakson for his 4+ decades of work on behalf of #GA families, biz &amp; vets. He will be missed."
95,Today we honor all who have served. We owe you a lifetime of gratitude for your service to our great nation. #VeteransDay https://t.co/jrBCJL7NV1
96,"RT @RepNewhouse: From the congressional budget &amp; appropriations process to the technology we use to communicate with constituents, I am pro…"
97,"October was #CybersecurityAwarenessMonth and Iris from Haralson County wanted to know, ""Who do you notify about a cybercrime?"" #GA14

Watch to learn more 📱💻: https://t.co/uwIds12L7w"
98,"Technology has outpaced public policy, and our laws need to catch up. 

Learn more about ACDC &amp; why it’s time to start actively defending ourselves online: https://t.co/ukOEKhOHWY #CyberSecurityAwarenessMonth"
99,ACDC updates the The Computer Fraud &amp; Abuse Act to allow authorized individuals &amp; businesses to actively defend their computer networks. The Computer Fraud &amp; Abuse Act was enacted in 1986 – more than 30 years ago.
100,THREAD: We have a cyber crime crisis in this country. American businesses and consumers need more tools to defend themselves online. That’s why @RepJoshG &amp; I introduced the bipartisan Active Cyber Defense Certainty Act (ACDC) (H.R. 3270).
101,"#GA14YLS has more than tripled in size since our first event in 2014. Thanks to all the inspiring students, teachers and speakers who joined us for our 6th annual event in #Dalton this week! #DreamBig #WorkHard #AchieveMuch https://t.co/whBxpWl58U"
102,"More than 520 students and teachers from NW GA attended the 6th annual #GA14YLS in Dalton. Thanks to all who joined me to encourage today's student leaders to ""dream big, work hard and achieve much."" 

Check out some highlights from @wdefnews12. https://t.co/CXajzPgVST"
103,"Today we honor, remember &amp; mourn the thousands of Americans who lost their lives 18 yrs ago on September 11, 2001. They are in our hearts today &amp; always. 

We will #NeverForget &amp; are thankful each day for the men &amp; women working tirelessly to keep our great nation safe from evil. https://t.co/UJDr5hfswU"
104,"In his 40 yrs of service, Johnny has shown unwavering dedication to our state and our country. He’s governed with grace and is admired and respected by all who have been lucky to serve with him. (2/3)"
105,"We have a cyber crime crisis in this country. The Active Cyber Defense Act would spur innovation to help organizations &amp; businesses address these types of crimes. @RepJoshG #ACDC 

https://t.co/IilabIt1FF"
106,American companies are on the frontlines of a lopsided cyber battlefield. It’s time for Congress to act. #ACDC https://t.co/abQbhEDDTr https://t.co/BBlUQXCiOi
107,"On #NationalInternDay I want to give a shout-out to Josh and Sam, #GA14 natives who have been awesome additions to Team Graves this summer! Your hard work is appreciated. https://t.co/c3JPa9BgHA"
108,"Great to join Elizabeth Davis to talk #ACDC and cyber defense on Good Morning Rome this am. 

We need to address the modern-day cybersecurity threats that exist in the 21st century. It's time to take a more active approach. 

Listen here:  https://t.co/jPcZXHSKn2"
109,We have a cyber crisis in this country. Americans need more tools to defend themselves online. Thx for your support @RepLoudermilk. #ACDC https://t.co/Y9Wx3q9dZy
110,"Technology has outpaced public policy, and our laws need to catch up. 

@RepJoshG and I teamed up to introduce #ACDC to help more American biz &amp; consumers defend themselves in cyberspace.

https://t.co/abQbhEDDTr"
111,"RT @USArmy: Today, we celebrate 244 years of defending and protecting America, and the generations of Soldiers who have answered the call t…"
112,"Here's what #ACDC DOESN'T do: promote vigilantism and rogue hacking of just anyone’s computer. 

There are safeguards to help ensure that active defense is only targeted at the source of an attack."
113,Here’s what #ACDC does: https://t.co/3nLKrDS2sU
114,"#ACDC is the 1st step towards empowering the American ppl and American biz to defend themselves against cybercriminals. It should be the norm - not the exception - for criminal hackers to be identified and held accountable for their crimes. 

https://t.co/1TOISTrxic"
115,The current status quo when it comes to cyber defense just doesn’t cut it. #ACDC brings light into the dark places where cybercriminals operate &amp; gives an edge to cyber defenders.
116,"#ACDC updates the Computer Fraud &amp; Abuse Act, which is 33 yrs old and in need of changes. Tech has outpaced public policy &amp; our laws need to catch up.  📱💻🖥️"
117,"Today @RepJoshG &amp; I introduced the Active Cyber Defense Certainty Act (#ACDC), a bill that gives American biz &amp; consumers more tools to defend themselves online. (THREAD) #YouHackedMeAllNightLong #LetThereBeBeaconing"
118,"It’s an honor to have nominated these outstanding #GA students to our nation's Service Academies. 

They are joining an elite group of men &amp; women who have dedicated their lives to serving our country. 

I know they have bright &amp; proud futures ahead of them. https://t.co/moeb9LexYY"
119,There is a growing crisis at our southern border that needs our immediate attention. Granting amnesty to those who abuse our laws and enter our country illegally is not the answer.
120,"The men and women who serve our country deserve our support - both on and off the battlefield. Nearly 700k veterans and 65k civilian personnel and active duty service members call #GA home. May was #militaryappreciationmonth but we shld be able to say ""thank you"" all year long."
121,"Today and always, may we remember and honor those who made the ultimate sacrifice for our freedom. #MemorialDay2019 https://t.co/Y30zIRVtve"
122,"My #ACDC bill also addresses cybersecurity needs with more options to monitor, identify &amp; stop attackers. Will be reintroducing soon w/ bipartisan support. 

Cybersecurity may be the most pressing challenge that we face as a nation."
123,"A powerful &amp; impt piece from @GOPLeader &amp; @senatemajldr. If there's one issue that should unite us in Congress, it's support for #Israel &amp; against those who seek to harm our ally. https://t.co/Yks7pBL01b"
124,No days off for this team! Thx to those who joined me for my 7th @ACLINews #CapChallenge. Time to start training for next year. https://t.co/3xJswR2RI0
125,Thank you to those who serve and have sacrificed for our great country. We owe you a lifetime of thanks. #MilitaryAppreciationMonth https://t.co/3gnpoIQ3xF
126,"At today's local government services day in Rome we had 50+ attendees from 9 counties representing 10 segments of #GA public servants. Thx to all who came &amp; those who serve. 

From @romenewstribune: https://t.co/H4Mid53vnW"
127,Thx to all who voted in @conginst's Congressional Art Competition at the Harris Arts Center this yr. Stay tuned in June when the 1st place winner's artwork will be on display in #DC. #GA14 https://t.co/vEKXwMYoL4
128,"Protecting the innocent &amp; fighting for #prolife issues was 1 of the reasons I first entered public service. Honored to receive the ""True Blue"" award from @FRCdc which recognizes those w/ consistent support for life &amp; religious liberty. More from @mdjonline https://t.co/ZjOarwpXwy"
129,Who is excited for #OpeningDay? While you catch @Braves vs. @Phillies be sure to check out the new @librarycongress digital baseball collections. Great way to gear up for the season ahead. https://t.co/nSauHwTILe
130,"Thanks to my fellow @ModComGOP @ModernizeCmte colleagues &amp; experts who shared their ideas to #ModernizeCongress today. 

We have a real opportunity to bring change to The People's House. https://t.co/sJBbdqsuW4"
131,Cyber criminals will stop at nothing to hack our systems &amp; steal our info. American biz should be empowered to stop these attacks. An active defense can improve cyber security in #US - stay tuned for #ACDC updates. https://t.co/rnlMjzaFyz
132,Those who pushed lies for the last 22 months shld be held accountable. Their bias resulted in an unnecessary &amp; sad saga for our country. Time to get back to business for the American ppl.
133,"Grateful to dozens of my colleagues who testified today &amp; shared their ideas to improve &amp; modernize our #congress. Today showed there is more common ground on a lot of these issues than most people realize. We are ready to get to work. @RepDerekKilmer 

https://t.co/3o71oRlzLY"
134,"Congress named March as #WomensHistoryMonth in 1984 to celebrate the achievements of women across America. During the next few weeks, @ajc will be spotlighting women who have made a lasting impact on #Georgia. Learn more about them here: https://t.co/o7hoUBcCA7"
135,"Attn cyber reporters: I will be re-introducing #ACDC. 

More to come... https://t.co/OIhYvrOjbT"
136,".@ACELoans in #GA has helped more than 900 local businesses create or save almost 8k jobs. Special thanks to @ACELoans Grace Fricks, who spoke at #FSGG subcommittee hearing today about this impt work in our state. https://t.co/1SI28dEvwL"
137,"RT @HouseGOP: Today we honor the leaders who have preserved freedom and opportunity, and made America the greatest country in the world. Ha…"
138,"RT @ThisWeekABC: GOP Rep. Tom Graves, who's involved in negotiations over border security funding, says an agreement has yet to be reached…"
139,"If you live in #GA14 &amp; you’re having trouble dealing with a federal agency or program, my whole team is here to help. Learn more here: https://t.co/JB8gdXTsf1"
140,Kudos to ATL @tsa. Longer lines than normal @atlairport but tsa did a great job moving everyone through w/ a smile &amp; southern hospitality. 25 mins from beginning to end.
141,"To the brave men and women who go above and beyond every single day to protect our communities, we are truly grateful for your service. Thank you! https://t.co/6mZjSBD7Qy"
142,Wishing you and your family a healthy and happy 2019! https://t.co/Pd9SrtpchZ
143,"Georgia’s number 1 industry is agribusiness, which contributes $73+ billion to our state’s economy. Today the House voted to send the #FarmBill to @POTUS desk. It strengthens the programs that protect &amp; support the Georgians who work hard every day to put food on our tables."
144,This day marks the attack on #PearlHarbor and the lives that were lost 77 years ago. We will never forget those who so bravely defended our freedom. https://t.co/Af8P1MO3j6
145,"Today on #NationalEntrepreneursDay we recognize &amp; celebrate the countless men &amp; women who have pursued their passions, taken risks &amp; helped build stronger, more prosperous communities! https://t.co/HGY6pm85A8"
146,"Great to meet w/ John Turner from Summerville who started the world friendship flag in ’96 during the ATL Olympics. Since then, he has traveled w/ the flag to college campuses &amp; other organizations to promote global unity &amp; friendship. He &amp; Dan Lipscomb are now on the way to @UN! https://t.co/HRtIVcBMxu"
147,Here are some photos from my fifth annual #GA14YLS last Tuesday in Dalton! Thank you to those who attended and helped make it possible! Read more about the event here: https://t.co/WOBr3JVRvt https://t.co/aNEY0DJUjY
148,Who’s got school spirit? #GA14YLS https://t.co/Pzp7p7fNXa
149,"October is #NationalCyberSecurityAwarenessMonth. It’s an increasingly important issue for every American. That’s why I introduced #ACDC, a bipartisan bill that will give Americans more tools to protect themselves online. Read more about my bill here: https://t.co/dUJ5iUTxJe https://t.co/gxqQbUtKZ3"
150,"Our third &amp; final alumni panelist @SDindoffer, who's interning for @Chuck_Payne, will be speaking at #GA14YLS! Look forward to hearing from him."
151,Happy #NationalFarmersDay to the dedicated &amp; hard-working Georgians who help feed &amp; supply our nation! https://t.co/GnvZ2PUiPV
152,"On the 17th anniversary of 9/11, we remember the innocent lives lost and the brave heroes who sacrificed everything to protect our loved ones. #NeverForget https://t.co/GAmIb3IAKb"
153,“Roles ranging from maintenance worker &amp; bank teller to barista &amp; bartender are seeing big pay gains as the healthy job market translates into more pay across many corners of the labor market.” https://t.co/9MwmXrRH2x
154,Grateful to @GovernorDeal @GaPorts &amp; the countless community officials who demonstrated the leadership &amp; vision to make Appalachian Regional Port a reality. It will pay major dividends in the form of jobs &amp; economic development in Northwest #Georgia for years to come. #gapol https://t.co/J5CJMDiH7O
155,DeLaine Hunter and the staff at North Georgia Healthcare Center do a wonderful job caring for so many in Catoosa County &amp; surrounding communities. I was honored to participate in the ribbon cutting celebration for their upgraded facilities &amp; tour their operation. https://t.co/YZPlXmTpo6
156,Thanks to all who turned out to visit in Dallas yesterday. It was encouraging to hear from so many small family businesses who are seeing positive gains from the thriving economy in our region! Thanks @PauldingCofC for doing a great job keeping us connected! https://t.co/TzvJQ9G5Rf
157,"The bills we passed this week will increase access to healthcare for GA families. We aim to put patients first &amp; make healthcare more affordable. Bottom line: we’re increasing choice &amp; competition, while expanding access to healthcare for all Americans! https://t.co/ApCzCgw8gT"
158,"Congrats to Tommye Mathis who will be representing Dalton's Cedar Ridge Elementary School in D.C. this week for #LCTeachInst @TeachingLC, an opportunity for educators to work with @libraryofcongress education specialists &amp; experts in History &amp; STEM areas."
159,"Great to meet with #GA14 students (including my son, John!) who were in the D.C. area yesterday for @FBLA_National competition. https://t.co/dcr865j20u"
160,"Congrats @JeffFortenberry on the new chairmanship of Legislative Branch Subcommittee on @HouseAppropsGOP! As an alumni, I can say it’s an important job for our great institution (&amp; for the kids who can now sled on Capitol Hill)!"
161,"This week, the House built on the progress we made last week in addressing the opioid epidemic, which kills more than 115 Americans every day. Bipartisan bills we passed enhance prescription drug monitoring programs &amp; improve access to federal resources. https://t.co/qTCLZvzSvg"
162,#FarmBill strengthens the programs that protect &amp; support the Georgians who work hard every day to put food on our tables. It also cuts and streamlines regulations to make sure our farmers &amp; ranchers are competitive in the global marketplace. 2/
163,"#OpioidEpidemic is devastating families across America. Bipartisan bills passed this week expand access to recovery centers, improve data to help at-risk patients, give law enforcement better tools &amp; help stop foreign shipments of illegal drugs. Read more: https://t.co/qTCLZvzSvg"
164,"The fund sets a new tone for appropriations bills: just because you can spend it, doesn’t mean you should spend it. It’s an approach that causes us to think about what all of this deficit spending means, in whose name we're borrowing the money &amp; who will get stuck w/ debt. 4/4"
