,Tweet
0,"Don't be misled by #Trump: The 3rd quarter looks high due to the 2nd quarter’s 31.4% drop in #GDP. This year our economy is expected to lose $1 trillion, or about $8,000/household. Trump’s #COVID19 failure is likely to hurt the economy well into 2021.

https://t.co/frnkYGwSKN"
1,"In the United States, a mental health crisis should not lead to a killing. The #GeorgeFloyd #JusticeInPolicing Act improves police training and holds officers accountable for using deadly force. #GOP, pass it NOW! #WalterWallaceJr #BlackLivesMatter 

https://t.co/GCBzphwqVm"
2,"The #WhiteHouse ranked “ending the #COVID19 pandemic” 1st on a list of #Trump’s accomplishments.

Trump's definition of ""accomplishment"" is different than Webster's. He forgot ""ending climate change"" and ""curing cancer"" on his list. https://t.co/nt01i5uKOt"
3,"The moment #Republicans confirmed #AmyConeyBarrett, they adjourned the #Senate and hit the campaign trail. Don’t they know there’s work left to do on #COVID19relief? At least we know the #GOP’s priorities… https://t.co/gaAjn4DLcZ"
4,"If McConnell cared about working people as much as he cared about packing the #SupremeCourt with extreme conservative judges, he’d be working on COVID relief instead of ramming through #AmyConeyBarrett’s nomination. People needed relief YESTERDAY! #StimulusNow #HeroesAct https://t.co/XfXJuJXWgV"
5,RT @RepCohen: #Trump’s rallies “left a trail of coronavirus outbreaks in his wake.” #Pence's staff has the #WhiteHouse's second cluster of…
6,Trump and McConnell and Republican Senate have wrongfully gained two federalist society cleared #SupremeCourt seats. This will affect  #women #LGBTQ #healthcare #environment . I will work for justice for our #Constitution . #SupremeCourtConfirmation https://t.co/ZVuZoTdop8
7,"A reminder that #Trump is in court RIGHT NOW trying to dismantle the #AffordableCareAct. 
 
Please be aware that #ACA open enrollment runs Nov. 1 - Dec. 15. Starting today, people can preview/compare 2021 health care plans and prices on https://t.co/7NStRpCFwi."
8,"#Trump’s rallies “left a trail of coronavirus outbreaks in his wake.” #Pence's staff has the #WhiteHouse's second cluster of infections. Trump is a threat to his own aides and supporters. #TrumpIsKillingAmericans
 
https://t.co/gkgeY2Z5lt"
9,@jbbailey919 Agnostic to who wins.Just like great games and great heroics.Hope it goes 7.Otherwise Wednesday night is a wash. #Worldseries #MLBPostseason
10,RT @RepCohen: The Intelligence Director Who Is Undermining Trust and Truth https://t.co/rBMhThichy As a colleague on House Judiciary his on…
11,"RT @RepCohen: Cost of a state-wide mask mandate in #Tennessee: $0
 
Cost of Gov. Lee’s latest ad campaign on masks: $1 million of coronavir…"
