,Tweet
0,"#HalloweenIsHappening &amp; this year, even in the midst of #COVID19, there are many fun, creative ways to celebrate while staying safe &amp; healthy!
 
👇👇👇 https://t.co/OhLC2HGAG5"
1,"For so many of the most vulnerable, this pandemic has created barriers to obtaining critical Social Security assistance— making day-to-day living nearly impossible. 
 
This isn’t the first time I’ve spoken about a need for SSA efficiency, &amp; it won’t be the last. My letter below👇 https://t.co/cr2afdxJI6"
2,"Senate Rs have proven that destroying the ACA (and ending protections for millions w/ pre-existing conditions) is much higher on their agenda than #COVID19 relief.
 
We need to be prepared to legislate like the health care of 20M+ people depend on it. Because, frankly, it does. https://t.co/2OWHjiifEE"
3,The new Medicare payment policies come with some benefits for patients—but there are issues that may cause #PA07 providers to face big reimbursement cuts. Cuts during a pandemic &amp; a physician shortage hurt health care workers &amp; limits patients’ access to care. Congress must act. https://t.co/5fCm84qaFs
4,"In this pandemic, we’ve seen first responders serve our communities in inspiring &amp; selfless ways– &amp; the bipartisan bill I intro’d will make sure we have accurate info about the quantity, location, &amp; training of first responders to help us stay prepared for future emergencies.👇 https://t.co/MZsTwkvCW6"
5,"Our emergency nurses have been on the front lines of this pandemic since day one—working tirelessly to protect us.
 
Today, on #EmergencyNursesDay, I want to share my deepest gratitude for their dedication, bravery &amp; perseverance—not only in the midst of crisis—but every day. https://t.co/Don1isE4gW"
6,"Want to keep yourself and others safe &amp; healthy on Election Day but also want to ensure that your vote is accurately counted? 

Check out how to successfully cast your mail-in ballot here⬇️
https://t.co/1DtLZL3ARE"
7,"Today we honor #WorldMentalHealthDay. Whether it’s securing emergency mental health services for our veterans, or funding mental health care resources in schools, I am working to make sure that no one fights #MentalHealth battles alone.
 
Mental healthcare is healthcare."
8,"Ahead of #WorldMentalHealthDay tomorrow, I’m asking YouTube to improve upon efforts they’ve already made to help prevent suicide among adolescents. Through commonsense safeguards that protect families across the country, we can help save lives. Our full letter below👇 https://t.co/aEEIc5oeJj"
9,"Last month, I joined members of the PA delegation in sending a letter to @HHS &amp; @SecAzar asking for answers on the unacceptable decision to remove testing infrastructure from our state. 
 
We need a testing plan. Now. https://t.co/eYReHErPtC"
10,"We’re can’t re-open our economy without easily accessible #COVID19 testing. Full stop. 
 
My @EdLaborCmte colleagues &amp; I are calling for full testing funding, clear &amp; consistent testing guidelines, &amp; protections for frontline medical workers.
https://t.co/r2fpTHsmvG"
11,"When we were sworn in, my colleagues and I took the same oath — regardless of our political party. We promised to protect &amp; serve the people who elected us. 
We owe it to the American people to put real economic relief above partisan politics. 
https://t.co/z4OSbe5ZY9"
12,"RT @PennsylvaniaGov: Thank you to all Pennsylvanians who continue to wear masks, social distance, and practice good health habits. 

Your d…"
13,"Are you a non-filer who hasn’t received a stimulus check? Good news! The IRS has extended the deadline for non-filers to register for Economic Impact Payments (stimulus checks).
The new deadline is November 21. 
More info below👇
https://t.co/yzzimbFvg0"
14,"This has been and will be a major priority for me.  Too many people suffer without help. Too many families destroyed by MH issues. 
#stopthestigma 
#mentalhealthmatters
#mentalhealthisphysicalhealth https://t.co/2nhjwWJgDo"
15,"💉I promise I’m smiling under this mask!
#PA07 has stepped up to protect public health in 2020 with masking up &amp; social distancing– &amp; we can’t slow down this flu season. Please remember to talk to friends &amp; family about the importance of getting a flu shot this year. https://t.co/IMKtH2LCoC"
16,"I am thinking of the President and First Lady today and wishing them a speedy recovery. Please, everyone, take this virus seriously. Wear masks, social distance, and do not go out if you have symptoms."
17,"#COVID19 has taken an economic toll on everyone— &amp; survivors of domestic violence are particularly vulnerable. I’m calling on the IRS to help survivors who didn’t receive stimulus checks because they were intercepted by an abusive partner.
 
Our letter below👇 https://t.co/HjifbbFtvp"
18,Federal funding for the Children’s Health Insurance Program (CHIP) faces a sharp cut in less than a week. It’s ridiculous that partisan politics are coming before the health of children in the middle of a pandemic. The House &amp; Senate need to join me NOW to pass the CHIPPER Act. https://t.co/M09e9o6SbV
19,Small businesses are the backbone of our economy – and we know how many of them have struggled as a result of #COVID19. which is why I'll continue to work w/ my colleagues on both sides to ensure they have the resources they need. https://t.co/CGzIo7BfJl
20,".@HHSGov’s decision to divert testing supplies from PA is unacceptable. In the middle of a pandemic, labs and hospitals need every resource to keep up with the demand for #COVID19 tests. That’s why my PA colleagues and I are calling on @SecAzar for answers.

Our letter below.👇 https://t.co/Sr5jG6M1mf"
21,"There are only 7 more days to complete the #2020Census and help our community get the funding for health care, transportation, schools, affordable housing, and higher education we deserve.  

Make your voice heard and #GetCounted at https://t.co/T7cJ00EKS8. https://t.co/a1C9d7OaRC"
22,"I want every young person in #PA07 who feels judged or alone to know: You will never be alone. 

Last week, I was thrilled to see the House prioritize youth mental health &amp; pass #DannysLaw – a bill I proudly cosponsored. We must take this issue out of the shadows &amp; #EndTheStigma. https://t.co/45ethwLDoK"
