,Tweet
36,"What should veterans do if they think they have #COVID19?

Veterans should call the El Paso VA before visiting at 915-564-6100 or MyVA311. VA clinicians will evaluate symptoms and direct to appropriate providers for further evaluation and treatment.

https://t.co/kfYuMoIkIq"
37,"RT @ElPasoTXGov: An all-time high of 1,161 new COVID-19 cases and 104 delayed testing results by the State are being reported this morning…"
38,"RECORDATORIO: Pruebas gratuitas de #COVID19 están disponibles en El Paso para personas sintomáticas y asintomáticas. 

Para hacer una cita, visita https://t.co/T4aARwHgaj. https://t.co/2SpOcGu3Zh"
39,RT @UTEP: The new drive-through state testing site on campus will provide a dedicated UTEP line. Read more in a message from @UTEPPresident…
40,".@GregAbbott_TX's decision to discriminate against our LGBTQ+ community and people with disabilities is shameful.

Instead of making it more difficult for Texans to get help during #COVID19, we must ensure everyone is treated equally and has access to the resources they need. https://t.co/VTifYhAesl"
41,"Our community is seeing a record-breaking surge of COVID-19 cases, and now is not the time to let our guards down.

We must do our part and help slow the spread. 

Remember to: 
😷 Wear a face mask
🧼 Wash hands
🚶🏽‍♀‍Practice social distancing
🚫 Avoid large crowds https://t.co/huQjqhfbxt"
42,"RT @ElPasoTXGov: This morning, 670 new COVID-19 cases and 55 delayed testing results by the State are being reported for a total of 8,820 a…"
43,"If you’re having trouble paying rent due to economic hardships caused by the COVID-19 pandemic, you may qualify for eviction protection. 

#KnowYourRights and visit https://t.co/ODdRrIX7e8 to learn more. https://t.co/fEaTGeanfv"
44,"Even during a health and economic crisis, @realDonaldTrump is trying to kick millions of Americans off SNAP.

While this court ruling is a win, we must continue fighting to ensure struggling families are able to put food on their tables. #HandsOffSNAP https://t.co/fHzdvUvs9a"
45,RT @IRSnews: Parents who don’t usually file a tax return may still be due an Economic Impact Payment – that’s $1200 PLUS $500 per child. He…
46,"EL PASO: Protect yourself and loved ones, get your flu shot today!

@EPTXFire and @ElPasoTXGov Public Health are offering free vaccines for everyone six months and older today at the El Paso Zoo parking lot from 12 pm – 6 pm.

Learn more👇🏽
https://t.co/zFprCZ32dp"
47,"RT @CDCgov: #WearAMask correctly to help prevent the spread of #COVID19 to others. 😷
When in public or around others not living in your hou…"
48,"RT @ElPasoTXGov: 666 new COVID-19 cases and 43 delayed testing results by the State are being reported today for a total of 8,564 active ca…"
49,"RECORDATORIO: Pruebas gratuitas de #COVID19 están disponibles en El Paso para personas sintomáticas y asintomáticas. 

Para hacer una cita, visita https://t.co/WzuG1vXRl4 o llama al 512-883-2400. https://t.co/i9v2o1VipF"
50,"I introduced the Binational Health Strategies Act to empower the U.S.-Mexico Border Health Commission to protect the lives, livelihoods, and economies of our border communities and prepare our region to confront future public health threats.

Read more👇🏽
https://t.co/kYG1eHYqYQ"
51,"With over 219,000 American and 86,000 Mexican lives lost to COVID-19, our border communities urgently need a robust border mitigation, testing, and contact tracing plan."
52,"RT @ElPasoTXGov: 555 new COVID-19 cases and 13 delayed testing results by the State are being reported this morning for a total of 8,350 ac…"
53,"This is unacceptable. @realDonaldTrump's administration and many big banks prioritized wealthier companies over small businesses.

As a result and contrary to Congress’ intent, El Paso small businesses were shut out of coronavirus assistance. https://t.co/fiAirEkYGs"
54,"RT @ElPasoTXGov: The number of active COVID-19 cases in El Paso rises to 8,061 with 684 new cases and 14 delayed testing results being repo…"
55,"REMINDER: Free #COVID19 testing options available in El Paso to symptomatic and asymptomatic members of the community.
 
To make an appointment, visit https://t.co/WzuG1vXRl4 or call 512-883-2400. https://t.co/Cby3jgADnw"
56,"RT @ElPasoTXGov: This morning, 558 new COVID-19 cases and 24 delayed testing results by the State are being reported for a total of 7,628 a…"
57,"Since May, 8 million Americans have fallen into poverty.

Since May, @senatemajldr has been blocking the #HeroesAct – a desperately needed legislation to bring relief to the American people from the coronavirus pandemic and this deep economic recession.

https://t.co/aTNhUkHTqL"
58,"I was heartbroken to learn of the passing of Bishop Harrison Johnson - who always used his voice to empower others and speak against injustice.

My prayers and condolences go to his family and the Praise Temple Full Gospel Baptist Church ministry during this difficult time. https://t.co/fPpRjYrRzD"
59,"RT @ElPasoTXGov: 838 new COVID-19 cases and 16 delayed testing results by the State are being reported this morning for a total of 7,399 ac…"
60,"I’m proud to receive a perfect score of 💯 from @HRC in their Congressional Scorecard! 

Every El Pasoan deserves equality, no matter who they are or who they love. I’ll continue fighting for LGBTQ+ rights until true equality is achieved. 

https://t.co/9k6oDcJ9K8"
61,"RT @RepEscobar: El Paso:

|￣￣￣￣￣￣￣|
    Wear a mask
|＿＿＿＿＿＿＿|
        \ (•◡•) /
             \ /
              -
             / \"
62,"Amid a global pandemic, the CDC recommends that EVERYONE six months of age and older get a flu vaccination.

That is why my colleagues and I are asking @DHSgov to provide migrant children &amp; families in their custody with flu shots to mitigate health risks.
https://t.co/qE1UOJ0AFR"
63,"RT @CDCgov: Cleaning hands often, wearing a mask that covers your nose &amp; mouth, &amp; staying 6 ft from others are ways to slow the spread of #…"
64,"RT @ElPasoTXGov: An all-time high of 717 new COVID-19 cases and 20 delayed testing results are being reported today for a total of 6,887 ac…"
65,"TUNE IN: I’m joining my @HispanicCaucus and @ClimateCrisis colleagues to discuss #COVID19 and environmental racism’s impact on Latino communities. 

Watch here👇🏽
https://t.co/2VaRSL7QQm"
66,"RT @ElPasoTXGov: 353 new COVID-19 cases and 150 delayed testing results are being reported this morning for a total of 6,539 known active c…"
67,"RT @SenateDems: “Allowing President Trump to determine who fills the seat of Ruth Bader Ginsburg, a champion for women's rights &amp; a critica…"
68,"I’m deeply honored to receive the @PPFA’s Invencibles Award! 

This award will hold a place of pride in my heart and serve as a constant reminder for why I #StandWithPP in the fight to protect access to reproductive health, rights, and justice for all. https://t.co/A4d6nPRiX0"
69,"RT @ElPasoTXGov: This morning, 415 new COVID-19 cases and 35 delayed testing results by the State are being reported for a total of 6,325 a…"
70,RT @tornandra: BREAKING: Dramatic hospitalization increase as El Paso now has 313 hospitalizations -- coming within just 4 of the all-time…
71,"RT @ElPasoTXGov: 424 new COVID-19 cases and 11 delayed testing results by the State are being reported this morning for a total of 6,145 ac…"
72,RT @SenSchumer: These are the faces of Americans across this country who could lose their health care. We are telling their stories. This i…
73,"This #NationalComingOutDay, we celebrate the courage and power of Jennifer and countless others who everyday make the decision to live openly and authentically.

We see you. We hear you. We love you. ❤️🧡💛💚💙💜"
74,"For seven years, she fought hard in the courts and was able to win a landmark case that protects trans people across the nation from employment discrimination.

Jennifer’s coming out story was an arduous journey and in her own words, an affirmation of who she knew she was."
75,"RT @EPCountyJudge: After consulting with our Local-Health Authority, Dr. Hector Ocaranza and Mayor Margo, I have made the very difficult de…"
76,"RT @ElPasoTXGov: 541 new cases and 5 delayed testing results are being reported this morning for a total of 5,893 active cases and 28,499 c…"
77,"The stress and uncertainty surrounding the coronavirus health and economic crisis has deeply impacted our mental health.

This #WorldMentalHealthDay, reach out to somebody you know who may be struggling and let them know that they are #NotAlone.
 
https://t.co/ICU0HoLcGA"
78,RT @ElPasoTXGov: The number of active COVID-19 cases continues to rise with 546 new cases and 13 delayed testing results being reported thi…
79,"El Paso:

|￣￣￣￣￣￣￣|
    Wear a mask
|＿＿＿＿＿＿＿|
        \ (•◡•) /
             \ /
              -
             / \"
80,"Yo sé que las familias de El Paso quieren regresar a la normalidad, pero la pandemia aún no ha terminado.

El COVID-19 ha cobrado la vida de 545 paseños y no podemos bajar la guardia. Sigamos las recomendaciones del @CDCgov para protegernos.

https://t.co/yjdjPYUsIf"
81,"RT @ElPasoTXGov: If you test positive for COVID-19, remember to stay home and self-quarantine. Do not visit public areas or leave your home…"
82,"RT @ElPasoTXGov: This morning, 418 new COVID-19 cases and 7 delayed testing results by the State are being reported for a cumulative total…"
83,"RT @TexasTribune: Early voting starts in Texas in 5 days on Oct. 13.

We’ve compiled a guide to help you find out who is on your ballot and…"
84,"I know El Paso families are eager to get back to normal, but we must remember that the pandemic has not ended.  

COVID-19 has cost the lives of 541 El Pasoans. We must remain vigilant and continue to follow @CDCgov guidelines to protect our community. 

https://t.co/4aZiQ8O85V"
85,RT @ElPasoTXGov: 523 new COVID-19 cases and 14 delayed testing results by the State are being reported this morning for a cumulative total…
86,RT @ElPasoTXGov: The number of active COVID-19 cases reaches an all-time high in El Paso with 398 new cases and 4 delayed testing results b…
87,"RT @TexasTribune: Early voting starts in Texas in 7 days on Oct. 13.

We’ve compiled a guide to help you find out who is on your ballot and…"
88,"RT @HASCDemocrats: Chairman @RepAdamSmith on our military leadership quarantining after potential exposure to COVID-19:

https://t.co/RU33S…"
89,"RT @ElPasoTXGov: This morning, 236 new COVID-19 cases and 1 delayed testing result by the State are being reported this morning for a cumul…"
90,"Please don’t take advice from this super-spreader.

He can’t recognize that COVID-19 is a dangerous and deadly virus that has cost the lives of nearly 210,000 Americans – including 534 El Pasoans. Follow @CDCgov guidelines, wear a mask, and protect yourself and others. https://t.co/vOmqKVVl9x"
91,RT @cheddar: .@RepEscobar (D-TX) shares her thoughts on President Trump's COVID-19 battle and the behavior of the administration during it.…
92,"RT @ElPasoTXGov: Four deaths, 218 new COVID-19 cases and 6 delayed testing results by the State are being reported this morning for a cumul…"
93,"RT @ElPasoTXGov: This morning, 358 new COVID-19 cases and 5 delayed testing results by the State are being reported for a cumulative total…"
94,RT @SenSchumer: The decision to recess the Senate for 2 weeks after at least 3 GOP Senators have tested positive for COVID makes clear that…
95,"RT @ElPasoTXGov: One death, 200 new COVID-19 cases, and 7 delayed testing results by the State are being reported this morning for a cumula…"
96,"Despite the advice of disease experts, the Trump administration ignored the science and pressured the @CDCgov to use its emergency powers to close the border.

This decision has further undermined our asylum system and denied refuge to nearly 150,000 children and adults. https://t.co/9jGH0iGaHJ"
97,RT @RepMalinowski: Conspiracy theories that falsely blame secret cabals or marginalized groups for society’s ills have long fueled prejudic…
98,"While @realDonaldTrump has access to the most excellent medical care in the world, we must acknowledge that too many Americans can’t afford to stay home, miss work, or pay for COVID-19 medical care.

We must continue fighting for them and bring relief to lessen their pain."
99,"Wishing the President, the First Lady, and the 300,000 Americans diagnosed with COVID-19 this week a speedy recovery.

We must remember that the best way to prevent this terrible disease is to wear a mask, social distance, and follow @CDCgov guidelines."
100,"RT @ElPasoTXGov: The cumulative total of COVID-19 cases rises to 24,999 with 329 new COVID-19 cases and 4 delayed testing results by the St…"
101,"NEWS - The House just passed an updated #HeroesAct that provides the resources needed to combat #COVID19 and support El Pasoans: 

✅ Provides another round of direct payments
✅ Restores unemployment benefits
✅ Extends PPP
✅ Allocates $28B for a vaccine &amp; $2B for more PPE https://t.co/IIFFNGs7vP"
102,"Getting a flu vaccine this season is more important than ever. 

Protect yourself and loved ones, get your flu shot today! @EPTXFire and @ElPasoTXGov Public Health are offering free vaccines to eligible El Pasoans. Learn more👇🏽

https://t.co/QxntJFZDc9"
103,"RT @epbizstrong: Si tiene una empresa pequeña en El Paso que ha sufrido dificultades económicas durante la pandemia del COVID-19, hay vario…"
104,"RT @HispanicCaucus: WATCH: Recap of @HispanicCaucus discussion on disproportionate harm of COVID-19 on Latinos.
 
""clearly we have an extra…"
105,"During the deadliest global pandemic of our generation, @GovAbbott should be looking for ways to increase access to the ballot box -- including drop boxes.

This has absolutely nothing to do with election security and everything to do with voter supression. https://t.co/bKESQJFmIl"
106,"RT @ElPasoTXGov: Three deaths, 211 new COVID-19 cases, and 9 delayed testing results are being reported this morning for a cumulative total…"
107,"“It’s going to disappear. One day, it’s like a miracle, it will disappear.”

“99%” of COVID19 cases are “totally harmless.”

“We now have the lowest Fatality (Mortality) Rate in the World.”

@realDonaldTrump's lies are the biggest threat to America.

https://t.co/NgzFga52PW"
108,"RT @HispanicCaucus: Today, the @HispanicCaucus led a vitural conversation with Dr. Fauci and top health experts about the disproportionate…"
109,"It was great meeting with Consul General Eric Cohan to welcome him again to our border community. 
 
The El Paso-Juarez region faces many unique challenges and has been deeply impacted by COVID-19. I'm looking forward to combating these challenges with the @USCGCdJuarez. https://t.co/dhfLZiQ0e2"
110,"“Clearly we have an extra problem, one that we can begin to address now by making sure that the resources regarding testing and immediate access to care are focused on distribution of resources to Latinx communities.”

- Dr. Anthony Fauci
https://t.co/ETsx8pwEQ0"
111,"“This virus is taking away a whole generation of mothers &amp; fathers and brothers and sisters...who are young kids...And it occurred to me that what we’re seeing really is the historic decimation among the Hispanic community by the virus”

- Dr. Peter Hotez https://t.co/OTlm6yWDul"
112,"RT @HispanicCaucus: .@RepEscobar: I’ve been calling for a binational COVID strategy.

“We have a saying in El Paso that when Juarez sneezes…"
113,"RT @ElPasoTXGov: Two deaths, 273 new COVID-19 cases, and 3 delayed testing results by the State are being reported this morning for a cumul…"
114,"Going out? Stay safe and follow @CDCgov guidelines to protect yourself and our community from #COVID19:

😷 Wear a face mask
🧼 Wash hands
🚶 Practice social distancing
🛑 Avoid large crowds
For more tips 👇🏽
https://t.co/X5251WpWlA https://t.co/rDtRo0xgxW"
115,"RT @ElPasoTXGov: Two deaths, 256 new COVID-19 cases, and 9 delayed testing results by the State are being reported this morning for a cumul…"
116,"RT @AmericasVoice: .@60Minutes exposé: Trump directed $2 billion border wall contract to a crony who builds wall sections that fall down
ht…"
117,"NEWS – This Wednesday 9/30 at 10:30 a.m. ET, the @HispanicCaucus will host a virtual conversation with leading experts about #COVID19 and its disproportionate impact on Latino communities like El Paso. 

Register now to join ⬇️
https://t.co/PmJLmdmZtq https://t.co/Ei32wnNoUd"
118,"An important story re: long-term health implications of COVID-19.

It's especially relevant as @realDonaldTrump &amp; Republicans rush to approve a SCOTUS nominee who would eliminate healthcare coverage for millions during the pandemic.

COVID-19 will be a pre-existing condition. https://t.co/qgN92ZnAUT"
119,"RT @JoaquinCastrotx: What's at stake with the Supreme Court?

@GovAbbott is suing to kill the Affordable Care Act and strip away health car…"
120,"RT @ElPasoTXGov: The cumulative total of COVID-19 cases rises to 23,905 with 116 new COVID-19 cases and 5 delayed testing results by the St…"
121,"What he says vs. What he does.

After years of sabotaging Americans’ right to healthcare, @realDonaldTrump is trying to fool us with a bogus executive order while doubling down on his efforts to strike down the lifesaving protections of the ACA.
https://t.co/5yBS3B1v3v"
122,RT @ElPasoTXGov: The number of COVID-19 active cases continues to increase with 177 new COVID-19 cases and 3 delayed testing results being…
123,"This is heartbreaking. El Pasoans can help the Gaytan family by joining the search tomorrow at 8 a.m. at Red Sands.

Anyone who may have information on this case should call (915) 212-4040 or Crime Stoppers of El Paso at (915) 566-8477.

https://t.co/p2Dk7eBMFv"
124,"The nomination of Amy Coney Barrett to the Supreme Court defies @realDonaldTrump and @SenateGOP own stated principles and Senate precedent. 

Everything is at stake: healthcare, reproductive rights, gun violence prevention laws, and more."
125,"This #SmallBusinessWeek I’m celebrating the Main Street businesses that make up the backbone of El Paso.

The COVID-19 crisis has proven the importance of small businesses and I’m committed to supporting policies that help our entrepreneurs recover.   
https://t.co/9GJPg3HPcH"
126,"Had a great Virtual Cafecito with El Paso veterans! 

We discussed my commitment to repatriate deported veterans and my work to support those who bravely served our nation and ensure that servicemembers, military families, and veterans receive all the benefits they have earned. https://t.co/4HDzAAmrcv"
127,"RT @ElPasoTXGov: Seven deaths, 154 new COVID-19 cases, and 27 delayed testing results by the State are being reported this morning for a cu…"
128,"This week the #NotInvisible Act and #SavannasAct passed the House!
 
I’m proud to support my colleagues @RepDebHaaland and @NormaJTorres on this effort. We’re one step closer to ending this horrifying epidemic of #MMIW. 
 
https://t.co/QwBpSgLC3T"
129,"RT @ElPasoTXGov: Eight deaths, 162 new COVID-19 cases, and 31 delayed testing results by the State are being reported this morning for a cu…"
130,"RT @HouseJudiciary: WATCH IT LIVE: @HouseJudiciary Committee Holds Hearing on #ImmigrantsAreEssential Workers During COVID-19
https://t.co/…"
131,"RT @ElPasoTXGov: The number of deaths due to COVID-19 in El Paso reaches 500 with 6 additional deaths being reported this morning.

171 new…"
132,"Yesterday, @realDonaldTrump said that COVID-19 “affects virtually nobody.”

Today, our nation passed the grim milestone of 200,000 deaths from the virus. That is 200,000 real lives, 200,000 real families, and a nation in grief and pain. But to President Trump they are nobody. https://t.co/8qUrZ6J3cz"
133,"RT @ElPasoTXGov: Three deaths, 167 new COVID-19 cases, and 2 delayed testing results by the State are being reported this morning for a cum…"
134,RT @TheAtlanticFest: At #TheAtlanticFest @RepEscobar discusses health care strategy and the pandemic https://t.co/rbh7JHy4tA
135,"WATCH NOW: Join me at the #AtlanticFest for a conversation with @andersen about the future of the ACA and the implications of COVID-19 on our communities and health care system.

Tune in👇🏽
https://t.co/2lq1AC5zxq https://t.co/zsCQ3jh8TK"
136,"RT @ElPasoTXGov: Two deaths, 174 new COVID-19 cases, and 2 delayed testing results by the State are being reported this morning for a cumul…"
137,"Ayuda a detener la propagación del #COVID19 siguiendo las recomendaciones del @CDCgov:
 
🏡 Quédate en casa si estas enfermo
😷 Usa mascarilla
🧼 Lávate las manos
🧽 Limpia y desinfecta
 
Mas información👇🏽
https://t.co/oapK6ll5Wj https://t.co/QwFUWNHTaZ"
138,"RT @ElPasoTXGov: Two deaths, 107 new COVID-19 cases and 40 delayed testing results by the State are being reported this morning for a cumul…"
139,"You can help stop the spread of #COVID19 by following 
@CDCgov guidelines to protect yourself and others.
 
🏡 Stay home if sick
😷 Wear a face mask
🧼 Wash your hands
🧽Clean and disinfect surfaces
 
For more tips👇🏽
https://t.co/B9QY3NOYFm https://t.co/6yiz8ESSGM"
140,"RT @ElPasoTXGov: Three deaths, 126 new COVID-19 cases, and 24 delayed testing results by the State are being reported this morning for a cu…"
141,"RT @SpeakerPelosi: As America approaches 200,000 lives lost to the coronavirus, it is clearer than ever that we must enact the #HeroesAct.…"
142,"Our nation has lost a giant. 

Justice Ruth Bader Ginsburg was a pioneer and trailblazer who fiercely advocated for gender equality and women’s rights. The life and legacy of the Great Dissenter will forever be celebrated and honored in American history."
143,"The stress and isolation during the #COVID19 pandemic are causing a profound impact on our mental health. Now more than ever, we must come together and check in on our friends and family.

If you need help during these hard times, call @800273TALK. https://t.co/65ZPaXtjyu"
144,"Today, on #POWMIARecognitionDay, let’s honor and recognize the sacrifices of those in our military who were taken prisoner or missing in action. Their service and bravery will never be forgotten. https://t.co/EZVUaj4D98"
145,"Happy 73rd birthday to the @usairforce!

I’m grateful to our brave men and women who serve our nation in the Air Force.

Thank you to El Pasoan Chief Master Sergeant Benjamin Miranda for sharing this photo. #AFBDay https://t.co/dkCCG4sFnZ"
146,"RT @ElPasoTXGov: Five deaths, 96 new COVID-19 cases, and 5 delayed testing results by the State are being reported this morning for a cumul…"
147,"Our nation was founded by immigrants that have enriched our culture and communities. 

Today on #CitizenshipDay and #ConstitutionDay, let’s honor those who have come before us and promote citizenship so that immigrants can participate in our democracy. #Citizenship4All https://t.co/m84JKJaKIg"
148,"RT @ElPasoTXGov: Five deaths, 99 new COVID-19 cases, and 14 delayed testing results by the State are being reported this morning for a cumu…"
149,REMINDER: Free #COVID19 testing options are available in El Paso to symptomatic and asymptomatic members of the community. For more information visit https://t.co/WzuG1vGgtw. https://t.co/w5faaRuUK5
150,"I’m deeply saddened to hear about the passing of Master Sergeant Roy Aldridge, a Korean War veteran who was held as a POW in 1953 and was an important member of our veteran community.

I’m sending my condolences to his family during this difficult time.

https://t.co/cL9Os6Po8f"
151,"Our veterans who have risked their lives and suffered the wounds of war should not be denied care.

Today, I introduced two bills that will ensure no veteran is left behind and ensure they receive the adequate care they need.

Read more👇🏽

https://t.co/i3spiXSyku"
152,"Specialist Vanessa Guillen – and all servicemembers – deserve justice, and should not fear for their safety at home. 

We must respond to this moment of reckoning with new solutions to tackle the epidemic of unchecked sexual harassment and assault in our military.

Tune in👇🏽 https://t.co/5swFhoNrW2"
153,"RT @ElPasoTXGov: The cumulative total of COVID-19 cases rises to 21,965 with 114 new COVID-19 cases and 25 delayed testing results by the S…"
154,"Latinos are on the frontlines of the #COVID19 pandemic, providing food on our tables, teaching our children, and saving lives as health care workers and first responders.

This #HispanicHeritageMonth, let’s recognize that the contributions of Latinos are more essential than ever. https://t.co/WGLrOxRLVj"
155,"TUNE IN 💻 🎧 as I join @mattyglesias, @DLind, and @cjane87 for a recording of @voxmedia’s podcast The Weeds to discuss #COVID19 and its effect on our border communities.👇🏽 https://t.co/DXKhcXAmjZ"
156,"Today, as a part of #TribFest20, I’m joining @mattyglesias, 
@DLind, and @cjane87 for a recording of @voxmedia’s podcast The Weeds to discuss #COVID19 and its effect on our border communities. 

Tune in today at 11 am MT!👇🏽
https://t.co/ZqJvqVEZfg https://t.co/ioB6DCMMEU"
157,"RT @ElPasoTXGov: Two deaths, 85 new COVID-19 cases, and 10 delayed testing results by the State are being reported this morning for a cumul…"
158,"This #HispanicHeritageMonth, as we uplift and celebrate the culture, contributions and resilience of our Latino communities in El Paso and across the country, we must address the structural economic and health inequities exposed by the #COVID19 pandemic.
 
https://t.co/OU2SnIMlwu"
159,"RECORDATORIO: Pruebas gratuitas de #COVID19 están disponibles en El Paso para personas sintomáticas y asintomáticas.

Para más información, visita https://t.co/WzuG1vXRl4. https://t.co/OGTtBEGe5K"
160,"RT @HispanicCaucus: Meatpacking workers: Plants are not safe due to COVID-19

Businesses: OSHA's guidance was too little, too late

Deaths…"
161,"RT @ElPasoTXGov: One death, 95 new COVID-19 cases, and 15 delayed testing results by the State are being reported this morning for a cumula…"
162,"For El Paso, a #2020Census undercount of just 1% would result in the loss of $8.1 million. That’s less money for our schools, hospitals, infrastructure, and much more. 

We only have 1️⃣6️⃣ days to be counted. Go to https://t.co/TOBviSJYYd and get counted!

https://t.co/eMPR6Lm2xa"
