,Tweet
0,"RT @RepTimRyan: No matter your health coverage, EVERY American should have access to COVID testing. ⬇️
https://t.co/wQ8Jl9TiBG"
1,Today I joined @RepPressley in a letter to Bureau of Prisons: Stop Impeding Stimulus Payments for People Who Are Incarcerated https://t.co/4LvIy7IZKE
2,"RT @SethAMandel: Germany shutting bars but paying them to close with a definitely lockdown end date, plus keeping schools and daycare cente…"
3,8 days before an election with 2 appointed Senators and the nerve to adjourn while not remotely showing any interest in assisting the American people in a pandemic.  Speaks volumes...#11.03.2020 https://t.co/s3Dh8eVtn5
4,Some ppl equate courage with those that will volunteer to fight on the front lines for the freedom of this country.  Please for the sake of your fellow Americans - have that same courage to wear a mask. https://t.co/DHL3ws0gb4
5,There was time when it was demanded that a President went before the country and explain a new Healthcare law...HE DID THAT.  This POTUS can't get beyond soundbites. https://t.co/5dZEFhkdyC
6,RT @BarackObama: 102 never looked better! Grateful for all the folks like your great aunt who continue to show up and vote in this importan…
7,"To be clear, for those who don't have employer-based coverage the ACA has been a lifeline. The GOP doesn't want to replace it (they don't ever want to actually govern) they want to use it as a rallying cry.  Furthermore, it is a pound foolish to try to remove it during COVID."
8,"RT @RepKClark: #MitchMcConnell's relief plan:

No food assistance.
No rental assistance.
No child care.
No testing. 
No treatment.

So actu…"
9,"RT @RepRichardNeal: The White House had assured Democrats that they would accept our language on testing with a “light touch.” However, the…"
10,"RT @Brendan_Duke: This article is unbelievable. Here is our federal testing ""strategy"". Not only have thousands of people unnecessarily die…"
11,"RT @Cleavon_MD: Out of 329 million Americans, 63 million have filed for unemployment since the coronavirus pandemic began in mid-March. 

A…"
12,Food for thought...The VP is the head of the Coronavirus Taskforce.
13,"RT @ToniPreckwinkle: STARTING NOW: Tune in to https://t.co/Fw7Foc7QM8 to watch live as I join @CookCtyHealth, @RepDannyDavis, @janschakowsk…"
14,RT @AP: The Paris region is being placed on maximum virus alert as numbers of coronavirus infections are rapidly increasing. Bars will be c…
