,Tweet
0,"If you are struggling with your mental health during quarantine in any way, know that you are not alone. You can email dpbhnrp@health.nv.gov for a free, confidential chat. https://t.co/7P9ddPyEwH"
1,"Proud of @CNLV’s work with @NVEnergy and @SWGas to bring stability to nearly 5,000 households behind on payments due to COVID. I will continue fighting at the federal level to protect working families’ livelihoods throughout and after this pandemic. https://t.co/lsLxZEgn94"
2,RT @SNHDinfo: You have the power to help speed up #Nevada’s #COVID19 recovery. Download the #COVID Trace app. It alerts you if you’ve been…
3,COVID testing locations for now through October 31 have been updated. Check out the calendar below to see where you can get tested 👇 https://t.co/kA6GYaPA54
4,@ClarkCountyNV is providing rental assistance to those struggling due to COVID. Find out if you’re eligible and learn more about how to apply: https://t.co/OdAti77kjS
5,"#TeamHorsford was honored to attend the tree dedication for LVMPD Lt Erik Floyd, who our community lost to COVID in July. Lt Floyd worked tirelessly for injured officers and their families and has left an unforgettable legacy in our community. https://t.co/q1MFQHjMG2"
6,RT @NVHealthLink: REMINDER📣 @nevadadoi wants to remind those who have a health insurance plan through #NVHealthLink or insurance sponsored…
7,"RT @SNHDinfo: What’s in your pocket? A key to help #Nevada fight #COVID19! The COVID Trace app is a free, easy-to-use app that helps fight…"
8,The flu and COVID should not be part of what makes Halloween spooky! Tips for a safe and fun night 👇 https://t.co/5SkSAvmxOr
9,Getting a flu shot protects yourself and those around you who are unable to get vaccinated themselves. #ShowFluWhosBoss by making an appointment at the number below! https://t.co/Fay1Gj7ypN
10,"RT @NVHealthLink: October is #BreastCancerAwarenessMonth 🎀  See how you can support this cause by visiting https://t.co/nV8sLrN7TG. 
Also -…"
11,One of the many devastating effects of this pandemic is increased rates of mental health issues. Call or share the number below for free and confidential support 👇 https://t.co/IWUkFp4qq2
12,"As measures to prevent the spread of COVID have kept people at home more, spotting signs of family abuse is more important than ever. Learn more about how to do so and provide support: https://t.co/3GH3U1KmDS"
13,"Wearing masks protects ourselves and our neighbors by reducing the spread of COVID, but only if we wear them properly. https://t.co/a04KbEr2Tc"
14,RT @SNHDinfo: Check our COVID-19 calendar for updated #COVID19 testing sites at https://t.co/a9DXo09PEn. Testing is recommended for both sy…
15,COVID has left countless LGBTQ+ folks vulnerable to additional pressures. @HRC_NV put together this guide with info and resources relevant to members of the LGBTQ+ community: https://t.co/pZcwVziyvi
16,"The ACA has saved countless lives. Today, I participated in a @WaysMeansCmte hearing on protecting the ACA and ensuring Nevadans have health coverage during this pandemic.

https://t.co/MddBFeA1ma"
17,"🚨 GRANT ALERT: Small businesses and nonprofits in Nevada can now apply for a Pandemic Emergency Technical Support Grant. Click below to learn more about the grant and what materials you need to apply.

https://t.co/CEUwZyHRDI"
18,".@COVIDOversight has revealed that the Paycheck Protection Program implemented policies that shut out minority-owned businesses. Going forward, we must prevent needless barriers for relief funds for underserved and vulnerable small businesses.

https://t.co/Dq25Y92GRW"
19,"A federal court struck down an administration rule to cut SNAP benefits from 700,000 people. Now is not the time to take food away from hungry Nevadans who are struggling to get by during this pandemic that has wrought havoc on our economy. #HandsOffSnap
https://t.co/vg2APqYTxY"
20,School meals are critical to kids’ health and ability to engage in the classroom. I am committed to ensuring every child has access to healthy meals. #NSLW https://t.co/SjxDPTRmyK
21,RT @CNLV: Who should get tested for #COVID19? Check out the answers below. https://t.co/oW6lKZ4gIV
22,"This pandemic has resulted in increased rates of mental illness across the country. If you or someone you know is having trouble coping, these tips and resources may help: https://t.co/J9lbX3XtBy https://t.co/ZnXjTQdfz7"
23,RT @CDCgov: #DomesticViolenceAwarenessMonth is especially important for those experiencing violence during the #COVID19 pandemic. If you or…
24,"Nearly 200,000 Nevadans are out of work and are struggling to get by. I will keep fighting for real COVID-19 relief for all Americans.

https://t.co/xhGRKYSqvB"
25,RT @NVHealthRespon1: Federal rental protections from eviction remain in place after the expiration of Nevada’s statewide moratorium on Octo…
26,"RT @ClarkCountyNV: Public Invited to In-person, Virtual Town Hall to Discuss Pandemic-related Housing Issues Monday, Oct. 19 https://t.co/i…"
27,"Bullying has detrimental effects on kids’ mental health, compromising their ability to learn in a safe environment and in many cases their physical health. This #StopBullyingDay, learn more about how to prevent, stop, and address bullying:

https://t.co/1G5LOc1etp"
