,Tweet
0,"Latina women must have equal pay for equal work: the whole dollar, not 55 cents on the dollar of what white men make. #LatinaEqualPayDay"
1,"Donald Trump has gotten:

-$885 million in subsidies for his real estate empire
-$287 million of his debt canceled
-A $72.9 million IRS tax refund
-Free health care at a 100% government run hospital

Yes. Trump l-o-v-e-s socialism for himself, rugged individualism for the rest."
2,"If Trump could get $287 million of his debt canceled for his bogus real estate deals, please don't tell me we can't cancel the student debt of 45 million Americans who committed the ""crime"" of getting a college education."
3,"I am going down to the Senate floor to vote AGAINST the nomination of Amy Coney Barrett.

We should not be voting on a Supreme Court justice—we should be voting on major COVID19 relief to protect working families.

We will make this the top priority of a Democratic Senate. https://t.co/nIEOlwPuAr"
4,"COVID-19 deaths:
United States: 225,000
Population: 328.2 million

COVID-19 deaths:
Canada: 9,963
Japan: 1,716
Australia: 905
South Korea: 457
Vietnam: 35
New Zealand: 25
Taiwan: 7
Total deaths: 13,108
Total population: 364.6 million

Donald Trump: ""It is what it is."" Pathetic."
5,"Here's how absurd our healthcare system is:

In the U.S., it costs $2,000 a month for Truvada, an HIV-prevention drug, but just $8 in Australia.

The greed of the pharmaceutical industry is killing Americans.

No American should pay more than $200 a year for prescription drugs."
6,It's an outrage that Senate Republicans are ramming through a radical Supreme Court nominee who will strip healthcare from 23 million Americans during a pandemic while doing nothing to provide economic relief to millions of working-class Americans who desperately need our help.
7,"Maybe—just maybe—the most essential people in our economy are not hedge fund managers.

If our farmworkers fall ill, we go hungry. We must put an end to their exploitation and provide free health care, paid sick leave, and good wages—regardless of immigration status. https://t.co/xc4ogU0mNA"
8,"This is what oligarchy looks like:
 
During the pandemic, while 12 million Americans lost health insurance and 54 million are food insecure, 644 billionaires became $931 billion richer and now own almost twice as much wealth as the bottom 50%. Yes. We need to tax extreme wealth."
9,"No, Mr. President. Dr. Fauci has not been a ""disaster."" He has been an extraordinary public servant. You have been a disaster.

We will not solve the COVID crisis until we have a president who believes in science—not one who regurgitates right-wing conspiracy theories. https://t.co/SJkiMFUmfJ"
10,"Is this a democracy or an oligarchy? Sheldon Adelson, a multi-billionaire, is contributing $176 million to elect candidates who represent the rich and powerful.

Billionaires should not be buying elections. We must overturn Citizens United and move to public funding of elections. https://t.co/IsNgHQT5rw"
11,"No, Mr. President. You're not ""pro-life"" when you attempt to throw 23 million Americans off their health insurance and eliminate protections for pre-existing conditions. You're not ""pro-life"" when 68,000 Americans die each year because they can't afford to go to a doctor on time."
12,"For the last 4 years, Trump has said exactly the same thing. Unfortunately, he's a pathological liar &amp; the only plan he has is to repeal the ACA, take healthcare away from 20 million and end protections for pre-existing conditions. That's 1 more reason why Trump must be defeated. https://t.co/sFWkxSMjSV"
13,The last thing the Senate should be doing right now is considering an extreme right-wing Supreme Court nominee who would strip health care benefits from over 20 million Americans and take away protections for preexisting conditions. No confirmation until after inauguration. https://t.co/JlRyRVOVXP
14,The only thing the Senate should be doing right now is voting on a stimulus package to provide immediate economic relief to working class Americans— not ramming through a Supreme Court nominee who will strip health care from 20 million Americans in the middle of a pandemic.
15,"Let’s be clear: Donald Trump is either a tax cheat who pays less in income taxes than the average worker, or a bad businessman who has lost money year after year—likely both. https://t.co/N65OFA6ELS"
16,Science is real and masks save lives. Period. This administration must be held accountable for the sickness and death it has caused the working people of America. https://t.co/0xizbfaL3f
17,"Trump promised he was going to provide ""health insurance to everybody.""

But every single year he has been president the number of uninsured children in America has gone up. Now he's attempting to throw 20 million Americans off health insurance in the midst of a pandemic. SAD!"
18,"The founders of Amazon, Facebook &amp; Google increased their wealth by $162 billion during the pandemic, while the companies they control enjoy monopoly power. It's time to break up big tech, tax the wealth of billionaires and create an economy that works for all of us, not the 1%."
19,"It would've cost the typical American over $100,000 to receive the same care Trump received for free at Walter Reed. In the richest country on earth, every American should be able to receive the same quality health care as Trump. Health care is a human right, not a privilege."
20,"There are more confirmed coronavirus cases in the White House than was the case today in Taiwan, New Zealand and Vietnam – countries with a combined population of 124 million. We cannot continue to have a president who rejects science and whose reckless behavior endangers lives."
21,"My bill to tax 60% of the wealth gains billionaires made during the pandemic would increase Trump's taxes by $240 million &amp; provide healthcare to all. Instead, Trump paid just $750 in taxes &amp; received 100% government funded healthcare he ridicules as ""socialized medicine."" Sad."
22,"Nearly 20,000 Amazon workers contracted coronavirus, while Jeff Bezos continues to deny paid sick leave and hazard pay to his workforce.

How did Mr. Bezos, the wealthiest man alive, do during this pandemic? He increased his wealth by $85 billion since March. Truly disgusting. https://t.co/LMknPEaq7S"
23,"It's been 8 months since the start of the pandemic. Tens of millions of Americans remain unemployed, uninsured and hungry.

This is an emergency. The Senate must act now to provide $600 a week to unemployed workers, $2,000-a month to the working class, and expand Medicare to all. https://t.co/LOVf5GnXRK"
24,"Health care is a human right—not a privilege, not an employee benefit. #MedicareForAll"
25,"It is 2020. Native American women must have equal pay for equal work: the whole dollar, not 60 cents on the dollar of what white men make. #NativeWomensEqualPay"
26,"Are you ready for a radical idea? Billionaires in the United States should not be paying less in taxes than nurses, teachers, firefighters and truck drivers.

It's time to tax the $845 billion in wealth gains 643 billionaires made during the pandemic and expand Medicare to all. https://t.co/3GvFDKlb5G"
27,"After mismanaging a deadly pandemic, Trump and Senate Republicans now want to ram through a Supreme Court nominee who will vote to destroy the Affordable Care Act, kick millions off their health care, and eliminate protections for preexisting conditions.

An absolute outrage. https://t.co/fRFktIeKrI"
28,"The American people are sick and tired of brutal police killings without consequences. It’s time to fundamentally reform our racist and broken criminal justice system, end qualified immunity and hold police officers accountable. #BreonnaTaylor"
29,"While Trump believes we can't afford to extend $600 a week to 30 million unemployed workers, he had no problem giving a $688 million bailout to defense contractors like Rolls-Royce not to build more masks and more gowns, but to build more warships and more drones. How Pathetic. https://t.co/RcE4L4h9SB"
30,"Trump downplayed the threat of coronavirus for political gain. He told the American people this deadly virus would disappear.

As a result of his lies and rejection of science, 200,000 people in this country have died. https://t.co/EqW6lwtpWy"
31,"Every week during the pandemic:

643 billionaires became $32 billion richer.

The total income of the bottom 82% of workers went down by $3.7 million - combined.

Our job: Tax the obscene wealth gains billionaires made during the pandemic and expand Medicare to all."
32,"$4.7 billion a day.

$32 billion a week.

$141 billion a month.

$845 billion over 6 months.

That's how much 643 billionaires in America made during the pandemic, while 30 million Americans don't have enough food to eat. Yes. It's time for austerity for the billionaire class."
33,"If we can afford to give $740 billion to the Pentagon, please don’t tell me we can’t afford to eliminate homelessness in America and cancel the rent during a pandemic. Instead of more bombs and more missiles, we need more jobs, more rent relief and more affordable housing."
34,"RT @SenSchumer: Nothing is more fundamental to democracy than the integrity of our elections

Conspiracy theories can't be allowed to under…"
35,"We cannot stand by as conspiracy theories about mail-in ballots and disinformation about Election Day results undermine public trust in the voting process.

The Senate must act immediately to ensure the security of our elections. https://t.co/QoeVhjS9J0"
36,"At a time of massive wealth and income inequality, not only do we need to repeal all of the Trump tax breaks for the top 1% and large corporations, we need to tax the obscene wealth gains billionaires have made during the pandemic and expand Medicare to all."
37,"Today we remember the nearly 3,000 lives lost on 9/11 and the brave people who risked their lives to help that day. Those selfless acts of sacrifice show the very best of us as a nation, and we can honor that sacrifice by working to build a world of security and dignity for all."
38,"Instead of providing more corporate welfare to billionaires and large corporations, we need to provide more financial relief to the tens of millions of Americans who are hurting like they have never hurt before. https://t.co/iNA5pDH6WU"
39,"While Amazon raised prices by up to 1,000% on masks, soap &amp; toilet paper, Jeff Bezos became $88 billion richer and continues to deny workers paid sick leave &amp; hazard pay. That is morally obscene. Billionaires should not be profiteering off a pandemic. #TaxTheRich"
40,"The 2nd, 3rd &amp; 4th largest wildfires in California's history continue to rage. The sky on the West Coast turned red &amp; orange. Please don't tell me the Green New Deal is radical. What's radical is having a president in office who rejects science and calls climate change a hoax. https://t.co/SGuN6noKF7"
41,"How pathetic. While Senate Republicans tell us we can't afford to give $2,000 a month to the working class during the economic crisis, the COVID-19 ""relief"" bill they just released provides $161 million in corporate welfare to the coal industry during a climate emergency. https://t.co/TfusIjAvp4"
42,"The ""radical idea"" of universal health care is a reality in:

Australia
Austria
Belgium
Canada
Chile
Czech Rep.
Denmark
Finland
France
Germany
Greece
Hungary
Iceland
Israel
Italy
Japan
Netherlands
New Zealand
Norway
Poland
Portugal
S. Korea
Spain
Sweden
Switz.
Turkey
U.K."
43,"How in the world are people supposed to stay home safely during a pandemic when utility companies are shutting their water off?
 
We must restore service to families who've been disconnected, forgive all utility debt, and freeze future disconnections until this crisis ends. https://t.co/pyuV9sI01v"
44,"Sanctioning the International Criminal Court shows once again that Trump is on the side of authoritarians around the world. The United States should be working to strengthen international human rights standards, not targeting officials who uphold them. https://t.co/CwO3TrKc1x"
45,"12 million people lost their employer-sponsored health insurance during this pandemic. Meanwhile, health insurers like Anthem, Humana, and UnitedHealth doubled their profits from last year.

Medicare for All means never losing your health insurance if you lose your job. Period."
46,"When politicians say that climate change is not real, it’s not just that they’re lying.

It’s not just that they’re rejecting science.

They are turning their backs on the people of Louisiana, who are dealing with the catastrophic impacts of climate change today. https://t.co/94vbWA8gtb"
47,"Never forget. While Trump came within 1 vote in the Senate from taking away health insurance from 32 million Americans, his administration had no problem handing out billions in corporate welfare to the pharmaceutical industry – the most profitable industry in America."
48,"The people of Louisiana are now facing 4 emergencies:

⚠️ A massive hurricane
⚠️ COVID-19
⚠️ Environmental racism
⚠️ A massive petrochemical fire

It's time to take on the fossil fuel industry, end environmental racism and provide these communities with all the help they need."
49,"The Green New Deal is not radical, but let me tell you what is:

A president who rejects science and calls climate change a hoax while unprecedented hurricanes batter the Gulf, wildfires rage in the west, an 800-mile derecho destroys towns and the Arctic melts.

That's radical."
50,"The fact that Jeff Bezos became the world's first $200 billion man at a time of unprecedented human pain and suffering is morally grotesque.

No. Billionaires should not be allowed to make $800 billion during a pandemic.

Our job: Tax the rich and expand Medicare to all. https://t.co/6qPvbB8avT"
51,"Remember the state of the economy before the pandemic:

—Half of Americans lived paycheck to paycheck
—40% of adults didn't have $400 for an emergency
—87 million were uninsured or underinsured
—41 million workers made less than $15 an hour

No. That was not a ""great economy."""
52,"$5,200,000,000 a day.
 
$36,600,000,000 a week.
 
$731,800,000,000 in 5 months.
 
That's how much the collective net worth of 467 billionaires grew during a pandemic that has cost 30 million jobs and 176,000 lives.
 
It's time to tax billionaires and guarantee health care to all."
53,"The Postmaster General needs to resign or be removed from office now. We need a Postmaster General who will work overtime to ensure the prompt delivery of mail—not a top Trump campaign contributor who is undermining the Postal Service and slowing down the mail.

DeJoy must go. https://t.co/oV2xkJYXiF"
54,"The world is rapidly becoming more unhealthy and unsafe right in front of our eyes. If we don't act soon, we will see more devastating fires, more extreme weather disturbances, and massive human suffering. We can't afford to wait any longer. We need the Green New Deal now. https://t.co/N0mEzfg5gT"
55,"By imposing a 60% tax on the $731 billion in windfall gains 467 billionaires made during the pandemic, we could guarantee healthcare as a right to all for an entire year. It's time to make billionaires pay and expand Medicare to all. https://t.co/SkSOBLGYFZ"
56,"What a fraud. If you want to ""save"" the Post Office, remove the Postmaster General you installed who is trying to sabotage and privatize it, and support Congress' efforts to adequately fund it. https://t.co/TqZLwHgDVX"
57,"This is what a rigged economy looks like. While 5.4 million Americans recently lost their health insurance, the top 12 billionaires in our country are now worth over $1 trillion. That is morally obscene. We need to tax the rich and expand Medicare to all. https://t.co/w1ADGMTawG"
58,"In this pandemic, millions are relying on their medicine and Social Security checks to arrive on time.

Trump’s attack on the Post Office is truly a matter of life and death.

We will stand up, fight back, and protect our Postal Service. https://t.co/gA2qtfV3JG"
59,Grocery store workers put their lives on the line every day to keep us fed during this pandemic. They are heroes. They deserve more than empty gestures from the corporations exploiting them—they deserve hazard pay and the protective gear they need. https://t.co/8IpWMTt5Pr
60,"Black women must have equal pay for equal work: the whole damn dollar, not 62 cents on the dollar of what white men make. #BlackWomensEqualPayDay"
61,"College athletes are workers. It is long past time they be treated like it. That means fair wages, safe working conditions, health care, owning their name and image, and collective bargaining rights. https://t.co/yV14d1XMKX"
62,"States are working to get this virus under control despite the Trump administration's incompetence.

The federal government must step in to provide everyone in America three high-quality, reusable masks free of charge.

Masks for All can help states get this virus under control. https://t.co/mkP8ZIZG4P"
63,"RT @DemocraticAGs: Democratic AGs know the importance of wearing masks. 

It's not about politics. Masks save lives. 

Steps like passing t…"
64,"Trump's handpicked Postmaster General—who just happens to be his major campaign contributor and investor in USPS competitors—is trying to sabotage the Postal Service.

He should either resign or be removed from office. Immediately.
https://t.co/X5rJhMbwCD"
65,"70% of all voters support #MasksForAll, including 65% of Republicans.

This is not about partisan politics. Providing free masks to all will bring the virus under control, restart the economy and save lives.
https://t.co/ye64YsyOXl"
66,"No one with cancer should have to beg for money on GoFundMe.

No one should die because they can't pay for insulin.

No one with coronavirus should be afraid to see a doctor.

We must tax billionaires' pandemic profits to make health care a right for all. https://t.co/AUvxC5cXpk"
67,"Thousands of people in Puerto Rico were denied the right to vote yesterday.

To ensure every vote is counted during this pandemic, we must protect the Postal Service and mail-in ballots and make sure local governments have the money they need to run safe, secure elections."
68,"The insurance companies and the drug companies have spent billions to protect their obscene profits by lying to the American people about Canada’s universal health care.

Together, we will defeat their greed and guarantee health care as a human right. https://t.co/rNQ8QGrZbi"
69,"We are going to tax Jeff Bezos, Elon Musk, Mark Zuckerberg, and the other billionaires' outrageous pandemic wealth accumulation so we can provide health care to all our people. https://t.co/wKe4zeb8fw"
70,"In the midst of a global pandemic, President Trump’s lawless deportation and detention regime continues to target the most vulnerable. We must invest in our immigrant communities, not pour more money into ICE, CBP, and private detention centers. https://t.co/prPlG5Mnvv"
71,"This man's hospital bills for coronavirus cost $1.9 million.

Meanwhile Mark Zuckerberg's wealth just surpassed $100 billion.

During this crisis, we must tax billionaires' pandemic profits in order to guarantee free health care for all. https://t.co/klRe4o2p6S"
72,"What kind of society do we live in where tens of millions go hungry and jobless while 467 people—the richest 0.001% of America—each accumulate $5 billion a day during this pandemic?

We're going to #MakeBillionairesPay to provide health care to our people. https://t.co/WMgWNuv7z9"
