,Tweet
0,"RT @COVIDOversight: The richest country in the world should not have to ration hospital care.
 
Americans are dying needlessly because inst…"
1,"Today, Tuesday, October 27, is the last day to request an absentee ballot. This year, all New Yorkers can request an absentee ballot, due to COVID-19. Request and track your absentee ballot here: https://t.co/L4OcS3ylze"
2,"Thank you to @RepRaulGrijalva for leading this letter, asking for an investigation into serious insider trading allegations against hedge funds who were involved in Puerto Rico’s debt crisis. https://t.co/vbjl3ax3HB"
3,.@nycHealthy has created a guide for voting safely during the pandemic: https://t.co/HbrnXHhsC1
4,"As we close out Hispanic Heritage Month, we are grateful for the generations of Latino immigrants, activists, workers, activists, and trailblazers who paved the way for us. Our heritage is that struggle – to make America a place where all of us can belong. #HHM https://t.co/tQF7qUeNit"
5,"Tonight at 7PM ET, @RepAOC is hosting her monthly town hall for NY-14 constituents. The focus will be housing and environmental justice. We will be joined by 
@repblumenauer, whose Oregon district has been deeply affected by recent wildfires. Watch here: https://t.co/h8mpYBSUCf"
6,"To help stop the spread of COVID-19, Governor Cuomo launched COVID Alert NY, an exposure app that will alert you if you were in contact with someone who has COVID-19. This app does not track your location &amp; is completely anonymous. Download the app here: https://t.co/G38jY1yFa8"
7,"Latino children are the likeliest to require hospitalization from COVID-19, being *8 times* as likely to be hospitalized as white children. This #HHM, we must protect our communities, especially our children. https://t.co/OTHs0XctdK especially-black-and-hispanic-children"
8,"If you live or work in zips 10465 10462 or 11374, the State is urging you to get a COVID test. These tests are experiencing COVID clusters. Find a test, including rapid sites, here: https://t.co/nQvJXT5yPX"
9,.@NYCSchools launched an online map updating families and the public on which school buildings have active confirmed cases of COVID-19 and which require either temporary classroom or full-building closures: https://t.co/6xZI1huNvh
10,"To all those in NY-14 who observe Yom Kippur, may you have an easy and meaningful fast. G’mar Chatima Tova."
11,New Yorkers who are currently unemployed can apply to be a paid poll worker without losing their unemployment benefits.  Sign up here: https://t.co/gpMrulxuhK
12,"More than 50% of Americans have reported that COVID-19 has a negative impact on their mental health. If mental health conditions are left untreated, tragic consequences like suicide can occur. If you need help in these hard times, call @800273TALK."
