,Tweet
0,"RT @scdhec: DHEC Testing Events 10/29: Goose Creek, Hanahan, Lancaster, Marion, Myrtle Beach, Newberry, North Augusta, Rock Hill, Seneca, S…"
1,"Grateful to be named a Guardian of Small Business which is awarded to members of Congress who vote with small business on related legislation. 

Small businesses are the backbone of our economy and I am grateful to work for small businesses in South Carolina. #smallbizguardian https://t.co/zJ5F6uMHc0"
2,"Today is National Day of the Deployed, a day for all Americans to especially recognize those who are currently serving or have served our country. https://t.co/XUNTrcH5LV"
3,"I am thankful to @realDonaldTrump for launching #OperationWarpSpeed to develop a vaccine faster than in the history of any virus to keep our families healthy and safe.

https://t.co/jrLPwN2izI"
4,Thank you to @scdhec for hosting today's meeting with @CDCgov Director Dr. Redfield in Columbia. Grateful to be a part of this discussion with our national and state leaders and to discuss the current and future impacts of COVID-19 on the public health of our communities. https://t.co/kdPfV10ih1
5,"The September Jobs Report was the fifth month in a row of unemployment decline since the start of the coronavirus pandemic and 661,000 jobs were added. I am grateful for this continued recovery. https://t.co/6FJtHuaXNv"
6,RT @scdhec: Use the new search tool on https://t.co/JPpRPtVjnW to find DHEC testing sites. DHEC testing is free and contactless and results…
7,"October is #BreastCancerAwarenessMonth, a time to especially remember those who lost their lives to this horrible disease and those who survived. I am thankful for this time of awareness in hopes of finally eradicating this disease. https://t.co/yCS14NHSM0"
8,"Grateful to lead this letter in support of our SC teachers. We already know that COVID-19 has caused a disruption in student learning, and instead of using valuable time to reaffirm that fact with a test, we should be using that time to address student needs through instruction. https://t.co/r1BSTskYbh"
9,"Last week, I joined my Republican colleagues to announce our #CommitmentToAmerica. Our 1st commitment is to RESTORE our way of life. This means we will:

🇺🇸Defeat the virus &amp; keep America healthy
🇺🇸Ensure the safety &amp; security of communities
🇺🇸Preserve our constitutional freedoms"
10,RT @KellyNashRadio: Sat morn at 11 on the J&amp;K show we get a COVID update from @sallypipes &amp; a DC update from @RepJoeWilson on @1035WVOC You…
