,Tweet
0,Americans deserve a Supreme Court Justice who will not legislate from the bench. #ACB will interpret our Constitution and laws as written. Soon we will #ConfirmACB and #FillTheSeat. https://t.co/eyYjWcBjcg
1,RT @Daily_Torch: .@RepDLamborn: “The coronavirus pandemic should not serve as an excuse to restrict the access of religious clergy for pati…
2,"RT @SteveScalise: 🚨🚨 Today Chuck Schumer and Senate Dems once again BLOCKED a clean COVID relief bill.

Don't let them blame @realDonaldTru…"
3,Nancy Pelosi &amp; Chuck Schumer have blocked targeted COVID19 relief more than 40 times.  @realDonaldTrump has come to the negotiating table while Speaker Pelosi continues to hold aid to the American people hostage. We must provide relief to struggling workers &amp; businesses. https://t.co/0uc5GJed5f
4,"(1/2) #BigTech companies like Twitter &amp; Facebook are blatantly censoring information &amp; they must be held accountable. Political censorship must be condemned, and Tech companies who attempt to interfere or meddle in the 2020 election must be stopped. #TwitterCensorship"
5,"Pelosi does not have the power to unilaterally invoke the 25th Amdt. Her latest attempt continues a trend by Dems, who refuse to accept that @realDonaldTrump won the 2016 election. She failed in impeachment. She is a failed Speaker. She should be removed.

https://t.co/tUWAAUTYc7"
6,"(2/2) #COVID19 legislation should provide targeted aid to Americans struggling with the ongoing pandemic. This is why I signed the discharge petition from @HerreraBeutler, which would bypass Nancy Pelosi and provide #PPP funds to small businesses throughout Colorado."
7,"RT @SenCoryGardner: I am confident that Judge Barrett is a highly qualified jurist who has thought deeply about the Constitution, the role…"
8,Excited to sign @Heritage_Action's #PolicePledge. I will always #BackTheBlue and those who keep our communities safe. Calls to defund the police are dangerous and must be refuted at every turn. https://t.co/LTxfIyMUYg
9,"Today's vote was nothing more than a partisan ploy orchestrated by House Democrats weeks before an election. It is clear that the #CCP has acted in bad faith, allowing this virus to spread across the world. We must join @realDonaldTrump and hold China accountable."
10,"Viruses we name by location:
-Rocky Mtn Spotted Fever
-West Nile
-MERS
-German Measles
-Lyme Disease 
-Jamestown Canyon Virus 
-Japanese encephalitis
-Ebola
-Spanish Flu
-Philadelphia Yellow Fever 
-Zika

Viruses you are not allowed to name by location:
-Wuhan Virus"
11,"This is great news for our hardworking farmers &amp; ranchers who now will be able to sell their products to more consumers around the world. This move opens the door for even deeper economic and trade cooperation with Taiwan in the future. 

 https://t.co/3nhZTE4ihF"
12,"America is a land full of heroes. I’m thankful for our nation’s first responders, veterans, nurses, doctors, and every individual who helps keep our country great."
13,"Incredibly, Dems just voted against @HouseGOP legislation to provide additional funding for COVID testing, vaccine development, the PPP &amp; law enforcement. Dems have been focusing on a debunked postal service conspiracy theory instead of helping the American people."
14,"Until now, Israel has had no diplomatic relations with Gulf Arab countries. Unlike Biden, who capitulated to the Iranian regime, @realDonaldTrump has done what no other Administration has been able to do, begin the process of peace in the Middle East"
15,Today’s news continues to prove why Colorado is a hub for innovation in aerospace. Congrats to all the Coloradans who contributed to the @Boeingspace @usairforce X-37B win of this year’s Collier Trophy. @US_SpaceCom @SpaceForceDoD https://t.co/tGI4jyUM2k
16,RT @realDonaldTrump: Congrats to Colorado who will be receiving $14.9M in federal infrastructure funds from @USDOT. Happy to support bus se…
17,RT @rep_stevewomack: ICYMI: House Dems voted against an amendment to sanction China for trying to hack America’s COVID-19 vaccine research.…
18,"This is why I joined @GOPLeader on his legislation, the Defend COVID Research from Hackers Act, which would punish those who seek to steal our #COVID19 vaccines and treatments. We cannot allow the #CCP to get away with stealing American intellectual property any longer. https://t.co/BraVNyp0Hf"
19,"The destruction of our nation must stop. Rioters have now torn down a memorial honoring five firefighters who died in the 9/11 terrorist attack. ⁦⁦@realDonaldTrump⁩ is correct, we must restore law and order.  https://t.co/zoswDHYA0d"
20,Reminder: This is the same Joe Biden that called @realDonaldTrump's #COVID19 travel restrictions on China xenophobic. https://t.co/Ld2IjreMnI
21,"I'm waiting for more info &amp; a full briefing on the possibility of bounties being placed by Russia on U.S. soldiers.
However, the NYT were the people who started the Russian collusion hoax. Now they want us to believe their ""reporting"" that @realDonaldTrump ignored these bounties."
22,"(1/2) Today, Pelosi brings the ""very important"" issue of D.C. statehood up for a vote. This unconstitutional power grab is nothing more than a chance to gain 2 new socialist senators who will attack our: #2A rights &amp; pro-life values. 

This is the swamp at its absolute worst."
23,"I'm very concerned about the harmful effects of keeping our economy closed: declining mental health, growing substance abuse &amp; the loss of our livelihood. I trust Coloradans to evaluate risks &amp; take appropriate safety precautions. We must reopen our country."
24,"I had a wonderful time with commissioners and several small business owners in Chaffee Co today. Mountain counties are leading the way in reopening our economy and will serve as a blueprint for the rest of CO. Together, we will come out of this pandemic, stronger than before. https://t.co/EfWUU2EGnn"
25,"Thank you Teller County Commisioner Norm Steen and Sheriff Jason Mikesell for meeting today, to talk about the process of safely reopening. Folks here have done a great job slowing the spread of COVID-19 and are ready to bounce back to a healthy, thriving economy! https://t.co/gIL25HC19X"
26,"June 6, 1944, was D-Day. A day that changed World War II and the world. 

Today, we remember and honor the brave men and women who sacrificed their lives that fateful day, for our nation and our freedom. https://t.co/6e7W2ruo1U"
27,"At 7 pm MT, I will be joining folks at the @TruthLibertyAWM Conference to talk about the many ways I worked to help various non-profit organizations in our community, serve those in need during the COVID-19 pandemic.

Watch here: https://t.co/Um6jTwyl3T"
28,"New York Times staff are angered that they ran an Op-Ed from @SenTomCotton regarding the safety of our country. 

However, they had no complaints running a propaganda piece from the deputy leader of the Taliban who was wanted for killing American citizens."
29,.@realDonaldTrump is making the right decision to cut ties with the WHO. The #CCP has total control over the WHO and even criticized @POTUS's decision to halt travel with China. Taxpayer money should not go to an institution that delivers China's misinformation.
30,.@PressSec is correct. Twitter is more concerned with fact-checking @realDonaldTrump than the mass amounts of propaganda coming from the #CCP. They have continued to spread disinformation regarding the coronavirus.
31,"Join me in saying a prayer of gratitude for those who have given their lives so that we may live freely. Every freedom that we enjoy has been faithfully secured by the brave men and women of the U.S. Air Force, Navy, Army, Coast Guard, and Marine Corps. #MemorialDay2020 https://t.co/4HasZfctu8"
32,Today @realDonaldTrump said that places of worship are essential. I led a letter to @senatemajldr with 25 of my colleagues calling for liability protections for houses of worship. We must ensure that our faith leaders do not have to worry about the legal costs of #COVIDー19. https://t.co/CpX7700WBm
33,I co-led a letter with my CO colleagues to @realDonaldTrump encouraging continued support for our @NationalGuard. They have been critical in executing our pandemic response efforts &amp; I thank them for their tireless work. We must ensure they receive the benefits they have earned. https://t.co/Q1zzDSKJXo
34,"$80 million that should have gone to small business owners who have families to feed, employees, and rent to pay. PPP loans were created to help get small businesses through this pandemic, not to fund the abortion industry. This is absolutely wrong. 

https://t.co/ycCvEju8jp"
35,"Thank you @realDonaldTrump for your leadership. The WHO has covered up for China’s negligence &amp; let #COVID19 spread across the globe. Their missteps have left millions infected &amp; led to economic catastrophe. Before receiving funds, the WHO must stop pandering to the #CCP. https://t.co/0doeVMTvPj"
