,Tweet
0,We all know the restaurant industry and small businesses are being hard-hit by this pandemic. That's why I’m in downtown Galax talking with local restauranteurs and small business owners on a plan to keep Virginia's restaurant industry and small businesses running. https://t.co/BFJB2PmSp2
1,"Teachers are doing heroic work amid #COVID. Creating conditions for in-person learning should be a priority. I’m in Martinsville w/ leadership from the @NewCollegeInst, Martinsville Schools &amp; Henry County Public Schools to discuss reopening safely &amp; increasing broadband access. https://t.co/xKUHk9a3HJ"
2,"Before #COVID, we knew that broadband access was a precondition to full participation in the digital economy. But with this crisis, we’ve seen that it’s even more than that – it’s a lifeline. I’m in S. Boston w/ @MBCVA, discussing how to expand broadband services in rural VA. https://t.co/3OfeBQ2u5S"
3,"I’ve been getting calls, emails, even DMs on my social platforms from Virginians asking when Congress will take action to combat this crisis since this administration gave up. We need to focus on passing a comprehensive #COVID relief bill that'll help folks through this pandemic. https://t.co/WTVwSvKioE"
4,"With #COVID relief negotiations continuing, Virginians remain affected by the health &amp; economic crisis. I’m in Staunton w/ actors, board members, &amp; staff from @shakespearectr &amp; @SMF_classical to discuss my plan to help the theatre &amp; live music industry workforce. #SaveOurStages https://t.co/frfONsv4Qe"
5,"During #COVID, we've seen a dangerous drop in preventive care screenings and vaccinations. My bill, the #GetCareAct, will ensure patients &amp; health providers better understand safe approaches to essential check-ups.

Pleased to announce it's been endorsed by the @AmerMedicalAssn. https://t.co/mxGSoJKLZk"
6,#COVID has had an unprecedented toll on our economy &amp; even the most dedicated business owners have gotten creative to keep their businesses afloat. That’s why I started the day in Leesburg w/ @RepWexton to hear from local tourism industries &amp; discuss a plan for economic recovery. https://t.co/M3mC6DxWG7
7,"RT @SenBooker: In the middle of a pandemic, Donald Trump &amp; Senate Republicans are continuing their fight to take away health care from mill…"
8,"During #COVID19 vaccinations have dropped sharply – risking the health of millions of children. I’ve intro’d the #GetCareAct to educate Americans on the importance of preventive care and I'm proud to support @UNICEF, @Gavi, @ShotAtLife on their work to #ProtectVaccineProgress."
9,"Because of #COVID19, vaccination coverage is dropping to levels last seen in the 1990s and putting millions of children at risk. I'm proud to support the efforts of @UNICEF, @Gavi, @ShotAtLife, and other global health partners to #ProtectVaccineProgress."
10,RT @SenSchumer: Vice President Pence cannot come to the Senate because of his exposure to multiple COVID-positive staffers. His purely cere…
11,"Last week, Sen. @timkaine and I took questions from Virginians who could lose their health care coverage if the Senate rushes through a Supreme Court nomination less than two weeks before the election. #WhatsAtStake 
Watch it here: https://t.co/d4glzGy3eV https://t.co/wP4BmlTU72"
12,"For several years now, I have emphasized the importance of empowering researchers, who are frequently the first to identify and track new social media platforms' abuses.
https://t.co/l2HNahrST5"
13,"Margie is a caregiver for Alzheimer’s and lives with preexisting conditions. If the #ACA gets repealed, she and millions of other caregivers around the country could lose their healthcare. That’s #WhatsAtStake for caregivers like Margie.
 
Hear her story: https://t.co/iF4gp7Py3Q"
