,Tweet
0,"Like all timely ballots across the country, ballots from servicewoman and men overseas—who risk their lives to defend our freedom—must be counted. Just as in every other American election for generations, every vote must be counted, and results take time to certify. https://t.co/IiKiStkSnh"
1,"The US has passed another sad milestone, 90,000 new COVID-19 cases per day, almost one a second. We are at 9 million total cases and almost 230,000 deaths, with no sign of slowing. And where is the Trump administration? Surrendered to slowing the infection.https://t.co/ldMF0JoelW"
2,"Join @JoaquinCastrotx and me tonight, 7 PM, via @News4SA for a Domestic Violence Awareness Town Hall hosted by @SAMetroHealth and @DV_Commission. We’ll speak alongside survivors + community leaders about the work needed to break cycles of violence.

Watch: https://t.co/bI9ZcnQHV6 https://t.co/XRxJtz0kWn"
3,"RT @JoaquinCastrotx: Domestic violence is a public health crisis in San Antonio—and it’s a shadow pandemic during COVID-19.
 
I’m joining @…"
4,"Tune in today at noon for a legislative panel discussion hosted by @DV_Commission and @SAMetroHealth with my colleague @JoaquinCastrotx and me as we speak about the work needed to break the cycle of violence.

Watch here: https://t.co/GpvHoHHiA8"
5,"Texans lead the Nation in overcoming both GOP voter suppression + pandemic failures to save our democracy.

To make history, even more is needed from us all: voting early or dropping off one's ballot ASAP and helping everyone exercise their right to vote. https://t.co/NxlfyL1m1g"
6,"For voters who are hearing impaired in Bexar County, you can bring your own interpreter to polls. Those who cannot: you can visit Early Voting Clerk on 1103 S. Frio St 8 AM - 10 PM, today, Thurs, or Friday to receive video remote interpreter (VRI) service.
https://t.co/dsHjBInTM3"
7,The U.S. seven-day average of new daily COVID-19 cases recently hit the highest point ever. I have tracked Trump’s COVID deceit and dithering on this timeline: https://t.co/ldMF0JoelW
8,"As the United States breaks new case records and leads the world in coronavirus failure, Trump puts up a “mission accomplished” banner, functionally surrenders to the virus, and tells Americans to get used to this level of suffering and economic decline.

https://t.co/JPO50cqweZ"
9,"Gov. Abbott keeps fighting to keep voting as unhealthy as possible. Meanwhile, #VoteEarly between now and Friday night to avoid long lines. https://t.co/WIGs2giGTS"
10,"Growing COVID infection in Texas. The # is going up quickly. Saturday, we had total 6,125 infections; now we’ve already reached 7,055. 5,512 Texans are hospitalized.

This isn’t rounding the corner as Trump says—though it may be a complete circle back to a dangerous recent past. https://t.co/OwPh689nLj"
11,"While Trump gloats and lies, more Americans get sick and die.
https://t.co/R1c6tq80Ao"
12,"Senate Republicans moved fast, with the election underway and their members ill, to break their own precedent and pack the court with a new Justice to replace RBG—against her final wish.
 
On COVID relief? Silence and inaction since the House passed its bill in May.

Inexcusable."
13,"Facing these next few months, a bright spot is that simply wearing a mask could save your life or another’s.

Donning one not only to enter stores + schools, but also staying disciplined in doing so around anyone outside your household, can go a long way.

https://t.co/Xi5cvJjvlZ"
14,"🚨 For those who have not had to file taxes for 2018 and 2019 and have not received a stimulus payment, or did not receive payments for your dependents under age 17, you may still be eligible. Click here by November 21, 2020 to claim it:
https://t.co/bHvAU6achH"
15,"My part of the program focused on honoring local heroes on the frontlines of the COVID-19 pandemic and paying tribute to those we’ve recently lost. Manuel, Rabbit, Ramon, Johnny, and Lois overcame obstacles to contribute in diverse ways to our community."
16,"At the corner of 5th St. and Congress Avenue in ATX sits a new mural titled “Tu Dolor es Nuestro Dolor,” or “Your Hurt is Our Hurt.” This mural and the vigil last weekend, coordinated by @AustinLatinoCo1, commemorates the 227 Latinx Austinites we have lost to this awful pandemic. https://t.co/7n8Rsr6Pn3"
17,"Wishing and lying will not make the virus go away.

https://t.co/LdzfwBglfq"
18,"Calling all @txst Bobcats: This Monday, October 26, 
@TXSTHealthCentr is hosting a flu shot outreach event from 10 AM to 1 PM at the quad near the Bobcat statue. All patients must pre-register by calling 512-245-2161. https://t.co/ndc7qomqP0"
19,"📣STARTING SOON📣: This morning, October 23, @AusPublicHealth is hosting a PPE distribution event for older adults from 9 - 11 A.M at Conley-Guerrero Senior Activity Center (808 Niles St.). https://t.co/b5s59EiCoy https://t.co/k5U65ztWGi"
20,⚠️Trump cheerleads his Administration’s collusion with Texas' indicted AG Ken Paxton to end protections for pre-existing conditions and take away health care for millions—amid a pandemic sharply worsened by his failings. He admits Republicans STILL have absolutely no plan. https://t.co/1bS1HfZLa2
21,".@AusPublicHealth recommends anyone over the age of six months should receive their flu shot once/year. They will be distributing free flu vaccines this Saturday, 10/24, 8 AM to noon at Southeast Branch of Austin Public Library - 5803 Nuckols Crossing Rd. https://t.co/qUYsWFMVH6 https://t.co/UF4SNlAl7m"
22,"I sponsored the Save Our Stages Act to infuse $10 billion into independent music venues, which was approved this month by the House in the Heroes 2.0 package, with no help from House Republicans—who voted against this funding they nominally claim to champion."
23,"Those pages really do capture it: a health care record that’s blank and a big waste of space. Trump has had a full term, and he has done nothing but fight to destroy protections for pre-existing conditions in court.

Nothing to lower drug prices.

Nothing to end surprise bills. https://t.co/43rDKwDgSo"
24,"This Saturday, @AustinVoices will host Hopefest 2020 at Northeast High School from 9:30 AM to 1:30 PM. In this drive-thru event families can receive resources such as food, COVID-19 testing, and flu vaccinations. For more info: https://t.co/LkxrV7WBMS https://t.co/jz8INTQdJm"
25,"The Abbott Administration has now indicated that the vast majority of Texans will not receive the COVID-19 vaccine until July 2021 at the earliest—despite Trump’s rosy scenario that a vaccine is just around the corner.

https://t.co/z6n8m1KaNS"
26,"Local physician and my friend @UTHealthSA physician Dr. Fred Campbell was featured on @TexasStandard's Ask a Doctor, discussing the latest research about coronavirus spreading through aerosol particles. #WearAMask

https://t.co/Mn0F8tpxEB"
27,".@LaPrensaTexas highlights the disparities Latinos face regarding access to affordable healthcare. As this Administration continues to scheme to destroy protections for pre-existing conditions, we must protect families. 🩺 

https://t.co/fViwTmc1fz"
28,"The death toll keeps climbing and Trump keeps spreading lies about the pandemic—even as he hosts events that spread the virus itself.

The U.S. nears 220,000 deaths.

Keep track of his denial, delay and ongoing deception:
https://t.co/ldMF0JoelW"
29,"NOTE: This Friday is the last day to apply for a vote-by-mail ballot—though, if you are applying, you should do so as soon as possible. It is the safest way to vote for those who are qualified. Learn more: https://t.co/1IefQMV2jQ https://t.co/s9AkuAcuo8"
30,"“Since the start of the COVID-19 pandemic, domestic violence has been called its ‘shadow pandemic.’” Important column from Elaine Ayala on the ongoing work to combat domestic violence in San Antonio.

https://t.co/6xE58sGFoM"
31,"⭐️ REMINDER: Polling stations are open on Sundays. If you haven't already voted early or by mail, heading to the polls today is a good opportunity to join the thousands of Texans who’ve already made their voice heard.

Hours + locations in Bexar, Travis, Hays, Comal, + Guadalupe: https://t.co/GQ8GJwX4fT"
32,"Sen. Sasse, Trump’s own GOP footsoldier, finds a voice in the last hours of Trump Admin—summarizing some of his horrors + “accusing the president of bungling the response to the coronavirus pandemic, cozying up to dictators and white supremacists,” &amp; more. https://t.co/G18kMbWkT3 https://t.co/THhKy6sxUz"
33,"🚨 The very same day that Trump declared the virus “very much under control,” his advisors were privately warning about how bad conditions could become to some investor friends—who then rushed to “short everything,” betting on stock prices falling.
https://t.co/yOTq9vWNjv"
34,"Trump hides his taxes because, unlike most working Americans, he is a freeloader who doesn’t really believe in contributing his fair share—instead, he relies on the taxes other people are paying.

https://t.co/pYT9OwBphv"
35,"More Trump hypocrisy—stops new research that could save lives, but takes treatment that research led to. Hospitalized with the virus he downplayed, Trump jumped at treatment available to few &amp; exists because the cells it uses came before his research bans. https://t.co/FyV2iGBzuD"
36,"🚙 @CommUnityCareTX recently updated the sites and hours for COVID-19 tests. The Barbara Jordan site is currently being serviced but will be back open on Monday, October 19. Free, drive-up testing is accessible six days a week. 

📝Details: https://t.co/VxpvU9z2LS"
37,"San Antonio is pleased to have @OLLUnivSATX as a first-time early voting site to help make it easier for students and community members to access the voting booth. If you live near Our Lady of the Lake, mask up, social distance, and vote today!

https://t.co/GestZWrVAl"
38,"Finally, an attorney general with whom Bill Barr can *almost* favorably compare.

https://t.co/FbUgCQBBWz"
39,"More of the favored Trump policy on coronavirus: Pretend it doesn’t exist and ignore safety measures.

https://t.co/uHh0OLtCP1"
40,"RT @4TaxFairness: ""Meanwhile, working families who claim the Earned Income Tax Credit are more likely to get audited than the super-rich. O…"
41,"🚨 For an accurate count, we're counting on you: The census self-response questionnaire is still available. An accurate count of our community is critical to securing health care, roads, schools, &amp; so much more.

➡️You can complete it online immediately: https://t.co/LANKOiJD77"
42,"Families are caught in a two-pronged Republican attack: make it harder to vote and nearly impossible to get needed relief from a pandemic worsened by a White House and Governor’s Mansion leadership vacuum. Discussed with @dallasnews: 

https://t.co/Xdo7t2jpBI"
43,"Good to see Regina Estrada and the team at @JoesBakeryATX recognized for their community engagement efforts before and during this crisis. After the pandemic, I look forward to again visiting with friends at Joe’s over a chorizo plate.
https://t.co/PTPp9sgPoz"
44,"Taxpayers deserve access to a treatment whose development they funded, after it satisfies science-led safety standards.

It's always necessary, but here is urgent given Trump’s pressure. We need strong guardrails to protect safety, access, + affordability.
https://t.co/bybKLXbvXg"
45,"Native American tribes and indigenous communities have borne a disproportionate burden of this pandemic. Compounding factors—stemming from hundreds of years of injustices—have harshened the blow and the risk to the culture.

https://t.co/zSt0P4i8zD"
46,RT @RepLloydDoggett: Trump Admin continues playing a game of hide and seek with the Congress + the public. But your health must not be a ga…
47,"Trump Admin continues playing a game of hide and seek with the Congress + the public. But your health must not be a game. Stakes are far too high.

🎙Interviewed with @NPR on our congressional efforts to make sure Americans aren’t shortchanged on vaccines:
https://t.co/iIAD4WUvLi"
48,"Temporary relief from relentless suppression. Governor Abbott’s real concern is not drop boxes—but more and more Texans daily dropping Trump and his spineless enablers, who have together cost us all so dearly in our health, our economy, and our safety. https://t.co/Vuqbs9I7Hy"
49,"Starting this Monday, October 12, @CentralHealthTX   Hornsby Bend Health Center at 14312 Hunters Bend Rd. will be offering COVID-19 testing on Monday, Wednesday, and Friday from 8 AM to 5 PM.

📞 Make an appointment for COVID-19 testing or general care by calling 512-978-8881."
50,"RT @RepLloydDoggett: Well known as a super-spreader of hate, division, and false information about COVID-19, Trump has now apparently becom…"
51,"🚨 Tomorrow, Saturday, Oct. 10 9 -11 A.M., @AusPublicHealth and @CentralHealthTX will be distributing free masks and hand sanitizer at the Del Valle Community Center (3518 FM 973.)  https://t.co/UZnBRVUd3U"
52,"Trump rejects a virtual debate, where rules could be enforced by muting him—and in which others wouldn't be endangered by the virus.

He fears trying the kind of remote participation for an hour that millions of workers, schoolchildren, and teachers have had to do for months."
53,".@SenKamalaHarris, fmr prosecuting attorney &amp; CA AG, who some GOP have said is too tough on crime, was shamefully attacked by Trump. Showing again his fear and disrespect of powerful women + false claim from a President who appeases Putin—and, until his campaign, Communist China. https://t.co/EgmKF4T1IJ"
54,"This aspiring authoritarian has few other aspirations as he seeks to cling to power.

Unconscionably ignoring the crisis of Americans' health, safety, and economy that his COVID failures worsened. https://t.co/U15u3vCEAa"
55,"-He is trying to jam through an anti-health care SCOTUS Justice so he’ll succeed

-His exec order on this is meaningless

-Any “protection” he would offer would permit insurers to hike premiums by an unaffordable amount or include giant loopholes rendering protection meaningless https://t.co/qFpZnhRqxQ"
56,"Really sad to read of people deceived by President Trump that he will protect their health coverage for pre-existing conditions.

His Administration is in court 🚨right now🚨arguing to take away these protections.

https://t.co/jBuMm1VCtl"
57,"A look at Trump’s self-destructive, and borderline pro-virus, understanding of masks—even as most Americans started utilizing the tool months ago to help protect themselves + create safe ways to reopen.

One of the simplest, most effective tools we have.

https://t.co/TgQcZHSjjn"
58,"Competent, science-based leadership is crucial to ending this pandemic. Germany has less than 10,000 COVID deaths; the U.S. has 210,000 and rising.

Accounting for population, around 170,000 Americans could still be alive had U.S. taken real action.

Trump brags. Americans die."
59,"""Texas veterans who have borne arms to defend our nation now face exposure to dying at home, killed by a merciless, invisible enemy.”

➡️ Learn more on how to vote safely: https://t.co/1IefQMV2jQ https://t.co/QVUGgV6TCy"
60,"Veterans urge Texas gov to allow vets &amp; others to vote by mail:

“COVID-19 is Russian roulette: no one knows how the virus will affect them. By not opening vote by mail to all Texans, you force us each to pull the trigger and hope the chamber is empty.""

https://t.co/UAIuXVuedq"
61,"⬇️Nonprofits in Travis County can apply for grant funding as part of the County’s COVID relief funds. Applicants must be located in the County, provide at least half their services to County residents, &amp; serve residents who are disproportionately affected. https://t.co/rKAPHet1RL"
