,Tweet
0,"Join me on Saturday, October 31, 2020, as I, along with other esteemed health care professionals, will will be inducted as Fellows of the @AAN_Nursing. You can join the free live stream this Saturday, October 31 from 4:30 P.M. to 7:00 P.M. CDT here: https://t.co/8sLby37ICB"
1,"My heart is heavy as I send my condolences to the family of my good friend, DeSoto Mayor, Curtistene McCowan. She was a diligent and faithful leader who will be greatly missed. https://t.co/NpQ3kmr8yn"
2,"#HappyNavyDay  - Saluting all of the military personnel who have served, both past and present, in the United States Navy. https://t.co/1S229idaDM"
3,"The #COVID19 crisis has put a spotlight on what we've known for decades: our nation has failed to prioritize the needs of working mothers. We need real solutions for the 'she-session' brought from the pandemic, like the ones the House passed in the #HEROESAct #momsbailout"
4,"Join me this week in celebrating the 48th anniversary of the Clean Water Act. Since 1972, the Clean Water Act has safeguarded America’s lakes, streams, wetlands, and tributaries from pollution, and has protected public health. #CWA48 https://t.co/NoSrMrSRbX"
5,"ICYMI – two days ago, my bill the National Suicide Hotline Designation Act was signed into law, and this will make 988 the national dialing code for mental health emergencies by 2022! See my full remarks below: https://t.co/k23uk3ejFD"
6,"The #COVID19 pandemic is FUELING the housing crisis.
Millions of Americans are facing EVICTION.  #KnowYour Rights. Find out if you qualify for protection from eviction.
 
Visit https://t.co/sR33dL1sPm for more information. https://t.co/XkRs7NxEI9"
7,"Students of District 30, who are interested in participating in the Congressional App Challenge, please submit your applications by October 19, 2020. https://t.co/Mhgvnh02h2"
8,It was an honor to be among the women who received the Women of Wisdom Award today. Thank you to Darryl Blair with Elite News for this recognition. https://t.co/sutk3JQ0DY
9,"Today is World Mental Health Day!  Share how you are working to #endthestigma 
#MentalHealthMatters https://t.co/pf1S0uGavR"
10,Thinking of the President and First Lady as they both have tested positive for COVID19.  This virus should be taken very seriously - wishing them a full and speedy recovery.
11,"The Jobs and Justice Act focuses on poverty alleviation, housing, development, access to quality education, criminal justice reform, environmental justice, health equity, and voting rights. #JobsandJustice2020"
12,Wishing all who observe #YomKippur many blessings. https://t.co/MVYgYHxCZr
13,"Today we #WearOrangeMasks to mark 575 days since the House passed #HR8 and took action to help prevent gun violence. Amid rising gun deaths as people are sheltered at home, McConnnell continues to ignore this life saving bill. Long past time for him to take action. https://t.co/Q5V5qlu5fe"
14,To all who celebrate #RoshHashanah have a blessed new year! https://t.co/D3e03B3QJN
15,"The Pregnant Workers Fairness Act is a *bipartisan* proposal to finally secure strong and clear
protections for pregnant workers. No one should have to choose between their paycheck and a
healthy pregnancy. #LongOverdue https://t.co/GW6QjZ36uA"
16,"We’re facing two crises at once -- the COVID-19 pandemic and an addiction epidemic that is
claiming thousands of lives each year. This #RecoveryMonth, I’m wearing purple to show those
who are struggling that recovery is possible. https://t.co/jRAcTy8ld3"
17,"As Americans, we stand together on this day to remember the lives lost and to honor first responders who unselfishly sacrificed their lives to protect us. We will never forget! https://t.co/jxIWus4cjP"
18,"RT @FABBS: FABBS endorses legislation to support early career scholars during #COVID19 - the Supporting Early-Career Researchers Act. 

Tha…"
19,"Today, I had the pleasure of touring the Eddie Bernice Johnson Elementary School with @dallasschools Superintendent, Michael Hinojosa, and Principal, Umoja Turner. It was inspiring to meet with and hear from teachers who are excited about the upcoming school year. https://t.co/yAgDoi2ZHu"
20,"75 years ago, #WWII officially came to an end.  
On the occasion of this anniversary, as we remember those who fought and sacrificed their lives for our country, let us not forget those like Doris Miller, who has still yet to be properly recognized for his heroics.
#WWII75"
21,"RT @RepKClark: #WomeninSTEM are on the frontlines of the #COVID19 crisis, but their work is made harder without #childcare and #PPE. We inc…"
22,"In the midst of a raging pandemic, voting by mail is the surest path to a more inclusive, more accurate and more secure election.” Congress must #SaveTheUSPS and safeguard our democracy."
23,Women make up 52% of essential workers during the #COVID19 pandemic. And Women of Color - including Latinas - are the most likely to work in low-wage jobs where they are being shortchanged by a combined gender and racial wage gap. https://t.co/XW77sz6qgu
24,"Looking forward to discussing with you law enforcement reform, 2020 Census response, and COVID19 safety today, August 4th at 7:30PM during my telephone town hall  - details attached! https://t.co/DHoCAQggrL"
25,"#COVID19 has had devastating health &amp; economic impacts on women &amp; families—especially women of color, with Black &amp; Latina women facing unemployment rates of 14.1% &amp; 15.4%. @HouseDemocrats passed the #HeroesAct MONTHS ago to ease this burden. @SenateGOP must #PassTheHeroesAct! https://t.co/7kz9fSbjDW"
26,Please #MaskUp and be safe. We are in this together. https://t.co/KYF20bHSrq
27,Black and white boys who grow up in the same community and attend the same school experience very different outcomes as adults. The Commission on the Social Status of Black Men and Boys will help us understand why. #BlackMenAndBoysAct
28,"RT @WhipClyburn: Thank you to all of my friends, family, and colleagues who have wished me a happy birthday today; and a special thank you…"
29,"Extending the $600 Federal Pandemic Unemployment Compensation (FPUC) beyond its July 31, 2020 cut-off date is beneficial to workers, families, and the broader economy. Offers a lifeline for jobless Americans, enabling them to afford necessities like food, rent, and healthcare."
30,"As co-chair of the #Lupus Caucus, I’m proud that this FY2021 funding bill includes $8.5m for National Lupus Patient Registry at @CDCgov and $2m for @MinorityHealth Lupus Program. This is only the beginning, and we must fully fund these critical programs for the lupus community. https://t.co/Z0dUWu27uQ"
31,RT @USEmbassySJJ: We solemnly remember those who lost their lives 25 years ago: the victims of the genocide in #Srebrenica. To honor their…
32,"ALL are essential workers on the front lines of the #COVID19 pandemic. We must ensure they all have access to quality, affordable health care. Their health is our health. https://t.co/tgH3WPZLFB"
33,I am very proud to recognize this generous contribution of face masks by the Greater Dallas Taiwanese Chamber of Commerce to Dallas County. Our communities benefit from such strong friendships during these troubling times. https://t.co/rq9MSSTRmi
34,"Today, we remember the City of Dallas officers who were killed after a peaceful protest against police brutality in 2016 – Lorne Ahrens, Michael Krol, Patrick Zamarripa, Sgt. Michael Smith, and Dallas Area Rapid Transit Officer Brent Thompson.

https://t.co/UzUYAD4DQw"
35,The decision by @ICEgov requiring international students to leave the U.S. if their institutions opt for on-line only classes due to #Covid19 is a serious blow to the U.S. economy and hinders retention of diverse talent that keeps this Nation in the forefront of innovation.
36,"RT @TexasTribune: Breaking: Texas Gov. Greg Abbott has issued a nearly statewide mask mandate.

The order requires ""all Texans to wear a fa…"
37,"#COVID19 has caused devastating health and economic impacts for women and their families, especially women of color. The people need action. Senate GOP must pass the #HeroesAct NOW! #FamiliesFirst"
38,RT @RepColinAllred: North Texas needs access to testing resources so we can contain this virus and stop the spread. As the Administration e…
39,"RT @AARPTX: U.S. Rep. Eddie Bernie Johnson - @RepEBJ -- opens @AARPTX townhall:

""Immediate action is needed to confront the harmful health…"
40,RT @cspan: .@HouseScience @housesciencegop hearing on Air Travel During Coronavirus Pandemic - LIVE online here: https://t.co/OZDOjE12mE ht…
