,Tweet
0,"I’m glad to see @StateDept holding corrupt actors in #Guatemala accountable for their actions. The designation of Felipe Alejo Lorenzana &amp; Delia Bac sends an important message that we do not tolerate those who undermine the #RuleOfLaw.
https://t.co/hjC111MSb0"
1,"The #CARESAct funding we passed in Congress continues to support residents of #CA35.
 
On a first come, first served basis, qualified #Pomona residents can now apply for rental assistance if they've lost income due to #COVID19.
 
Apply today: https://t.co/IKVRQfGnf9 https://t.co/IkHNoALhmH"
2,"#Coronavirus is the latest in a long history of animal-borne epidemics.
 
We must act now to #PreventFuturePandemics. That’s why I’m cosponsoring legislation to crack down on wildlife trade/markets and improve global food systems to reduce demand for wildlife as food. https://t.co/KxC1Gq9Hig"
3,"With the United States recording more daily #coronavirus cases in the past week than ever before, it's essential that we each take the simple steps to protect our families. https://t.co/Sqhafnfnu8"
4,"We've been waiting years for the @GOP's health care ""plan,"" but have only seen a heartless determination to limit access to affordable care in America. 
 
There is no plan. Only political games dismantling the progress made under the #ACA. https://t.co/Rwjw8FMmEI"
5,"RT @mollymotoole: In more than 3,200 pages of records for 19 women who allege Georgia Dr. Amin performed surgeries on them without their co…"
6,"Families in the #CA35 rely on hospitals &amp; health centers to keep their doors open amid #COVID19. But @HHSGov changes to the Provider Relief Fund jeopardize relief funding for our #frontline facilities &amp; access to care.
 
I joined my colleagues to urge @SecAzar to reconsider. https://t.co/ukpNi95S8y"
7,"If you had any doubt about the real intentions of @realDonaldTrump w/ his #SCOTUS nom. sham, look no further.

#InlandEmpire families rely on the #ACA to lead healthy lives, but the @GOP's mission is to rip away their healthcare—during a pandemic that's taken 225k American lives. https://t.co/0UspTkK1ga"
8,"You may be tired of #COVID19, Mr. President, but #coronavirus isn't going away w/o a plan &amp; you don't have one.

As case counts rise, @realDonaldTrump calls scientists ""idiots"" &amp; downplays this pandemic. He knows the threat, but has ZERO remorse for costing Americans their lives. https://t.co/UBkBHD0mDB"
9,"The San Bernardino County Nonprofit Assistance Fund is now accepting applications! The fund is designed to support the vital role of nonprofits in providing social services throughout this pandemic. 

Organizations can receive up to $20,000 in aid. Apply: https://t.co/g3EDjLxjZ0 https://t.co/rGlxQAsTX3"
10,"Wondering if your cloth face coverings are equipped to best protect you when in public?

Take a minute to check to ensure it meets the below criteria for effectiveness. #StaySafeStayHealthy https://t.co/rHIeRb2oOg"
11,"No one should have to worry about losing their home during a pandemic. Eviction protection is available for those who qualify. 

Visit https://t.co/9JpvgH8YW3 for information on how to navigate recent federal government orders re: evictions. #KnowYourRights https://t.co/jnsjgpHaRz"
12,"I join our community in mourning this tragic milestone in San Bernardino County. My prayers go out to the 1,000 families grieving their painful loss.
 
We can honor those we've lost by taking care of our families, prioritizing health &amp; protecting others.
https://t.co/MOWayp5vfG"
13,".@realDonaldTrump wanted to rip away #SNAP benefits from hungry Americans in the middle of a pandemic.
 
Luckily, our judiciary saw right through the needless cruelty and ruled to put #FamiliesFirst. 
 
Why is the @WhiteHouse actively seeking cause for American suffering? https://t.co/Gp53AwQVvi"
14,"Let's work ToGetHer this #BreastCancerAwarenessMonth to connect women with the preventive health services and support they need.
 
Together, we can be powerful force in raising awareness of this disease and emphasizing the importance of regular women's health screenings. https://t.co/xA67iDYhxf"
15,"The @realDonaldTrump admin prioritized the wealthy &amp; well-connected over the #SmallBusiness owners who needed #PPP relief the most.
 
#InlandEmpire businesses suffer while big businesses prosper. We need a new #PPP that delivers $ where it belongs. https://t.co/BO99DGSBjG"
16,RT @latimes: White House installs political operatives at CDC to try to control coronavirus information https://t.co/QYJBf3GIEI
