,Tweet
0,"RT @MIRACoalition: IMPORTANT ELECTION NOTICE:

Individuals who were naturalized in MA after Oct. 24, 2020 can register to vote until Nov. 2…"
1,"Nurses have consistently stepped up during this pandemic. Many of them have contracted #COVID19 &amp; been hospitalized. Some tragically lost their lives.

As we navigate #COVID19 surges, we must ensure the health &amp; safety of these heroes are our priority.
https://t.co/veHvL34tn0"
2,"The @IRSnews is making a push to ensure every person who qualified for an Economic Impact Payment from the #CARESAct gets theirs.

If you or someone you know haven’t gotten an EIP yet, make sure you register here before November 10th: https://t.co/HkCfUZlJxg #EIPbyNov21"
3,"With just six days until Election Day, President Trump still doesn’t have a health care plan.
https://t.co/WIObYpUaV0"
4,"The White House sent a press release yesterday claiming they ended the #COVID19 pandemic.

Meanwhile, another 74,000 Americans have tested positive and more than 500 people died from the disease in the past 24 hours.
https://t.co/OQZXK2ngS2"
5,"As we celebrate #NationalFirstRespondersDay, I hope you'll join me in thanking the brave first responders who have supported our communities over the past year, especially in the face of unprecedented challenges created by the #COVID19 pandemic.
 
THANK YOU! https://t.co/88qTFCnN3S"
6,"Walter Wallace’s life mattered.

His death is a reminder of the stigma surrounding mental illness in America that needs to change.

A mental health crisis should not end in a death sentence.
https://t.co/VO3XtOPnP0"
7,"Ensuring everyone has the tools they need to safely work and study from home during a pandemic is essential. We need to restore #NetNeutrality and expand internet access, but Donald Trump’s @FCC voted once again today to prioritize corporate profits over public safety."
8,"We have an opportunity in 8 days to send a message to those out of touch Republican senators who think progress is what you see in the rear view, not what’s out the windshield.

VOTE! https://t.co/uJvAj7a6DI"
9,"President Trump and Mitch McConnell are throwing a party at the White House tonight while millions of American families are on the brink of being evicted or going hungry.

The Senate needs to treat substantive #COVID relief with the same urgency they do a SCOTUS vacancy."
10,"38 days since RBG passed &amp; 8 days before the most consequential election of our lives, President Trump &amp; Mitch McConnell have completed their power grab.

Barrett’s positions on health care, women’s rights, climate change, LGBTQ equality, voting rights &amp; more are frightening."
11,"Sewage overflows are a threat to our waterways, our drinking water &amp; our health.

This award will go a long way toward preventing future discharges into the Merrimack River. I’ll keep working to deliver robust federal funding for vital projects like this.
https://t.co/C4vg9BzmIN"
12,"The Department of Justice failed.

This rushed settlement does nothing more than shortchange the families, who have lost a loved one because of Purdue Pharma’s negligence, of the justice they deserve.

The Sacklers should be held accountable.

https://t.co/84qdZvKHBT"
13,".@UMassLowell’s HEROES collaborative has a long history of developing innovative solutions that keep our troops safe &amp; healthy.

It was great to see how they’re reimagining uniforms using materials to protect our soldiers &amp; creating sustainable ways to defend essential supplies. https://t.co/SWAmgcNMPl"
14,"As the addiction crisis worsens, we should be taking urgent steps to address the stigma of addiction and getting help to those who need it.

That's why I introduced the #MATEAct so people know they can seek out help before it's too late. https://t.co/0z1rqgnqkG"
15,"With the increased isolation caused by #COVID19, the addiction crisis has only worsened.

That’s why the relief package the House recently passed provides $8.5 BILLION for additional mental health &amp; substance abuse services for those struggling right now.

https://t.co/yGKjjUCpZr"
16,"RT @MassAGO: A message to 18-40 year olds:

Your COVID numbers are going up—putting yourself and others at risk. Wear a mask. Too many have…"
17,"Job losses reached a staggering 3.8 MILLION last month as what were once temporary layoffs continue to become permanent at an alarming rate.

This is exactly why we’ve been fighting for much needed additional #COVID19 relief for struggling working families."
