,Tweet
0,"Yesterday, I met with business owners and employees in Perry Co. to hear directly from them on how COVID has affected their businesses and to see what further support they need.  To help keep these pillars of our communities open, be sure to #shopsmall and #shoplocal. https://t.co/zHcXyG9IV1"
1,"This order will provide 4th graders whose free access to our National Parks was disrupted by COVID, continued access throughout 5th grade.  Especially during the pandemic, the outdoors have huge mental, physical, &amp; educational benefits.  

The full letter: https://t.co/Um0lDbnxbX"
2,"🚨A FREE pop-up testing site will be in #Columbus tomorrow. 

➡️WHERE: PrimaryOne Health
➡️WHEN: 9 a.m. - 1 p.m.

All Ohioans can find testing sites in your area at https://t.co/XH6c5rHQ4H. 

To learn more on who the CDC recommends to get tested, visit https://t.co/ER0U4tYfVy https://t.co/NOYGqNGX0u"
3,"In #Ohio, addiction-related deaths were decreasing, but as #COVID continues, the number of these deaths has spiked.  It’s clear that we must remain vigilant and work together in the fight against addiction."
4,"At this week's opioid and addiction roundtable in Wilmington, we discussed efforts to end the opioid epidemic. https://t.co/4D66NRr3mb"
5,"The common-sense policies from a bill I introduced with @RepAndyLevin are now law.  This legislation is a comprehensive approach to better serve all veterans by providing them with more effective and innovative mental health care services.

More: https://t.co/GDm9hqjRuJ"
6,"#NationalDrugTakeBackDay is an important step to fight the opioid epidemic.  Tomorrow, you can help prevent drug misuse, addiction, and overdose deaths by disposing unused prescriptions out of medicine cabinets.  Locate a DEA site near you at https://t.co/boWypg2J12."
7,"Check out this year’s BOO at the Zoo, you might even get to meet “Goldfish” the Penguin, seen below, who greeted us last week! https://t.co/8IXg3Cb9zF"
8,"I stopped by the zoo to hear how they have been impacted during #COVID and how they have safely reopened so families can continue enjoying this great outdoor attraction in a safe, socially distanced manner."
9,"To learn more on who the CDC recommends to get tested, visit https://t.co/ER0U4tGEwY"
10,"ATTN Circleville: There will be FREE COVID testing near you on Saturday. 

➡️WHERE: Second Baptist Church
➡️WHEN: 9 a.m. - 1 p.m.

Ohioans can find additional testing sites in your area at https://t.co/XH6c5rqeG7. https://t.co/x1F77K7pkU"
11,"This week I had the chance to talk with Stan, Gigi, and Charlotte, of La Chatelaine Bakery, about how #COVID has affected their business.  Though PPP loans have been helpful to small businesses, this pandemic has created unprecedented obstacles and challenges for our restaurants. https://t.co/jysy2Y3QC8"
12,"@RepAndyLevin and I worked to introduce legislation to ensure at-risk veterans receive the follow-ups and outpatient mental health care they need.  Last week, it was signed into law - an important step towards ending veteran suicide. 

More: https://t.co/kBzGPXE55J https://t.co/TakrTIzjHW"
13,"To learn more on who the @CDCgov recommends to get tested, visit https://t.co/ER0U4tGEwY"
14,"ATTN Fayette Co.: There will be FREE pop up testing near you today. 

➡️WHERE: Fayette Co. Fairgrounds
➡️WHEN: 10 a.m. - 2 p.m.

All Ohioans can find additional testing sites in your area at https://t.co/XH6c5rqeG7. https://t.co/dBM7uZSfQq"
15,This grant from @HUDgov will be instrumental in helping Lancaster better protect children and their families from housing-related health and safety hazards.  I‘ll continue working to make sure everyone can access safe and affordable housing.  https://t.co/1HnLRFTwMn
16,"We've seen that it's possible to combat the opioid epidemic. I'm grateful for all who participated in these roundtables; they‘ve spurred ideas for bills now making a difference nationwide, including the Protecting our Infants Act to protect innocent victims of the opioid crisis."
17,We continued the 2020 series of Opioid &amp; Addiction Roundtables in Circleville to discuss policy ideas and local initiatives. @CDCgov reported that overdose deaths decreased this year. That's reason to be optimistic.  But we can't lose sight of the addiction epidemic amidst COVID. https://t.co/1joLNMHbRv
18,"I encourage everyone who hasn’t submitted their 2020 census yet to submit it before the deadline ends today.  However, I urge the Census Bureau and the administration to keep counting."
19,"If you are down this way, pop in these great businesses and help them make up for lost revenue they will face this year. Nearly 400,000 less people will be visiting the community for the Greatest Free Show on Earth due to coronavirus restrictions.
 
https://t.co/I31H45ubZE"
20,"I toured Circleville's downtown to hear from some incredible small business owners on how COVID has affected them and how they are adapting after the Pumpkin Show's cancellation. 

I'm proud of their resilience and will continue fighting for more relief to support Main Street. https://t.co/aSNQIjV0sp"
21,"Today is #WorldMentalHealthDay, a day to bring special attention to the importance of mental health. 

I remain supportive of initiatives to support our neighbors including:

✅Expanding telehealth in rural areas, 
✅#PAWS4VetsTherapyAct,
✅Ending the opioid epidemic. https://t.co/NoBmwjfwUQ"
22,"✅I got a flu shot at Circleville Apothecary, one of many local pharmacies offering flu shots.

It's especially important to get a flu shot this year. This will help protect at-risk neighbors &amp; reduce hospital visits during the COVID pandemic.

More info: https://t.co/Cp4ySaUJCW https://t.co/KaeNMHznBW"
23,"September marks the 5th straight month of job gains since #COVID19 shut down huge segments of our economy. 

I'll continue pushing for legislation and efforts right in #OH15 to build on this momentum, and continue fostering job creation. 

https://t.co/e6JuSHJ2rO"
24,"This event has consistently spurred policy ideas &amp; local initiatives to support preventative measures, treatment, housing &amp; employment assistance for those battling addiction. As opioid-related deaths have spiked during #COVID19, these conversations are more important than ever."
25,"For the past 7 years, I’ve hosted an Opioid &amp; Addiction Roundtable to collaborate with local experts on solutions to combat the addiction epidemic. This year I am holding a series of socially-distanced roundtables throughout #OH15. Today, we kicked off the series in Lancaster. https://t.co/iAEd7GEeiw"
26,"To the nearly 700,000 Ohioans who are a part of the manufacturing sector and who make the products we use everyday, thank you. 

This #ManufacturingDay, we recognize your important work that fuels our day-to-day lives. https://t.co/nX1W2zqwm9"
27,"Met with @JobsOhio today to discuss how to create more jobs for #OH15. 

The ongoing public health pandemic caused many of our neighbors to lose their jobs. But, we’re all committed to bringing jobs back and creating even more. https://t.co/TMSBpypVqN"
28,"Independent restaurants - particularly those in underserved areas who have continued to work for their neighbors - need support through this unprecedented crisis. 

I cosponsored the RESTAURANTS Act to get them the resources they need. 

https://t.co/VVuRWWZo6a"
29,#COVID19 is hurting the millions of our neighbors already struggling with food insecurity. I’m grateful to have had the opportunity to join @_MealsOnWheels earlier this month to help deliver meals to folks in #OH15.
