,Tweet
0,Unbelievable. @SpeakerPelosi would rather pass nothing-and let those still struggling twist in the wind-than pass even extensions of programs we previously passed. This was never about COVID relief. It was only about political posturing for the election. https://t.co/2Yc6InfDsL
1,The President's actions to restrict travel from China in the early days of the coronavirus pandemic saved lives. Now Democrats want to limit that authority and make it more difficult to keep America safe with the irresponsible #NoBanAct https://t.co/LpBNaiRtEz
2,Glad to work with @WhiteHouse and @EPA making it easier for municipalities and water utility providers to upgrade and repair their systems. It's paying off: 97% of community water systems in Ohio meeting health standards. https://t.co/1lD81xscxw
3,Happy to announce additional funding for children's hospitals via CARES Act. Thank you to @MarkMeadows and @HHSGov for working w/ me to solve this problem. https://t.co/oACE99FOS3
4,RT @clevelanddotcom: The legislation Reps. Marcy Kaptur and Bob Gibbs introduced would forgive federal loans that hospitals and health care…
5,"Hospitals returning back to normal could face serious financial problems, possibly closures, if we don’t address this issue. Rural and urban, this could affect everyone. https://t.co/kdMpLiwury"
6,RT @sabrinaeaton: Ohio Congress members @repmarcykaptur and @repbobgibbs introduce bill to help hospitals financially hit by coronavirus ht…
7,".@RepMarcyKaptur &amp; I worked together to introduce bipartisan bill helping hospitals &amp; healthcare providers, to forgive loans made preparing for #COVID19 pandemic. Those on #COVID19 front lines need back-up! https://t.co/SxGaU6zks9"
8,"RT @_WilliamsonBen: GRAHAM: ""The whole concept - that the Trump campaign was colluding with the Russians - there was no 'there' there in Au…"
9,"@AMPmaritime  recently recognized siblings Sissy and Gary Payment of Ohio’s @InterlakeSSCo as two of the nearly 14,000 maritime workers in Ohio that keep our economy moving during the coronavirus pandemic. https://t.co/SE7s84eH6O"
10,"Today is National Maritime Day, celebrating the hardworking Americans in the maritime industry who play an essential role in our national supply chain. So much of what we use every day relies on maritime transportation to get to its ultimate destination."
11,Watch Ohio’s own @TireSource tomorrow on @QVC at 12N &amp; 9PM or @HSN 1:55PM &amp; 10:55PM. @NRFnews &amp; @QurateRetailGrp sharing stories on retailers affected by coronavirus.
12,"Thank you to @RepConorLamb for joining me to spearhead this bipartisan effort. Transportation infrastructure is truly essential, funding shortfalls from #COVID19 will leave state DOTs with budget deficits &amp; unfunded, incomplete, or abandoned infrastructure improvement projects. https://t.co/hUw7OPSSjm"
13,"State DOTs rely so much on fuel taxes and tolls. When the nation begins returning to normal, and surface transportation traffic returns to pre-coronavirus levels, the reduction in revenue may leave important projects incomplete or unfunded without a boost. https://t.co/ZIad2Hdqvz"
14,Great to see ⁦@NFL⁩ ⁦@Browns⁩ &amp; ⁦@ArbysFoundation⁩ working to provide ⁦@CLEMetroSchools⁩ students with free WiFi so they can stay engaged &amp; continue their education during the #COVID19 pandemic! https://t.co/DXeoIZiVnE
15,Thank you to @RepBeatty @RepTimRyan @RepMikeTurner @RepAGonzalez @RepMarciaFudge @RepSteveStivers @RepBillJohnson @RepBalderson @RepDaveJoyce for joining @RepMarcyKaptur &amp; me to fight for loan relief for hospitals hurt by #COVID19 https://t.co/wlns6P4OFY
16,Ohio has gotten tremendous federal assistance thanks to @realDonaldTrump &amp; @WhiteHouse during the coronavirus crisis! @fema’s Project Air Bridge and Strategic National Stockpile is delivering millions of assorted PPE keeping us prepared!
17,".@LindseyGrahamSC is right. We cannot forget China’s role in the spread of #COVID19, read my op-ed at @RichlandSource for more - https://t.co/wxXMuFUECs https://t.co/boTEN43kgV"
18,"THREE of which were created by the CARES Act specifically for coronavirus oversight. @SpeakerPelosi's goal isn't oversight, it is extracting political capital out of a public health crisis. https://t.co/3SU1iSmxjB"
