,Tweet
0,"Her resume is impeccable. Her demeanor is calm and unshakeable. Perhaps most importantly, her understanding of the role shows she will be a fair-minded and thoughtful jurist who steers clear of legislating from the bench."
1,I'm proud to support a Senate resolution recognizing October 26 as Day of the Deployed. We honor the men and women who are serving in our nation's uniform around the world. Thank you for your selfless service.  #NationalDayoftheDeployed https://t.co/vRgzDJzjAs
2,"In 2019, Arkansas brought in $405 million in cash farm receipts from timber, making AR the 3rd most timber dependent state.

During National #ForestProductsWeek, we highlight the job done by our loggers, truck drivers, foresters &amp; others who keep our state beautiful and thriving. https://t.co/xqYqf8PqOp"
3,"Senate Democrats once again blocked consideration of much-needed COVID-19 relief. 

My statement ⬇️⬇️⬇️ https://t.co/Y6gtQU6Lwv"
4,"Many businesses continue to experience hardships because of COVID-19, but we can build on the strong foundation we established earlier this year to support long-term economic recovery by allowing the hardest-hit small businesses to receive an additional round of PPP funding."
5,"We're closing out #NationalSchoolLunchWeek, so check out this great @KATVNews story about how @MayflowerEagles is tackling the challenge of school lunch for virtual and in-person students during COVID-19.

Great job by all, especially that cafeteria staff.
https://t.co/oj5z6upjmt"
6,"#BreastCancerAwarenessMonth. This disease affects thousands of U.S. women yearly. To the 3.5M+ American survivors, we're inspired by you and celebrate your victory – for which early detection is key. We also encourage all still fighting and remember those whose battle has ended. https://t.co/w9fQl0JAl3"
7,"In the midst of the COVID-19 pandemic, health care providers – especially those in rural areas – need more certainty, not less. I joined a bipartisan group of senators expressing concerns to @HHSGov about changes in reporting requirements for the PRF.

https://t.co/GywSmziAaM"
8,"October is #NationalPrincipalsMonth

I'm a proud original cosponsor of S.Res.382 recognizing the essential role principals play in schools across the nation, especially amid the challenges of this last year w/ COVID-19. We appreciate their leadership &amp; contributions to education."
9,"We're grateful for farmers in Arkansas and across America who provide the food, fiber &amp; fuel we need and whose days are measured in acres, not hours. We celebrate all their contributions to our great country and applaud them for the tough job they do so well. #NationalFarmersDay https://t.co/57jLmZDQ5l"
10,Our hearts go out to the loved ones of veterans who have died from the coronavirus. We must make sure the benefits they earned as a result of their service are provided to their families in situations where injuries connected to their time in uniform contributed to their passing. https://t.co/e8WIwZPNX5
11,"Today is #WorldSightDay and, as an optometrist, I understand firsthand how important eye health and vision care are. Blindness and vision impairment affect millions of Americans and many more globally. I'm proud to champion policies that promote and support improved eye health."
12,IMPORTANT REMINDER: Remember to get a flu shot this year. It's an important way to keep yourself and others safe and healthy. Arkansans can check with your health care provider to learn more or use @ADHPIO's resources below to help you understand how/when to get the flu vaccine. https://t.co/S0TTPVlojo
13,"Selective enforcement of COVID-19 restrictions against houses of worship violates a core tenet of free speech. I joined my colleagues to express our view that religious liberty, a foundational constitutional right, must be upheld and the First Amendment applied fairly. https://t.co/RrfISFPecN"
14,".@FEMA is now accepting applications for the second round of the FY 2020 Assistance to Firefighters Grant – COVID-19 Supplemental Program (AFG-S). This round is limited to volunteer or combination organizations FDs and funds can go toward PPE &amp; supplies.

https://t.co/ZwmFPgIxw3 https://t.co/sZA1cjaGzC"
15,"As this public health and economic crisis continues to play out, we should focus on policies that help meet the immediate needs of families, the medical community and small businesses. READ my latest column about the effort to advance targeted relief.

https://t.co/YHrcUQqsCf"
16,Sending prayers to President @realDonaldTrump and @FLOTUS Melania Trump for a swift recovery. They will get world-class care from the president’s medical team. The nation wishes them well and a quick return to good health.
17,"A government shutdown is the last thing we need in the midst of a public health emergency and an economic crisis. I'm also pleased this short-term funding extension included full reimbursement to the CCC for our farmers and ranchers.

ICYMI:
https://t.co/HGmLS4Oyq7"
18,Expanding testing capacity is a need I’ve heard about repeatedly from Arkansans on the frontlines of COVID-19. This is a welcome development on that issue as we continue to combat this virus. https://t.co/9kE5Sc4E6w
19,"The CARES Act continues to provide vital support and assistance to Arkansas as we deal with the effects of COVID. This grant will help Newport and the regional economy train residents to fill in-demand jobs + create more opportunities for economic growth.
https://t.co/ZddeReVNTr"
