,Tweet
0,"With the new data, the economy is 3.5% smaller than it was pre-pandemic (Q4 2019). Doesn’t sound like a lot on its face, but that roughly equates to the lowest point of the last recession. https://t.co/WG5MJwUZc7"
1,Congratulations to the Michigan health care workers who won these well-deserved raises. I am fighting to make sure essential workers are both celebrated and fairly compensated for their work during the COVID-19 pandemic. https://t.co/eaMS71YeIk
2,The lack of a national response to the pandemic has put our schools in such a poor position that teachers may be leaving the profession to avoid COVID. Our children can’t afford another shock to their education. Congress needs to help schools now. https://t.co/KEMpDwyV55
3,The record COVID case numbers we’ve seen over the past week are a clear sign we need a national testing and tracing strategy like the one I outlined fully five months ago in my Coronavirus Containment Corps Act.
4,The consequences of Republican’s inaction on COVID relief are painfully visible. We should be sending our universities the funding needed to cover shortfalls caused by the pandemic. Idly watching schools slash programs and faculty is a dereliction of Congress’s duty.
5,"As families continue to grapple with this once-in-a-lifetime health emergency, GOP senators have jeopardized the health care of millions. 9/"
6,"If a far-right Supreme Court declares the Affordable Care Act unconstitutional, 20 million Americans stand to lose their health insurance immediately, and folks with preexisting condition will lose protections, including more than 4 million Michiganders. 7/"
7,This confirmation puts the health and well-being of Americans at risk. 6/
8,Coney Barret joins Neil Gorsuch and Brett Kavanaugh as the only justices in history to have been nominated by a president who did not win a majority of the votes and confirmed by senators who do not represent a majority of Americans. 3/
9,"The Senate’s vote yesterday confirms what we already knew: Majority Leader McConnell and Republican senators will sacrifice norms, their own stated principles and the democratic process to pack the court with judges who share their ideological beliefs. 2/"
10,"Congress has the tools to mount an effective public health and economic response to the COVID-19 pandemic, and I will not stop fighting to see it carried out. 11/"
11,"The unemployment, the lack of child care, the inability of people to work with adequate safety measures, the lack of nationwide testing and contact tracing—all of it points to the dire need for comprehensive relief from Congress and the president. 9/"
12,"We know that neither of the twin public health and economic crises we face will go away without a comprehensive government response. In fact, both crises are likely to worsen as we enter the winter months. 8/"
13,"Director of the Centers for Disease Control and Prevention Robert Redfield has said we face, ‘the worst fall, from a public health perspective, we’ve ever had.’ 7/"
14,Meanwhile Trump’s own appointees are voicing their full support for additional relief and public health experts are warning of severe consequences if we do not change course. 5/
15,"Coming into lowering temperatures that move Americans indoors, in the biggest public health crisis in a century, the president and the Congress have one job: send comprehensive relief to the American people. 3/"
16,"It is clear from the votes last week that Senate Republicans haven’t moved beyond the cynicism preventing them from actually negotiating a COVID relief bill with Democrats, but there is still time to act. 2/"
17,I have some thoughts to share on last week’s COVID relief negotiations 1/
18,"Under Obama, OSHA found a cost-effective way to reduce violations of safety standards for workers—a little sunshine. By publicizing potential violations, OSHA made work safer for employees in a whole region. 

Surprise: Trump’s Labor Department is killing the press releases."
19,These funds would give libraries resources to prepare for the challenging months ahead. The last thing we need is to see libraries close their doors during a winter pandemic.
20,Families across the country are struggling to educate their children. Working parents are now teachers’ assistants. Worrying about your child at school now includes “will they bring home a deadly virus?” These facts need to be at the center of our national conversation.
21,"We’re in the middle of a Great Shecession, and we aren’t talking about it enough. Women are leaving the workforce altogether, as they’re more likely to care for children who can’t go to school in person. Women’s needs must be at the center of the pandemic response."
22,"The struggle for LGBT equality is far from over, but the Pope’s comments mark a huge success. They are the work of decades of organizing from LGBT people who have humanized our society and moved us that much closer toward a more perfect union."
